Date,Annacis,Nw. Langley,Iona,Lion's Gate,Lulu,Victoria,Nanaimo,Comox Valley,Kamloops,Kelowna,Penticton,Prince George
2023-02-04,191044.0,6329.0,83499.0,8373.0,33683.0,25952.6,20158.0,6527.8,9232.5,12429.666666666666,2466.2,
2023-02-05,207555.5,9573.0,96136.5,9597.5,44112.0,24541.0,21592.0,6705.2,9531.75,13375.0,2575.6,
2023-02-06,224067.0,12817.0,108774.0,10822.0,54541.0,37395.0,23026.0,6882.6,9831.0,11538.5,2685.0,
2023-02-07,187864.5,7814.0,90670.5,8852.0,41144.0,55519.0,18135.0,7060.0,9087.666666666666,9702.0,2520.0,
2023-02-08,151662.0,2811.0,72567.0,6882.0,27747.0,50506.8,16567.0,9277.0,8344.333333333334,7821.0,1944.0,
2023-02-09,171037.0,3781.3333333333335,80023.0,9673.0,27716.666666666668,45494.6,17635.0,5337.0,7601.0,5940.0,1836.8,
2023-02-10,190412.0,4751.666666666667,87479.0,12464.0,27686.333333333332,40482.4,18703.0,5199.8,7263.25,5912.333333333333,1729.6,
2023-02-11,209787.0,5722.0,94935.0,15255.0,27656.0,35470.2,19771.0,5062.6,6925.5,5884.666666666667,1622.4,
2023-02-12,200370.0,6476.0,99911.5,13121.5,27379.0,30458.0,20839.0,4925.4,6587.75,5857.0,1515.2,
2023-02-13,190953.0,7230.0,104888.0,10988.0,27102.0,28490.0,21907.0,4788.2,6250.0,7913.0,1408.0,
2023-02-14,148953.5,5085.0,66202.0,8756.0,26034.5,18929.0,15558.0,4651.0,12142.0,9969.0,1220.0,
2023-02-15,106954.0,2940.0,27516.0,6524.0,24967.0,23119.0,11341.0,0.0,10967.5,7811.0,452.0,
2023-02-16,126998.33333333333,3172.3333333333335,43669.333333333336,9676.666666666666,24649.2,27309.0,13611.0,3285.0,9793.0,5653.0,687.8,
2023-02-17,147042.66666666666,3404.6666666666665,59822.66666666667,12829.333333333332,24331.4,31499.0,15881.0,3301.75,10471.25,6592.333333333333,923.6,
2023-02-18,167087.0,3637.0,75976.0,15982.0,24013.6,35689.0,18151.0,3318.5,11149.5,7531.666666666667,1159.4,
2023-02-19,174892.0,3896.0,98580.0,16187.5,23695.8,39879.0,20421.0,3335.25,11827.75,8471.0,1395.2,
2023-02-20,182697.0,4155.0,121184.0,16393.0,23378.0,39659.0,22691.0,3352.0,12506.0,8431.5,1631.0,
2023-02-21,170695.0,3608.5,89694.0,15510.5,25009.0,39439.0,13000.0,6030.5,10737.0,8392.0,2425.0,
2023-02-22,158693.0,3062.0,58204.0,14628.0,26640.0,35513.0,14352.0,8709.0,11087.0,8192.0,2090.0,
2023-02-23,155213.0,2790.0,56384.333333333336,12836.333333333334,26578.666666666668,31587.0,13709.0,5573.0,11437.0,7992.0,1830.0,
2023-02-24,151733.0,2518.0,54564.666666666664,11044.666666666666,26517.333333333332,27661.0,13066.0,4947.0,11271.5,6834.333333333333,1570.0,
2023-02-25,148253.0,2246.0,52745.0,9253.0,26456.0,23735.0,12423.0,4321.0,11106.0,5676.666666666666,1310.0,
2023-02-26,163509.0,2481.5,55894.0,12140.5,25021.0,19809.0,11780.0,3695.0,10940.5,4519.0,1050.0,
2023-02-27,178765.0,2717.0,59043.0,15028.0,23586.0,19797.0,11137.0,3069.0,10775.0,3864.0,790.0,
2023-02-28,109754.0,2424.0,55419.5,10001.5,19907.5,15591.0,8637.0,2443.0,10924.0,3209.0,466.0,
2023-03-01,40743.0,2131.0,51796.0,4975.0,16229.0,14808.0,7743.0,2048.0,10108.5,4281.0,170.0,
2023-03-02,61012.33333333333,1749.6666666666667,59852.666666666664,6099.666666666667,14670.666666666666,14025.0,7229.8,3665.0,9293.0,5353.0,223.6,
2023-03-03,81281.66666666666,1368.3333333333335,67909.33333333333,7224.333333333334,13112.333333333334,13242.0,6716.6,3147.2,8058.75,4060.0,277.2,
2023-03-04,101551.0,987.0,75966.0,8349.0,11554.0,12459.0,6203.4,2629.4,6824.5,2767.0,330.8,
2023-03-05,85783.5,1221.0,73236.0,6172.0,11177.0,11676.0,5690.2,2111.6000000000004,5590.25,1474.0,384.4,
2023-03-06,70016.0,1455.0,70506.0,3995.0,10800.0,3907.0,5177.0,1593.8000000000002,4356.0,1397.0,438.0,
2023-03-07,108686.5,1936.0,67776.0,3590.5,13679.5,13442.0,6771.0,1076.0,2328.0,1320.0,1179.0,
2023-03-08,147357.0,2417.0,65046.0,3186.0,16559.0,17778.8,9924.0,3312.0,4755.5,2344.5,867.0,
2023-03-09,155105.0,2206.0,64446.0,4742.0,15716.666666666666,22115.6,10245.0,3133.0,7183.0,3369.0,987.2,
2023-03-10,162853.0,1995.0,63846.0,6298.0,14874.333333333334,26452.4,10566.0,3805.0,7902.5,3818.0,1107.4,
2023-03-11,170601.0,1784.0,63246.0,7854.0,14032.0,30789.2,10887.0,4477.0,8622.0,4267.0,1227.6,
2023-03-12,149146.5,2137.5,64842.0,6419.5,12068.5,35126.0,11208.0,5149.0,9341.5,4716.0,1347.8,
2023-03-13,127692.0,2491.0,66438.0,4985.0,10105.0,21670.0,11529.0,5821.0,10061.0,4181.5,1468.0,
2023-03-14,130079.0,2047.0,56862.5,4202.5,18987.5,8214.0,11850.0,6493.0,14256.0,3647.0,1124.0,
2023-03-15,132466.0,1603.0,47287.0,3420.0,27870.0,8769.0,12761.0,5571.0,10866.0,3337.0,1548.0,
2023-03-16,140517.66666666666,1546.6666666666667,48816.0,3289.0,28068.85714285714,9324.0,11982.0,1935.0,7476.0,3027.0,1471.6666666666667,
2023-03-17,148569.33333333334,1490.3333333333333,50345.0,3158.0,28267.714285714286,9879.0,11015.25,1910.6,6817.5,3129.6666666666665,1395.3333333333333,
2023-03-18,156621.0,1434.0,51874.0,3027.0,28466.571428571428,10434.0,10048.5,1886.2,6159.0,3232.3333333333335,1319.0,
2023-03-19,110215.0,2876.5,53403.0,2896.0,28665.428571428572,10989.0,9081.75,1861.8,5500.5,3335.0,1242.6666666666667,
2023-03-20,63809.0,4319.0,54932.0,2765.0,28864.285714285714,12181.0,8115.0,1837.4,4842.0,3274.5,1166.3333333333335,
2023-03-21,89869.0,3159.0,53998.5,2231.5,29063.14285714286,11343.0,9012.0,1813.0,8528.0,3214.0,1090.0,
2023-03-22,115929.0,1999.0,53065.0,1698.0,29262.0,10505.0,12623.0,2918.0,9019.5,3133.0,1194.0,
2023-03-23,116926.66666666667,1685.0,55455.0,1386.6666666666667,25393.0,9667.0,11008.0,2685.0,9511.0,3052.0,1301.0,
2023-03-24,117924.33333333333,1371.0,57845.0,1075.3333333333335,19791.5,8829.0,9393.0,2310.6,8086.0,2478.6666666666665,1408.0,
2023-03-25,118922.0,1057.0,60235.0,764.0,14190.0,7991.0,7778.0,1936.2,6661.0,1905.3333333333333,1515.0,
2023-03-26,107303.5,910.0,55601.5,2105.5,16963.5,7153.0,6163.0,1561.8000000000002,5236.0,1332.0,1622.0,
2023-03-27,95685.0,763.0,50968.0,3447.0,19737.0,10745.0,4548.0,1187.4,3811.0,2033.5,1729.0,
2023-03-28,133743.0,1429.0,56437.5,2512.5,23939.5,14352.0,4360.0,813.0,6143.0,2735.0,850.0,
2023-03-29,171801.0,2095.0,61907.0,1578.0,28142.0,15114.2,9456.0,3211.0,9941.5,3731.0,1194.0,
2023-03-30,151749.0,2825.0,59340.666666666664,2886.0,29750.333333333332,15876.4,8930.2,3339.0,13740.0,4727.0,1330.4285714285713,
2023-03-31,131697.0,3555.0,56774.333333333336,4194.0,31358.666666666668,16638.6,8404.4,3479.8,12520.75,4158.333333333333,1466.857142857143,
2023-04-01,111645.0,4285.0,54208.0,5502.0,32967.0,17400.8,7878.6,3620.6,11301.5,3589.666666666667,1603.2857142857142,
2023-04-02,170110.0,3833.0,63935.5,7836.5,31855.0,18163.0,7352.8,3761.4,10082.25,3021.0,1739.7142857142858,
2023-04-03,228575.0,3381.0,73663.0,10171.0,30743.0,13122.0,6827.0,3902.2,8863.0,6034.5,1876.142857142857,
2023-04-04,187823.0,4374.5,87778.5,5553.5,28334.0,12181.0,14580.0,4043.0,19658.0,9048.0,2012.5714285714284,
2023-04-05,147071.0,5368.0,101894.0,936.0,25925.0,12925.166666666666,9529.0,2058.0,15911.5,6085.5,2149.0,
2023-04-06,182324.66666666666,5521.0,97390.66666666667,3640.6666666666665,26283.333333333332,13669.333333333334,9212.6,3041.0,12165.0,3123.0,1858.0,
2023-04-07,217578.3333333333,5674.0,92887.33333333333,6345.333333333333,26641.666666666668,14413.5,8896.2,2847.0,10756.0,4309.333333333333,1661.5,
2023-04-08,252832.0,5827.0,88384.0,9050.0,27000.0,15157.666666666666,8579.8,2653.0,9347.0,5495.666666666666,1465.0,
2023-04-09,239443.5,5231.5,106287.0,10613.5,31000.0,15901.833333333332,8263.4,2459.0,7938.0,6682.0,1268.5,
2023-04-10,226055.0,4636.0,124190.0,12177.0,35000.0,16646.0,7947.0,2265.0,6529.0,5585.0,1072.0,
2023-04-11,187006.5,4040.5,96463.5,10838.5,30782.5,15049.0,11245.0,2071.0,8210.0,4488.0,968.0,
2023-04-12,147958.0,3445.0,68737.0,9500.0,26565.0,17392.0,13270.0,3870.0,5741.5,3464.5,999.0,
2023-04-13,131802.66666666666,3116.3333333333335,58580.333333333336,8808.666666666666,15922.0,17208.666666666668,12181.4,2145.0,3273.0,2441.0,912.4,
2023-04-14,115647.33333333333,2787.6666666666665,48423.66666666667,8117.333333333333,19015.0,17025.333333333336,11092.8,1995.8,3483.75,3083.0,825.8,
2023-04-15,99492.0,2459.0,38267.0,7426.0,22108.0,16842.0,10004.2,1846.6,3694.5,3725.0,739.2,
2023-04-16,127646.5,2589.5,61987.0,7785.0,26903.5,16658.666666666668,8915.6,1697.4,3905.25,4367.0,652.6,
2023-04-17,155801.0,2720.0,85707.0,8144.0,31699.0,16475.333333333336,7827.0,1548.2,4116.0,3779.5,566.0,
2023-04-18,172037.5,2640.0,82698.5,10004.5,28374.5,16292.000000000002,8086.0,1399.0,4905.0,3192.0,1400.0,
2023-04-19,188274.0,2560.0,79690.0,11865.0,25050.0,10459.0,9507.0,2230.0,4764.0,3277.0,1138.0,
2023-04-20,169147.33333333334,3166.6666666666665,80580.33333333333,11006.666666666666,24704.666666666668,10587.75,9516.6,2414.0,4623.0,3362.0,1016.4,
2023-04-21,150020.66666666666,3773.333333333333,81470.66666666667,10148.333333333334,24359.333333333332,10716.5,9526.2,2580.8,4390.25,3158.6666666666665,894.8,
2023-04-22,130894.0,4380.0,82361.0,9290.0,24014.0,10845.25,9535.8,2747.6,4157.5,2955.3333333333335,773.2,
2023-04-23,127144.5,4928.0,99380.5,10388.0,21388.5,10974.0,9545.4,2914.4,3924.75,2752.0,651.6,
2023-04-24,123395.0,5476.0,116400.0,11486.0,18763.0,14307.0,9555.0,3081.2,3692.0,2691.5,530.0,
2023-04-25,117315.5,4575.0,83486.5,8096.5,19945.0,20318.0,10004.0,3248.0,4250.0,2631.0,812.0,
2023-04-26,111236.0,3674.0,50573.0,4707.0,21127.0,19430.0,5480.0,2587.0,3360.5,3143.0,1094.0,
2023-04-27,107139.0,3521.6666666666665,49502.0,6103.666666666667,19445.666666666668,18542.0,5774.0,2753.0,2471.0,3655.0,1036.4,
2023-04-28,103042.0,3369.3333333333335,48431.0,7500.333333333334,17764.333333333332,17654.0,6068.0,2906.2,3175.5,3363.8,978.8,
2023-04-29,98945.0,3217.0,47360.0,8897.0,16083.0,16766.0,6362.0,3059.4,3880.0,3072.6,921.2,
2023-04-30,112499.5,2929.0,52517.5,7075.5,19027.0,15878.0,6656.0,3212.6,4584.5,2781.4,863.6,
2023-05-01,126054.0,2641.0,57675.0,5254.0,21971.0,17703.0,6950.0,3365.8,5289.0,2490.2,806.0,
2023-05-02,124740.5,2427.0,65922.5,5991.5,19881.0,10164.0,4980.0,3519.0,2283.0,2199.0,593.0,
2023-05-03,123427.0,2213.0,74170.0,6729.0,17791.0,10024.8,3070.0,1459.0,2151.5,2528.5,584.0,
2023-05-04,127006.33333333333,2133.0,64921.0,7180.666666666667,18383.333333333332,9885.6,3528.2,3002.0,2020.0,2858.0,644.8,
2023-05-05,130585.66666666667,2053.0,55672.0,7632.333333333333,18975.666666666668,9746.4,3986.4,2693.0,2233.0,2647.0,705.6,
2023-05-06,134165.0,1973.0,46423.0,8084.0,19568.0,9607.2,4444.6,2384.0,2446.0,2436.0,766.4,
2023-05-07,126131.0,1911.5,53962.0,6913.0,16184.0,9468.0,4902.8,2075.0,2659.0,2225.0,827.2,
2023-05-08,118097.0,1850.0,61501.0,5742.0,12800.0,14635.0,5361.0,1766.0,2872.0,2112.5,888.0,
2023-05-09,92786.0,1617.5,48269.5,3952.0,14731.0,10164.0,3424.0,1457.0,2876.0,2000.0,652.0,
2023-05-10,67475.0,1385.0,35038.0,2162.0,16662.0,9333.8,6887.0,1247.0,2105.5,1272.0,708.0,
2023-05-11,67075.33333333333,1245.6666666666667,35605.0,2870.6666666666665,16101.0,8503.6,5849.0,1522.0,1335.0,544.0,686.0,
2023-05-12,66675.66666666667,1106.3333333333333,36172.0,3579.333333333333,15540.0,7673.4,4811.0,1538.8,1378.5,920.6666666666667,664.0,
2023-05-13,66276.0,967.0,36739.0,4288.0,14979.0,6843.2,3773.0,1555.6,1422.0,1297.3333333333335,642.0,
2023-05-14,67665.5,1334.5,38597.5,3771.0,17576.0,6013.0,2735.0,1572.4,1465.5,1674.0,620.0,
2023-05-15,69055.0,1702.0,40456.0,3254.0,20173.0,6396.0,1697.0,1589.2,1509.0,1828.5,598.0,
2023-05-16,68069.0,1474.0,42004.0,3254.5,20308.0,10212.0,2075.0,1606.0,3258.0,1983.0,726.0,
2023-05-17,67083.0,1246.0,43552.0,3255.0,20443.0,8691.0,1901.0,450.0,2353.0,1921.5,526.0,
2023-05-18,62734.333333333336,1415.3333333333333,40319.333333333336,3175.0,18011.666666666668,7170.0,2063.8,637.0,1448.0,1860.0,563.6666666666666,
2023-05-19,58385.666666666664,1584.6666666666667,37086.666666666664,3095.0,15580.333333333332,5649.0,2226.6,630.4,1351.5,1113.0,601.3333333333334,
2023-05-20,54037.0,1754.0,33854.0,3015.0,13149.0,4128.0,2389.4,623.8,1255.0,366.0,639.0,
2023-05-21,46024.0,2074.0,28908.5,2754.0,14079.0,2607.0,2552.2,617.2,1158.5,629.0,676.6666666666666,
2023-05-22,38011.0,2394.0,23963.0,2493.0,15009.0,5815.0,2715.0,610.6,1062.0,892.0,714.3333333333333,
2023-05-23,43113.5,1437.5,25107.0,1699.5,13916.5,3380.0,1342.0,604.0,1239.0,977.5,752.0,
2023-05-24,48216.0,481.0,26251.0,906.0,12824.0,3088.4,1678.0,213.0,1868.0,1063.0,366.0,
2023-05-25,48601.8,571.6666666666666,29645.0,1370.6666666666667,12308.0,2796.8,1899.6,643.0,2497.0,998.75,490.0,
2023-05-26,48987.6,662.3333333333334,33039.0,1835.3333333333335,11792.0,2505.2,2121.2,717.8,2343.75,934.5,378.75,
2023-05-27,49373.4,753.0,36433.0,2300.0,11276.0,2213.6,2342.8,792.5999999999999,2190.5,870.25,267.5,
2023-05-28,49759.2,822.5,41471.0,2684.5,13666.5,1922.0,2564.4,867.4,2037.25,806.0,156.25,
2023-05-29,50145.0,892.0,46509.0,3069.0,16057.0,10038.0,2786.0,942.1999999999999,1884.0,593.5,45.0,
2023-05-30,44849.5,729.5,42701.5,2677.0,14674.0,5217.0,4286.0,1016.9999999999999,1633.0,381.0,571.0,
2023-05-31,39554.0,567.0,38894.0,2285.0,13291.0,5348.8,2807.0,1446.0,1161.5,908.0,784.0,
2023-06-01,40317.666666666664,559.6666666666666,32003.666666666668,1776.0,11805.333333333334,5480.6,2762.4,1153.0,690.0,1435.0,658.4,
2023-06-02,41081.333333333336,552.3333333333334,25113.333333333336,1267.0,10319.666666666666,5612.4,2717.8,1057.8,867.0,1355.0,532.8,
2023-06-03,41845.0,545.0,18223.0,758.0,8834.0,5744.2,2673.2,962.6,1044.0,1275.0,407.20000000000005,
2023-06-04,37721.0,545.75,24265.5,1550.0,10293.0,5876.0,2628.6,867.4,1221.0,1195.0,281.6,
2023-06-05,33597.0,546.5,30308.0,2342.0,11752.0,8249.0,2584.0,772.2,1398.0,772.5,156.0,
2023-06-06,37907.5,547.25,21353.5,1793.0,9978.5,4199.0,2757.0,677.0,2102.0,350.0,162.0,
2023-06-07,42218.0,548.0,12399.0,1244.0,8205.0,4168.2,2171.0,1144.0,2404.5,175.0,223.0,
2023-06-08,40771.333333333336,582.0,14335.0,1046.3333333333333,8196.0,4137.4,2162.4,526.0,2707.0,0.0,258.6,
2023-06-09,39324.666666666664,616.0,16271.0,848.6666666666667,8187.0,4106.6,2153.8,511.6,2539.75,489.6666666666667,294.2,
2023-06-10,37878.0,650.0,18207.0,651.0,8178.0,4075.8,2145.2,497.2,2372.5,979.3333333333334,329.8,
2023-06-11,29136.0,830.0,19427.0,756.0,9350.0,4045.0,2136.6,482.8,2205.25,1469.0,365.4,664.0
2023-06-12,20394.0,1010.0,20647.0,861.0,10522.0,5717.0,2128.0,468.4,2037.9999999999998,1367.5,401.0,229.0
2023-06-13,25700.0,953.5,15675.5,937.0,8775.0,3651.0,1174.0,454.0,2126.0,1266.0,490.0,339.5
2023-06-14,31006.0,897.0,10704.0,1013.0,7028.0,3826.4,2134.0,404.0,1624.5,1256.0,465.0,450.0
2023-06-15,34151.0,826.0,15009.666666666668,1021.3333333333334,8329.333333333334,4001.8,2154.0,157.0,1123.0,1246.0,493.0,533.5
2023-06-16,37296.0,755.0,19315.333333333336,1029.6666666666667,9630.666666666666,4177.2,2174.0,314.6,1180.0,1203.3333333333333,521.0,617.0
2023-06-17,40441.0,684.0,23621.0,1038.0,10932.0,4352.6,2194.0,472.2,1237.0,1160.6666666666667,549.0,700.5
2023-06-18,38040.5,504.5,20456.5,1165.0,10305.5,4528.0,2214.0,629.8,1294.0,1118.0,577.0,784.0
2023-06-19,35640.0,325.0,17292.0,1292.0,9679.0,3346.0,2234.0,787.4,1351.0,1013.5,605.0,602.0
2023-06-20,33732.0,349.0,16787.5,1327.0,9421.0,6139.0,740.0,945.0,1274.0,909.0,187.0,564.0
2023-06-21,31824.0,373.0,16283.0,1362.0,9163.0,5796.2,3140.0,522.0,847.0,1172.5,185.0,526.0
2023-06-22,40590.666666666664,309.6666666666667,17950.8,1729.3333333333333,9771.666666666666,5453.4,2927.8,1190.0,420.0,1436.0,216.6,577.5
2023-06-23,49357.33333333333,246.33333333333331,19618.6,2096.6666666666665,10380.333333333334,5110.6,2715.6,1051.0,512.5,1211.3333333333333,248.2,629.0
2023-06-24,58124.0,183.0,21286.4,2464.0,10989.0,4767.8,2503.4,912.0,605.0,986.6666666666667,279.8,680.5
2023-06-25,50648.0,353.0,22954.2,2483.0,11358.0,4425.0,2291.2,773.0,697.5,762.0,311.4,732.0
2023-06-26,43172.0,523.0,24622.0,2502.0,11727.0,2552.0,2079.0,634.0,790.0,779.0,343.0,878.0
2023-06-27,42055.0,449.5,18757.5,1915.0,9877.0,679.0,3243.0,495.0,1370.0,796.0,472.0,884.0
2023-06-28,40938.0,376.0,12893.0,1328.0,8027.0,974.6666666666667,2363.0,692.5,1367.0,1214.0,258.0,890.0
2023-06-29,41361.333333333336,398.6666666666667,15236.333333333334,1218.0,7720.666666666667,1270.3333333333335,2253.8,890.0,1364.0,1632.0,245.2,743.25
2023-06-30,41784.666666666664,421.3333333333333,17579.666666666668,1108.0,7414.333333333333,1566.0,2144.6,911.0,1541.75,1255.3333333333333,232.4,596.5
2023-07-01,42208.0,444.0,19923.0,998.0,7108.0,1861.6666666666667,2035.4,932.0,1719.5,878.6666666666666,219.6,449.75
2023-07-02,45182.75,739.0,22224.5,1573.0,8592.0,2157.3333333333335,1926.2,953.0,1897.25,502.0,206.8,303.0
2023-07-03,48157.5,1034.0,24526.0,2148.0,10076.0,2453.0,1817.0,974.0,2075.0,719.5,194.0,184.0
2023-07-04,51132.25,711.5,21022.0,1468.5,9933.5,4667.0,990.0,995.0,665.0,937.0,265.0,92.0
2023-07-05,54107.0,389.0,17518.0,789.0,9791.0,4538.0,1106.5,281.0,704.5,993.5,263.6666666666667,0.0
2023-07-06,51086.333333333336,441.6666666666667,22275.666666666668,1211.0,10406.0,4742.0,1223.0,608.0,744.0,1050.0,262.3333333333333,90.5
2023-07-07,48065.666666666664,494.3333333333333,27033.333333333336,1633.0,11021.0,4946.0,1339.5,572.0,862.75,805.0,261.0,181.0
2023-07-08,45045.0,547.0,31791.0,2055.0,11636.0,5150.0,1456.0,536.0,981.5,560.0,259.6666666666667,271.5
2023-07-09,42573.0,1044.5,25852.5,1735.75,9887.5,5354.0,1572.5,500.0,1100.25,315.0,258.3333333333333,362.0
2023-07-10,40101.0,1542.0,19914.0,1416.5,8139.0,5135.0,1689.0,464.0,1219.0,389.5,257.0,818.0
2023-07-11,39218.0,1162.0,15432.5,1097.25,9547.0,4444.0,1475.0,428.0,1296.0,464.0,234.0,851.5
2023-07-12,38335.0,782.0,10951.0,778.0,10955.0,4024.0,1566.0,200.0,1040.5,325.0,203.0,885.0
2023-07-13,26923.333333333336,894.0,9094.333333333334,807.3333333333334,11472.666666666666,3604.0,1461.4,1066.0,785.0,186.0,169.16666666666666,804.5
2023-07-14,15511.666666666668,1006.0,7237.666666666666,836.6666666666666,11990.333333333334,3184.0,1356.8,959.2,662.25,124.0,135.33333333333331,724.0
2023-07-15,4100.0,1118.0,5381.0,866.0,12508.0,2764.0,1252.2,852.4,539.5,62.0,101.5,643.5
2023-07-16,16067.0,883.5,8934.0,789.0,8438.0,2344.0,1147.6,745.6,416.75,0.0,67.66666666666666,563.0
2023-07-17,28034.0,649.0,12487.0,712.0,4368.0,6115.0,1043.0,638.8,294.0,0.0,33.833333333333314,222.0
2023-07-18,27098.5,524.5,11324.0,635.0,4612.5,3015.0,2331.0,532.0,1495.0,0.0,0.0,633.0
2023-07-19,26163.0,400.0,10161.0,558.0,4857.0,3408.6,1476.0,264.0,1205.5,396.0,0.0,1044.0
2023-07-20,26021.333333333332,512.3333333333334,9714.0,898.0,4784.666666666667,3802.2,1699.6,206.0,916.0,792.0,0.0,945.5
2023-07-21,25879.666666666668,624.6666666666666,9267.0,1238.0,4712.333333333333,4195.8,1923.2,283.6,1056.75,1031.3333333333333,22.8,847.0
2023-07-22,25738.0,737.0,8820.0,1578.0,4640.0,4589.4,2146.8,361.2,1197.5,1270.6666666666667,45.6,748.5
2023-07-23,21614.0,968.0,15613.0,1955.0,6966.5,4983.0,2370.4,438.79999999999995,1338.25,1510.0,68.4,650.0
2023-07-24,17490.0,1199.0,22406.0,2332.0,9293.0,4669.0,2594.0,516.4,1479.0,1342.5,91.2,403.0
2023-07-25,25524.5,795.0,20129.0,1593.0,9958.0,4270.0,1842.0,594.0,1388.0,1175.0,114.0,527.5
2023-07-26,33559.0,391.0,17852.0,854.0,10623.0,4426.0,2808.0,476.0,1056.0,1433.5,81.0,652.0
2023-07-27,36003.666666666664,462.3333333333333,17477.333333333332,912.6666666666666,9535.0,4582.0,2748.8,490.0,724.0,1692.0,100.8,590.75
2023-07-28,38448.333333333336,533.6666666666666,17102.666666666668,971.3333333333334,8447.0,4738.0,2689.6,514.8,891.75,1410.6666666666667,120.6,529.5
2023-07-29,40893.0,605.0,16728.0,1030.0,7359.0,4894.0,2630.4,539.6,1059.5,1129.3333333333335,140.4,468.25
2023-07-30,38090.0,734.5,21036.0,1098.0,7387.5,5050.0,2571.2,564.4,1227.25,848.0,160.2,407.0
2023-07-31,35287.0,864.0,25344.0,1166.0,7416.0,5853.0,2512.0,589.2,1395.0,1025.0,180.0,459.0
2023-08-01,31097.5,554.5,20926.0,583.0,5630.5,2992.0,1962.0,614.0,1523.0,1202.0,150.0,485.5
2023-08-02,26908.0,245.0,16508.0,0.0,3845.0,3202.1666666666665,1355.0,363.0,1676.5,1217.6,514.0,512.0
2023-08-03,31293.666666666668,301.0,18719.666666666668,813.0,4521.666666666667,3412.3333333333335,1577.0,180.0,1830.0,1233.2,509.0,666.0
2023-08-04,35679.333333333336,357.0,20931.333333333332,1626.0,5198.333333333333,3622.5,1799.0,183.4,1650.4,1248.8,504.0,820.0
2023-08-05,40065.0,413.0,23143.0,2439.0,5875.0,3832.6666666666665,2021.0,186.8,1470.8,1264.4,499.0,974.0
2023-08-06,34634.0,920.5,17216.0,2905.5,7147.5,4042.833333333333,2243.0,190.2,1291.2,1280.0,494.0,1128.0
2023-08-07,29203.0,1428.0,11289.0,3372.0,8420.0,4253.0,2465.0,193.6,1111.6,1887.5,489.0,1574.0
2023-08-08,45008.0,808.5,17180.0,2803.0,6712.0,8128.0,4467.0,197.0,932.0,2495.0,818.0,1302.5
2023-08-09,60813.0,189.0,23071.0,2234.0,5004.0,7063.0,2871.0,712.0,1251.0,1947.5,696.0,1031.0
2023-08-10,55382.333333333336,446.6666666666667,19441.0,1881.0,6228.0,6263.0,2785.6,0.0,1570.0,1400.0,605.4,1051.5
2023-08-11,49951.666666666664,704.3333333333334,15811.0,1528.0,7452.0,5463.0,2700.2,108.4,1650.0,1320.0,514.8,1072.0
2023-08-12,44521.0,962.0,12181.0,1175.0,8676.0,4663.0,2614.8,216.8,1730.0,1240.0,424.20000000000005,1092.5
2023-08-13,46832.0,904.5,12370.5,1584.0,8161.0,3863.0,2529.4,325.20000000000005,1810.0,1160.0,333.6,1113.0
2023-08-14,49143.0,847.0,12560.0,1993.0,7646.0,3133.5,2444.0,433.6,1890.0,1467.5,243.0,1542.0
2023-08-15,56791.0,712.0,16898.5,1601.5,8811.5,2404.0,3123.0,542.0,2989.0,1775.0,353.0,1282.0
2023-08-16,64439.0,577.0,21237.0,1210.0,9977.0,5138.0,2553.0,494.0,2799.5,1402.5,232.0,1022.0
2023-08-17,63227.333333333336,787.3333333333334,19286.333333333332,1533.6666666666667,10726.0,5679.5,2742.0,564.0,2610.0,1030.0,355.6,1369.5
2023-08-18,62015.666666666664,997.6666666666667,17335.666666666668,1857.3333333333335,11475.0,6221.0,2931.0,543.8333333333334,3013.75,1460.6666666666667,479.2,1717.0
2023-08-19,60804.0,1208.0,15385.0,2181.0,12224.0,6762.5,3120.0,523.6666666666666,3417.5,1891.3333333333335,602.8,2064.5
2023-08-20,83955.5,1468.0,24663.0,3266.0,13979.5,7304.0,3309.0,503.5,3821.25,2322.0,726.4,2412.0
2023-08-21,107107.0,1728.0,33941.0,4351.0,15735.0,14688.0,3498.0,483.3333333333333,4225.0,1949.0,850.0,1593.0
2023-08-22,87642.5,1258.5,23613.5,2881.5,13204.5,10831.0,3479.5,463.16666666666663,4401.0,1576.0,1261.0,1458.0
2023-08-23,68178.0,789.0,13286.0,1412.0,10674.0,9949.8,3461.0,443.0,3656.5,1906.0,573.0,1323.0
2023-08-24,76779.0,943.0,22391.0,2488.666666666667,10799.333333333334,9068.6,3309.4,577.0,2912.0,2236.0,599.0,1416.0
2023-08-25,85380.0,1097.0,31496.0,3565.3333333333335,10924.666666666666,8187.4,3157.8,593.8,2819.0,2422.6666666666665,625.0,1509.0
2023-08-26,93981.0,1251.0,40601.0,4642.0,11050.0,7306.2,3006.2,610.6,2726.0,2609.3333333333335,651.0,1602.0
2023-08-27,99194.0,1227.0,31414.0,3030.5,12530.0,6425.0,2854.6,627.4,2633.0,2796.0,677.0,1695.0
2023-08-28,104407.0,1203.0,22227.0,1419.0,14010.0,8737.0,2703.0,644.2,2540.0,1957.5,703.0,1156.0
2023-08-29,100482.5,1184.5,20897.5,2163.0,13334.0,8678.857142857143,2537.0,661.0,2501.0,1119.0,410.0,899.5
2023-08-30,96558.0,1166.0,19568.0,2907.0,12658.0,8620.714285714286,2782.0,426.0,2410.5,1069.5,556.0,643.0
