,Date,sars_cov2_rna [gc/(d*100000 capita)],median_7d_sars_cov2_rna [gc/(d*100000 capita)],new_cases [1/(d*100000 capita)],median_7d_new_cases [1/(d*100000 capita)],"quantification_flag [{Q: >LOQ,D: >LOD,N: <LOD}]",flow [m^3/d]
0,2020-10-01,,,5.916168870967742,5.916168870967742,,
1,2020-10-02,,,8.808337258064515,6.661506774193548,,
2,2020-10-03,,,4.299718919354838,6.661506774193548,,
3,2020-10-04,,,1.608809306451613,6.661506774193548,,
4,2020-10-05,,,5.235500483870967,5.916168870967742,,
5,2020-10-06,,,11.160933387096774,5.916168870967742,,
6,2020-10-07,,,16.77802530645161,5.916168870967742,,
7,2020-10-08,,,15.301335048387095,8.808337258064515,,
8,2020-10-09,,,30.32228051612903,11.160933387096774,,
9,2020-10-10,,,23.284528241935487,15.301335048387095,,
10,2020-10-11,,,25.061595532258064,16.77802530645161,,
11,2020-10-12,,,42.49678543548387,23.284528241935487,,
12,2020-10-13,,,47.92958053225807,25.061595532258064,,
13,2020-10-14,,,45.38347038709678,30.32228051612903,,
14,2020-10-15,,,46.41880375806452,42.49678543548387,,
15,2020-10-16,,,56.09790106451613,45.38347038709678,,
16,2020-10-17,,,48.081422241935485,46.41880375806452,,
17,2020-10-18,,,50.25952043548387,47.92958053225807,,
18,2020-10-19,,,58.95550845161291,48.081422241935485,,
19,2020-10-20,,,86.59057443548387,50.25952043548387,,
20,2020-10-21,,,90.81521169354838,56.09790106451613,,
21,2020-10-22,,,126.32886296774194,58.95550845161291,,
22,2020-10-23,,,116.61736154838708,86.59057443548387,,
23,2020-10-24,,,84.02797758064516,86.59057443548387,,
24,2020-10-25,,,89.92647996774194,89.92647996774194,,
25,2020-10-26,,,151.27291138709677,90.81521169354838,,
26,2020-10-27,,,170.84734703225806,116.61736154838708,,
27,2020-10-28,,,128.39701080645162,126.32886296774194,,
28,2020-10-29,,,143.85172617741935,128.39701080645162,,
29,2020-10-30,,,130.71635208064515,130.71635208064515,,
30,2020-10-31,,,95.20799643548386,130.71635208064515,,
31,2020-11-01,,,78.14679788709678,130.71635208064515,,
32,2020-11-02,,,158.7743478225807,130.71635208064515,,
33,2020-11-03,,,155.89652516129033,130.71635208064515,,
34,2020-11-04,,,144.1592577580645,143.85172617741935,,
35,2020-11-05,,,138.14771124193547,138.14771124193547,,
36,2020-11-06,,,100.08232922580646,138.14771124193547,,
37,2020-11-07,,,63.21964620967743,138.14771124193547,,
38,2020-11-08,,,52.04613561290324,138.14771124193547,,
39,2020-11-09,,,111.4214047096774,111.4214047096774,,
40,2020-11-10,,,103.33567045161293,103.33567045161293,,
41,2020-11-11,,,87.73558117741935,100.08232922580646,,
42,2020-11-12,,,87.82337862903225,87.82337862903225,,
43,2020-11-13,,,72.09695496774192,87.73558117741935,,
44,2020-11-14,,,60.126550322580655,87.73558117741935,,
45,2020-11-15,,,40.89812467741936,87.73558117741935,,
46,2020-11-16,,,72.43699156451612,72.43699156451612,,
47,2020-11-17,,,61.68607295161291,72.09695496774192,,
48,2020-11-18,,,80.41155056451613,72.09695496774192,,
49,2020-11-19,,,47.26094287096775,61.68607295161291,,
50,2020-11-20,,,45.12141043548387,60.126550322580655,,
51,2020-11-21,,,43.96836738709677,47.26094287096775,,
52,2020-11-22,,,34.288392548387094,47.26094287096775,,
53,2020-11-23,,,55.505662887096776,47.26094287096775,,
54,2020-11-24,,,43.36753916129032,45.12141043548387,,
55,2020-11-25,,,35.25285420967742,43.96836738709677,,
56,2020-11-26,,,55.25819880645162,43.96836738709677,,
57,2020-11-27,,,38.44358351612904,43.36753916129032,,
58,2020-11-28,,,39.8175595967742,39.8175595967742,,
59,2020-11-29,,,28.66730833870968,39.8175595967742,,
60,2020-11-30,,,73.84969748387097,39.8175595967742,,
61,2020-12-01,,,47.447547096774194,39.8175595967742,,
62,2020-12-02,,,49.59460896774194,47.447547096774194,,
