Date,Region,Total_State_Infections,BA.3.2,LF.7.2.1,LF.7.7.2,RV.1,XFG.23.1.3,BA.2.12.1,B.1.1.529,BA.1.1,B.1.617.2,BA.4.6,BA.5.2.6,BF.11,BA.2.75,BA.2.75.2,BA.4,BF.7,BN.1,BQ.1,BQ.1.1,FD.2,EU.1.1,XBB.1.16.17,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,EG.6.1,FE.1.1,XBB.1.5.68,XBB.1.9.2,XBB.2.3.8,CH.1.1,FD.1.1,XBB.1.42.2,XBB.1.5.72,BA.5,GE.1,GK.2,HF.1,JF.1,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.9.1,EG.5,EG.5.1.8,FL.1.5.1,HK.3,JD.1.1,XBB.1.16.6,XBB.1.5.70,GK.1.1,JG.3,JN.1.13,XBB,JN.1.4.3,HV.1,BA.2.86,KP.1.2,KV.2,XBB.1.5,JN.1.8.1,KQ.1,XBB.2.3,XDP,JN.1.13.1,JN.1.32,JN.1.7,KP.4.1,XDV.1,JN.1.18,KP.1.1,KP.2.15,KW.1.1,JN.1.16.1,BA.2,JN.1.11.1,JN.1.18.6,KP.1.1.3,KS.1,LP.1,KP.2.3,LB.1,MC.19,KP.2,JN.1.16,LF.3.1,MC.28.1,MC.1,XEK,KP.3,LF.7.7.1,JN.1,XEQ,LB.1.3.1,XEC.4,PA.1,LF.7.9,MC.10.1,XEC,XFG.1,KP.3.1.1,LP.8.1,XFC,XFG.10.4,Other,PQ.17.11,PQ.17,LF.7,NB.1.8.1,XFG.6,XFY,NW.1,PQ.2.1.6,PQ.2.8.1,XFG,XFG.14.1,XFG.2.5.1,XFV,XFZ,XFG.1.1
2023-01-02,TX,98710,0,0,0,0,0,0,168,511,38,585,1652,168,441,218,74,4850,3674,23608,36757,0,0,0,0,0,0,0,0,0,0,0,713,0,0,0,15281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540,0,0,0,0,0,5989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-03,TX,96794,0,0,0,0,0,0,163,488,37,558,1591,163,428,210,73,4579,3515,22926,36400,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,14576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3541,0,0,0,0,0,6387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-04,TX,94878,0,0,0,0,0,0,158,467,36,531,1532,158,414,201,72,4315,3360,22252,36029,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,13887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539,0,0,0,0,0,6765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-05,TX,92962,0,0,0,0,0,0,154,446,36,505,1473,154,402,193,70,4058,3208,21587,35644,0,0,0,0,0,0,0,0,0,0,0,746,0,0,0,13215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3534,0,0,0,0,0,7122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-06,TX,91046,0,0,0,0,0,0,149,425,35,479,1415,149,389,185,69,3808,3059,20931,35244,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,12558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3527,0,0,0,0,0,7459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-07,TX,89130,0,0,0,0,0,0,144,405,35,454,1359,144,376,177,68,3565,2914,20284,34831,0,0,0,0,0,0,0,0,0,0,0,763,0,0,0,11918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3516,0,0,0,0,0,7776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-08,TX,86433,0,0,0,0,0,0,139,381,34,426,1292,139,361,168,66,3299,2748,19469,34095,0,0,0,0,0,0,0,0,0,0,0,763,0,0,0,11193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3472,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-09,TX,83735,0,0,0,0,0,0,133,359,33,399,1227,133,345,159,64,3043,2586,18667,33340,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,10490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3424,0,0,0,0,0,8196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-10,TX,81037,0,0,0,0,0,0,127,337,32,373,1163,127,330,151,62,2797,2430,17878,32564,0,0,0,0,0,0,0,0,0,0,0,758,0,0,0,9810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3372,0,0,0,0,0,8363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-11,TX,78339,0,0,0,0,0,0,122,316,31,347,1101,122,315,142,60,2561,2278,17101,31769,0,0,0,0,0,0,0,0,0,0,0,754,0,0,0,9153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3316,0,0,0,0,0,8501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-12,TX,75642,0,0,0,0,0,0,116,296,30,323,1041,116,301,134,58,2334,2131,16336,30953,0,0,0,0,0,0,0,0,0,0,0,748,0,0,0,8518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3256,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-13,TX,72944,0,0,0,0,0,0,111,276,29,299,982,111,287,126,56,2118,1989,15584,30118,0,0,0,0,0,0,0,0,0,0,0,741,0,0,0,7906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3193,0,0,0,0,0,8691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-14,TX,70246,0,0,0,0,0,0,105,257,28,276,924,105,272,119,54,1911,1852,14845,29264,0,0,0,0,0,0,0,0,0,0,0,732,0,0,0,7317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3125,0,0,0,0,0,8744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-15,TX,70994,0,0,0,0,0,0,105,250,28,267,913,105,272,117,55,1801,1807,14838,29837,0,0,0,0,0,0,0,0,0,0,0,759,0,0,0,7095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3209,0,0,0,0,0,9215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-16,TX,71742,0,0,0,0,0,0,105,244,29,258,901,105,271,115,55,1689,1761,14827,30416,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,6867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295,0,0,0,0,0,9693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-17,TX,72490,0,0,0,0,0,0,105,237,29,249,889,105,271,113,56,1574,1714,14814,31000,0,0,0,0,0,0,0,0,0,0,0,814,0,0,0,6632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3381,0,0,0,0,0,10180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-18,TX,73237,0,0,0,0,0,0,105,230,29,239,876,105,270,111,57,1456,1665,14796,31590,0,0,0,0,0,0,0,0,0,0,0,842,0,0,0,6391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3469,0,0,0,0,0,10675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-19,TX,73985,0,0,0,0,0,0,105,223,30,229,863,105,269,109,57,1335,1615,14775,32186,0,0,0,0,0,0,0,0,0,0,0,870,0,0,0,6143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3558,0,0,0,0,0,11178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-20,TX,74733,0,0,0,0,0,0,105,216,30,219,849,105,268,107,58,1212,1563,14751,32787,0,0,0,0,0,0,0,0,0,0,0,899,0,0,0,5890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647,0,0,0,0,0,11689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-21,TX,75481,0,0,0,0,0,0,104,208,30,208,833,104,266,104,59,1082,1506,14675,33285,0,0,0,120,0,0,0,0,0,21,0,925,0,0,83,5611,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3726,0,0,0,0,0,12168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-22,TX,74398,0,0,0,0,0,0,0,0,30,201,804,100,258,103,58,1057,1455,14251,32515,0,0,0,127,0,0,0,0,0,24,0,917,0,0,83,5415,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3693,0,0,0,0,0,12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-23,TX,73315,0,0,0,0,0,0,0,0,30,193,773,97,248,101,57,1028,1399,13773,31619,0,0,0,133,0,0,0,0,0,28,0,906,0,0,83,5200,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3644,0,0,0,0,0,13655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-24,TX,72232,0,0,0,0,0,0,0,0,29,185,742,93,239,99,56,999,1344,13304,30735,0,0,0,139,0,0,0,0,0,31,0,894,0,0,82,4989,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,3595,0,0,0,0,0,14332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-25,TX,71149,0,0,0,0,0,0,0,0,29,178,712,89,230,98,56,970,1290,12842,29864,0,0,0,145,0,0,0,0,0,35,0,883,0,0,82,4781,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3547,0,0,0,0,0,14984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-26,TX,70066,0,0,0,0,0,0,0,0,29,170,682,85,222,96,55,942,1237,12389,29006,0,0,0,150,0,0,0,0,0,38,0,871,0,0,81,4578,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3497,0,0,0,0,0,15608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-27,TX,68983,0,0,0,0,0,0,0,0,28,163,653,81,213,94,54,915,1185,11944,28161,0,0,0,155,0,0,0,0,0,41,0,859,0,0,81,4379,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,3448,0,0,0,0,0,16206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-28,TX,67900,0,0,0,0,0,0,0,0,28,156,625,78,205,93,53,887,1134,11507,27328,0,0,0,160,0,0,0,0,0,44,0,847,0,0,80,4184,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3399,0,0,0,0,0,16777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-29,TX,67578,0,0,0,0,0,0,0,0,28,150,604,75,199,92,53,870,1097,11204,26809,0,0,0,167,0,0,0,0,0,47,0,845,0,0,80,4039,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,3387,0,0,0,0,0,17519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-30,TX,67255,0,0,0,0,0,0,0,0,28,145,583,72,193,91,53,853,1060,10903,26294,0,0,0,173,0,0,0,0,0,50,0,842,0,0,81,3895,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,3376,0,0,0,0,0,18253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,TX,66932,0,0,0,0,0,0,0,0,28,140,562,70,187,91,53,836,1023,10605,25783,0,0,0,179,0,0,0,0,0,53,0,840,0,0,81,3752,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,3364,0,0,0,0,0,18978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-01,TX,66610,0,0,0,0,0,0,0,0,28,135,542,67,181,90,53,820,987,10309,25276,0,0,0,186,0,0,0,0,0,57,0,838,0,0,81,3610,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,3352,0,0,0,0,0,19696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-02,TX,66287,0,0,0,0,0,0,0,0,28,129,521,65,175,89,52,803,950,10016,24772,0,0,0,192,0,0,0,0,0,60,0,835,0,0,81,3470,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,3341,0,0,0,0,0,20405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-03,TX,65965,0,0,0,0,0,0,0,0,28,124,501,62,169,89,52,787,914,9725,24273,0,0,0,198,0,0,0,0,0,63,0,833,0,0,82,3331,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,3329,0,0,0,0,0,21106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-04,TX,65642,0,0,0,0,0,0,0,0,27,119,481,60,163,88,52,771,879,9436,23777,0,0,0,204,0,0,0,0,0,66,0,830,0,0,82,3193,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,3317,0,0,0,0,0,21799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-05,TX,65429,0,0,0,0,0,0,0,0,27,114,462,57,158,88,52,756,845,9166,23324,0,0,0,211,0,0,0,0,0,69,0,829,0,0,82,3061,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,3311,0,0,0,0,0,22522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-06,TX,65215,0,0,0,0,0,0,0,0,27,110,443,55,153,87,52,741,812,8897,22874,0,0,0,217,0,0,0,0,0,72,0,828,0,0,83,2930,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,3305,0,0,0,0,0,23239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07,TX,65002,0,0,0,0,0,0,0,0,27,105,425,52,147,87,52,726,778,8629,22426,0,0,0,223,0,0,0,0,0,75,0,827,0,0,83,2800,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,3298,0,0,0,0,0,23951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-08,TX,64789,0,0,0,0,0,0,0,0,27,100,406,50,142,86,52,711,745,8364,21981,0,0,0,230,0,0,0,0,0,79,0,826,0,0,83,2671,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,3292,0,0,0,0,0,24658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-09,TX,64575,0,0,0,0,0,0,0,0,27,95,387,48,137,86,52,697,712,8100,21538,0,0,0,236,0,0,0,0,0,82,0,824,0,0,84,2543,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,3285,0,0,0,0,0,25359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-10,TX,64362,0,0,0,0,0,0,0,0,27,91,369,45,131,85,52,682,679,7837,21098,0,0,0,242,0,0,0,0,0,85,0,823,0,0,84,2415,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,3279,0,0,0,0,0,26054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-11,TX,64149,0,0,0,0,0,0,0,0,27,86,351,43,126,85,51,668,647,7576,20661,0,0,0,248,0,0,0,0,0,88,0,822,0,0,84,2289,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,3273,0,0,0,0,0,26744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-12,TX,62590,0,0,0,0,0,0,0,0,27,80,326,40,118,82,50,640,601,7163,19800,0,0,0,249,0,0,0,0,0,89,0,804,0,0,83,2117,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,3197,0,0,0,0,0,26852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-13,TX,61032,0,0,0,0,0,0,0,0,26,73,301,37,111,80,49,612,558,6762,18958,0,0,0,249,0,0,0,0,0,90,0,785,0,0,82,1952,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,3122,0,0,0,0,0,26921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-14,TX,59473,0,0,0,0,0,0,0,0,25,68,278,34,104,78,48,585,515,6371,18133,0,0,0,249,0,0,0,0,0,91,0,766,0,0,80,1792,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,3046,0,0,0,0,0,26953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-15,TX,57915,0,0,0,0,0,0,0,0,25,62,255,31,97,76,47,559,475,5993,17326,0,0,0,249,0,0,0,0,0,91,0,748,0,0,79,1638,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,2970,0,0,0,0,0,26947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-16,TX,56356,0,0,0,0,0,0,0,0,24,56,233,28,90,74,45,533,435,5625,16538,0,0,0,248,0,0,0,0,0,92,0,729,0,0,77,1490,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,2894,0,0,0,0,0,26903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-17,TX,54798,0,0,0,0,0,0,0,0,24,51,212,26,83,71,44,508,397,5270,15767,0,0,0,247,0,0,0,0,0,92,0,710,0,0,75,1347,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,2818,0,0,0,0,0,26821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-18,TX,53239,0,0,0,0,0,0,0,0,23,46,192,23,77,69,43,483,360,4915,14982,46,0,0,245,0,0,0,0,0,92,0,690,0,0,74,1208,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,2736,0,0,0,0,0,26643,0,0,69,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-19,TX,52623,0,0,0,0,0,0,0,0,0,0,0,0,74,67,43,464,349,4749,14513,59,0,0,251,0,0,0,0,0,91,0,679,0,0,74,1174,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,2705,0,0,0,0,0,27025,0,0,69,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-20,TX,52006,0,0,0,0,0,0,0,0,0,0,0,0,72,64,42,442,336,4560,13973,72,0,0,255,0,0,0,0,0,89,0,664,0,0,73,1134,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,2660,0,0,0,0,0,27251,0,0,69,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
