,A.2.5,AY.1,AY.2,AY.3,B.1,B.1.1,B.1.1.519,B.1.1.529,B.1.1.7,B.1.2,B.1.234,B.1.243,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.596,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.621,B.1.621.1,B.1.626,B.1.628,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LF.3.1,LP.1,Other,P.1,P.2,R.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1
2021-01-02,,,,,0.0607387721538543,,0.0,,0.0,0.3483395576477051,0.1147948876023292,0.0450884439051151,0.0,0.0159330759197473,0.0219882261008024,0.0,0.0,,,0.122295394539833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2708216309547424,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-03,,,,,0.059209526915635316,,0.0012093846287046142,,4.289104669753572e-05,0.3531452587672642,0.11019495422286642,0.04341809252010921,0.0,0.015097614510783073,0.021787449451429478,0.0,8.183210489472856e-05,,,0.1241930893489292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27112243643828793,0.0,0.0004974598663726,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-04,,,,,0.05768028167741633,,0.0024187692574092283,,8.578209339507143e-05,0.3579509598868234,0.10559502084340362,0.04174774113510333,0.0,0.014262153101818843,0.021586672802056558,0.0,0.00016366420978945712,,,0.1260907841580254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27142324192183354,0.0,0.0009949197327452,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-05,,,,,0.05615103643919735,,0.0036281538861138423,,0.00012867314009260716,0.36275666100638254,0.10099508746394084,0.04007738975009744,0.0,0.013426691692854615,0.021385896152683638,0.0,0.0002454963146841857,,,0.1279884789671216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27172404740537914,0.0,0.0014923795991178,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-06,,,,,0.054621791200978355,,0.004837538514818457,,0.00017156418679014287,0.3675623621259417,0.09639515408447806,0.03840703836509156,0.0,0.012591230283890385,0.021185119503310715,0.0,0.00032732841957891425,,,0.1298861737762178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2720248528889247,0.0,0.0019898394654904,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-07,,,,,0.05309254596275937,,0.006046923143523071,,0.00021445523348767858,0.3723680632455008,0.09179522070501528,0.03673668698008567,0.0,0.011755768874926157,0.02098434285393779,0.0,0.0004091605244736428,,,0.131783868585314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27232565837247025,0.0,0.002487299331863,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-08,,,,,0.051563300724540385,,0.007256307772227685,,0.0002573462801852143,0.37717376436506,0.08719528732555248,0.03506633559507978,0.0,0.01092030746596193,0.020783566204564872,0.0,0.0004909926293683714,,,0.1336815633944102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27262646385601585,0.0,0.0029847591982356,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-09,,,,,0.0500340554863214,,0.0084656924009323,,0.00030023732688275,0.38197946548461914,0.0825953539460897,0.0333959842100739,0.0,0.0100848460569977,0.020582789555191952,0.0,0.0005728247342631,,,0.1355792582035064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27292726933956146,0.0,0.0034822190646082,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-10,,,,,0.048504810248102416,,0.009675077029636913,,0.00034312837358028574,0.3867851666041783,0.07799542056662692,0.03172563282506802,0.0,0.00924938464803347,0.02038201290581903,0.0,0.0006546568391578285,,,0.1374769530126026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273228074823107,0.0,0.0039796789309808,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-11,,,,,0.046975565009883424,,0.010884461658341527,,0.0003860194202778215,0.3915908677237374,0.07339548718716413,0.03005528144006213,0.0,0.008413923239069242,0.020181236256446106,0.0,0.000736488944052557,,,0.13937464782169878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27352888030665257,0.0,0.0044771387973534,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-12,,,,,0.04544631977166444,,0.012093846287046142,,0.00042891046697535716,0.3963965688432966,0.06879555380770135,0.028384930055056243,0.0,0.007578461830105014,0.019980459607073186,0.0,0.0008183210489472856,,,0.141272342630795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2738296857901982,0.0,0.004974598663726,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-13,,,,,0.043917074533445455,,0.013303230915750756,,0.0004718015136728929,0.40120226996285574,0.06419562042823856,0.026714578670050358,0.0,0.0067430004211407844,0.019779682957700266,0.0,0.0009001531538420142,,,0.14317003743989118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2741304912737438,0.0,0.0054720585300986,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-14,,,,,0.04238782929522647,,0.01451261554445537,,0.0005146925603704286,0.4060079710824149,0.05959568704877577,0.02504422728504447,0.0,0.0059075390121765565,0.019578906308327343,0.0,0.0009819852587367429,,,0.1450677322489874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27443129675728933,0.0,0.0059695183964712,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-15,,,,,0.040858584057007485,,0.015722000173159983,,0.0005575836070679643,0.41081367220197407,0.05499575366931299,0.023373875900038584,0.0,0.005072077603212327,0.01937812965895442,0.0,0.0010638173636314714,,,0.14696542705808358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2747321022408349,0.0,0.0064669782628438,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-16,,,,,0.0393293388187885,,0.0169313848018646,,0.0006004746537655,0.4156193733215332,0.0503958202898502,0.0217035245150327,0.0,0.0042366161942481,0.0191773530095815,0.0,0.0011456494685262,,,0.1488631218671798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2750329077243805,0.0,0.0069644381292164,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-17,,,,,0.038626918678063046,,0.01736472154568346,,0.0014516640298456846,0.41837977393279,0.053031971678137745,0.021044570620038613,0.0,0.005050705827690648,0.020571587371875234,0.00012992774289878736,0.0010638173636314714,,,0.14911883217947816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2912107852625323,0.0,0.006996693701616321,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-18,,,,,0.03792449853733759,,0.01779805828950232,,0.002302853405925869,0.4211401745440468,0.05566812306642529,0.020385616725044527,0.0,0.005864795461133196,0.021965821734168965,0.0002598554857975747,0.0009819852587367429,,,0.14937454249177654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30738866280068405,0.0,0.007028949274016241,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-19,,,,,0.03722207839661214,,0.018231395033321177,,0.003154042782006054,0.4239005751553036,0.058304274454712826,0.019726662830050444,0.0,0.006678885094575744,0.023360056096462696,0.0003897832286963621,0.0009001531538420142,,,0.14963025280407488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32356654033883586,0.0,0.007061204846416162,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-20,,,,,0.03651965825588669,,0.018664731777140037,,0.004005232158086239,0.42666097576656037,0.06094042584300037,0.019067708935056358,0.0,0.007492974728018291,0.02475429045875643,0.0005197109715951494,0.0008183210489472857,,,0.14988596311637326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33974441787698767,0.0,0.007093460418816083,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-21,,,,,0.035817238115161236,,0.019098068520958897,,0.004856421534166423,0.4294213763778172,0.06357657723128791,0.018408755040062272,0.0,0.00830706436146084,0.026148524821050165,0.0006496387144939368,0.0007364889440525571,,,0.15014167342867163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3559222954151394,0.0,0.007125715991216004,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-22,,,,,0.03511481797443578,,0.019531405264777757,,0.005707610910246607,0.43218177698907395,0.06621272861957546,0.017749801145068186,0.0,0.009121153994903387,0.027542759183343896,0.0007795664573927242,0.0006546568391578285,,,0.15039738374097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37210017295329123,0.0,0.007157971563615924,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-23,,,,,0.03441239783371033,,0.019964742008596617,,0.006558800286326792,0.43494217760033077,0.068848880007863,0.0170908472500741,0.0,0.009935243628345934,0.028936993545637626,0.0009094942002915115,0.0005728247342631,,,0.15065309405326838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38827805049144304,0.0,0.007190227136015845,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-24,,,,,0.03370997769298487,,0.020398078752415474,,0.007409989662406977,0.4377025782115876,0.07148503139615055,0.016431893355080014,0.0,0.010749333261788483,0.03033122790793136,0.0010394219431902989,0.0004909926293683714,,,0.15090880436556672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40445592802959485,0.0,0.007222482708415766,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-25,,,,,0.03300755755225942,,0.020831415496234334,,0.008261179038487162,0.44046297882284435,0.07412118278443809,0.015772939460085927,0.0,0.011563422895231032,0.031725462270225095,0.0011693496860890862,0.0004091605244736429,,,0.1511645146778651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4206338055677466,0.0,0.007254738280815686,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-26,,,,,0.032305137411533964,,0.021264752240053194,,0.009112368414567347,0.4432233794341012,0.07675733417272562,0.015113985565091843,0.0,0.012377512528673577,0.033119696632518826,0.0012992774289878736,0.00032732841957891436,,,0.15142022499016347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4368116831058984,0.0,0.007286993853215607,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-27,,,,,0.03160271727080852,,0.02169808898387205,,0.009963557790647531,0.44598378004535794,0.07939348556101317,0.014455031670097759,0.0,0.013191602162116126,0.03451393099481256,0.001429205171886661,0.0002454963146841857,,,0.15167593530246185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45298956064405016,0.0,0.007319249425615528,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-28,,,,,0.030900297130083063,,0.02213142572769091,,0.010814747166727715,0.44874418065661476,0.08202963694930071,0.013796077775103673,0.0,0.014005691795558675,0.035908165357106295,0.0015591329147854483,0.00016366420978945707,,,0.1519316456147602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46916743818220197,0.0,0.007351504998015448,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-29,,,,,0.030197876989357608,,0.02256476247150977,,0.0116659365428079,0.4515045812678715,0.08466578833758825,0.013137123880109586,0.0,0.014819781429001224,0.037302399719400026,0.0016890606576842357,8.183210489472854e-05,,,0.15218735592705857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4853453157203538,0.0,0.007383760570415369,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-30,0.0,0.0,0.0,0.0,0.029495456848632154,0.0085609732195734,0.02299809921532863,,0.012517125918888084,0.45426498187912834,0.0873019397258758,0.0124781699851155,0.0,0.01563387106244377,0.038696634081693757,0.001818988400583023,0.0,0.0,0.0,0.15244306623935694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5015231932585056,0.0,0.00741601614281529,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-31,2.2348831407721427e-05,0.0,1.5091306912442856e-05,0.0,0.028917058891096623,0.008303259632417043,0.025832062015043775,,0.014598310940417898,0.4567038733807821,0.08478015235492156,0.01287750267822825,0.0,0.015733080046189972,0.03986062524983512,0.001732788168298082,0.0003134250298019577,0.0,0.0,0.14967952200344625,0.0,0.0,2.514065618880952e-06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49582641948382933,0.0,0.007289041838209484,0.0010998823147799286,,,,,,,,,,,,,,,,,,,,,
2021-02-01,4.4697662815442854e-05,0.0,3.0182613824885713e-05,0.0,0.028338660933561088,0.008045546045260686,0.028666024814758922,,0.01667949596194771,0.4591427648824359,0.08225836498396731,0.013276835371341,0.0,0.015832289029936174,0.04102461641797649,0.0016465879360131406,0.0006268500596039154,0.0,0.0,0.14691597776753557,0.0,0.0,5.028131237761904e-06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4901296457091531,0.0,0.007162067533603677,0.0021997646295598573,,,,,,,,,,,,,,,,,,,,,
2021-02-02,6.704649422316429e-05,0.0,4.527392073732857e-05,0.0,0.027760262976025553,0.007787832458104329,0.03149998761447406,,0.018760680983477523,0.46158165638408966,0.07973657761301307,0.01367616806445375,0.0,0.015931498013682377,0.04218860758611785,0.0015603877037281993,0.0009402750894058731,0.0,0.0,0.14415243353162488,0.0,0.0,7.5421968566428565e-06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48443287193447676,0.0,0.007035093228997871,0.003299646944339786,,,,,,,,,,,,,,,,,,,,,
2021-02-03,8.939532563088571e-05,0.0,6.0365227649771425e-05,0.0,0.02718186501849002,0.007530118870947972,0.03433395041418921,,0.02084186600500734,0.4640205478857434,0.07721479024205882,0.0140755007575665,0.0,0.01603070699742858,0.04335259875425922,0.0014741874714432582,0.0012537001192078308,0.0,0.0,0.1413888892957142,0.0,0.0,1.0056262475523809e-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4787360981598005,0.0,0.006908118924392064,0.0043995292591197145,,,,,,,,,,,,,,,,,,,,,
2021-02-04,0.00011174415703860713,0.0,7.545653456221428e-05,0.0,0.02660346706095449,0.007272405283791614,0.037167913213904356,,0.022923051026537154,0.46645943938739715,0.07469300287110459,0.01447483345067925,0.0,0.016129915981174782,0.04451658992240058,0.001387987239158317,0.0015671251490097886,0.0,0.0,0.1386253450598035,0.0,0.0,1.257032809440476e-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47303932438512425,0.0,0.006781144619786258,0.005499411573899643,,,,,,,,,,,,,,,,,,,,,
2021-02-05,0.00013409298844632857,0.0,9.054784147465714e-05,0.0,0.026025069103418955,0.007014691696635257,0.0400018760136195,,0.025004236048066966,0.4688983308890509,0.07217121550015035,0.014874166143792,0.0,0.016229124964920984,0.04568058109054195,0.0013017870068733758,0.0018805501788117462,0.0,0.0,0.13586180082389282,0.0,0.0,1.5084393713285713e-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467342550610448,0.0,0.006654170315180451,0.006599293888679572,,,,,,,,,,,,,,,,,,,,,
2021-02-06,0.00015644181985405,0.0,0.0001056391483871,0.0,0.02544667114588342,0.0067569781094789,0.04283583881333465,,0.027085421069596778,0.4713372223907047,0.0696494281291961,0.01527349883690475,0.0,0.016328333948667187,0.04684457225868331,0.0012155867745884345,0.002193975208613704,0.0,0.0,0.13309825658798213,0.0,0.0,1.7598459332166666e-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4616457768357717,0.0,0.006527196010574645,0.0076991762034595,,,,,,,,,,,,,,,,,,,,,
2021-02-07,0.00017879065126177141,0.0,0.00012073045529954285,0.0,0.02486827318834789,0.006499264522322543,0.04566980161304979,,0.029166606091126594,0.47377611389235846,0.06712764075824186,0.0156728315300175,0.0,0.016427542932413386,0.04800856342682468,0.0011293865423034934,0.0025074002384156617,0.0,0.0,0.13033471235207145,0.0,0.0,2.0112524951047617e-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4559490030610954,0.0,0.006400221705968838,0.008799058518239429,,,,,,,,,,,,,,,,,,,,,
2021-02-08,0.00020113948266949283,0.0,0.0001358217622119857,0.0,0.024289875230812358,0.006241550935166186,0.04850376441276494,,0.031247791112656405,0.47621500539401224,0.06460585338728761,0.01607216422313025,0.0,0.01652675191615959,0.04917255459496604,0.0010431863100185523,0.0028208252682176195,0.0,0.0,0.12757116811616076,0.0,0.0,2.262659056992857e-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45025222928641917,0.0,0.006273247401363032,0.009898940833019357,,,,,,,,,,,,,,,,,,,,,
2021-02-09,0.00022348831407721425,0.0,0.00015091306912442856,0.0,0.023711477273276823,0.005983837348009829,0.05133772721248008,,0.03332897613418622,0.478653896895666,0.06208406601633337,0.016471496916243,0.0,0.01662596089990579,0.05033654576310741,0.0009569860777336109,0.003134250298019577,0.0,0.0,0.12480762388025007,0.0,0.0,2.514065618880952e-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4445554555117429,0.0,0.006146273096757226,0.010998823147799286,,,,,,,,,,,,,,,,,,,,,
2021-02-10,0.0002458371454849357,0.0,0.00016600437603687143,0.0,0.023133079315741288,0.005726123760853472,0.054171690012195226,,0.03541016115571603,0.4810927883973197,0.05956227864537913,0.01687082960935575,0.0,0.016725169883651993,0.05150053693124878,0.0008707858454486697,0.003447675327821535,0.0,0.0,0.12204407964433937,0.0,0.0,2.7654721807690475e-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43885868173706666,0.0,0.006019298792151419,0.012098705462579216,,,,,,,,,,,,,,,,,,,,,
2021-02-11,0.00026818597689265715,0.0,0.00018109568294931428,0.0,0.022554681358205757,0.005468410173697114,0.05700565281191037,,0.03749134617724585,0.4835316798989735,0.057040491274424884,0.0172701623024685,0.0,0.016824378867398196,0.052664528099390144,0.0007845856131637285,0.0037611003576234923,0.0,0.0,0.11928053540842869,0.0,0.0,3.0168787426571426e-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4331619079623904,0.0,0.005892324487545613,0.013198587777359144,,,,,,,,,,,,,,,,,,,,,
2021-02-12,0.00029053480830037857,0.0,0.00019618698986175712,0.0,0.021976283400670225,0.005210696586540758,0.05983961561162551,,0.03957253119877566,0.48597057140062727,0.05451870390347064,0.01766949499558125,0.0,0.0169235878511444,0.05382851926753151,0.0006983853808787874,0.00407452538742545,0.0,0.0,0.116516991172518,0.0,0.0,3.268285304545238e-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4274651341877141,0.0,0.005765350182939806,0.014298470092139071,,,,,,,,,,,,,,,,,,,,,
2021-02-13,0.0003128836397081,0.0,0.0002112782967742,0.0,0.02139788544313469,0.0049529829993844,0.06267357841134066,,0.041653716220305476,0.48840946290228104,0.0519969165325164,0.018068827688694,0.0,0.0170227968348906,0.054992510435672874,0.0006121851485938461,0.004387950417227408,0.0,0.0,0.11375344693660731,0.0,0.0,3.519691866433333e-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42176836041303783,0.0,0.005638375878334,0.015398352406919,,,,,,,,,,,,,,,,,,,,,
2021-02-14,0.0003319583151355857,0.0,0.00019618698986175712,0.0,0.021365046263289347,0.0049818760848470995,0.06439664074062522,,0.04887282057684291,0.48070846528760974,0.05075381297085959,0.017967473848589828,2.703783580467653e-05,0.016948572987196337,0.056111791760337565,0.0007470847482849535,0.004419807202125628,1.7593551005809524e-05,8.131856642042381e-05,0.11235273246254235,0.0,0.0,3.268285304545238e-05,0.0,0.0,0.0,0.0,5.3815892897542856e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4175079093143648,2.703783580467653e-05,0.005565560637525685,0.014681951508724258,,,,,,,,,,,,,,,,,,,,,
2021-02-15,0.00035103299056307144,0.0,0.00018109568294931428,0.0,0.021332207083444008,0.0050107691703098,0.06611970306990977,,0.05609192493338035,0.4730074676729384,0.049510709409202776,0.017866120008485656,5.407567160935306e-05,0.016874349139502077,0.05723107308500225,0.0008819843479760609,0.00445166398702385,3.518710201161905e-05,0.00016263713284084762,0.11095201798847738,0.0,0.0,3.016878742657143e-05,0.0,0.0,0.0,0.0,0.00010763178579508571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4132474582156918,5.407567160935306e-05,0.005492745396717369,0.013965550610529514,,,,,,,,,,,,,,,,,,,,,
2021-02-16,0.00037010766599055714,0.0,0.00016600437603687143,0.0,0.021299367903598664,0.0050396622557725,0.06784276539919433,,0.06331102928991778,0.4653064700582671,0.048267605847545955,0.017764766168381487,8.111350741402958e-05,0.016800125291807813,0.05835035440966694,0.0010168839476671684,0.004483520771922071,5.2780653017428576e-05,0.00024395569926127144,0.10955130351441243,0.0,0.0,2.7654721807690475e-05,0.0,0.0,0.0,0.0,0.00016144767869262857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4089870071170188,8.111350741402958e-05,0.005419930155909054,0.013249149712334773,,,,,,,,,,,,,,,,,,,,,
2021-02-17,0.00038918234141804283,0.0,0.00015091306912442856,0.0,0.02126652872375332,0.0050685553412352,0.06956582772847889,,0.07053013364645522,0.4576054724435958,0.04702450228588914,0.017663412328277315,0.00010815134321870612,0.016725901444113553,0.05946963573433163,0.0011517835473582759,0.004515377556820291,7.03742040232381e-05,0.00032527426568169525,0.10815058904034747,0.0,0.0,2.5140656188809523e-05,0.0,0.0,0.0,0.0,0.00021526357159017142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4047265560183458,0.00010815134321870612,0.005347114915100737,0.01253274881414003,,,,,,,,,,,,,,,,,,,,,
2021-02-18,0.00040825701684552853,0.0,0.0001358217622119857,0.0,0.021233689543907978,0.005097448426697899,0.07128889005776344,,0.07774923800299265,0.4499044748289245,0.04578139872423233,0.017562058488173143,0.00013518917902338265,0.01665167759641929,0.060588917058996314,0.0012866831470493831,0.004547234341718512,8.796775502904762e-05,0.0004065928321021191,0.1067498745662825,0.0,0.0,2.2626590569928572e-05,0.0,0.0,0.0,0.0,0.00026907946448771427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40046610491967277,0.00013518917902338265,0.005274299674292422,0.011816347915945286,,,,,,,,,,,,,,,,,,,,,
2021-02-19,0.0004273316922730143,0.0,0.00012073045529954285,0.0,0.021200850364062638,0.0051263415121606,0.073011952387048,,0.08496834235953007,0.4422034772142531,0.044538295162575514,0.01746070464806897,0.00016222701482805917,0.01657745374872503,0.061708198383661005,0.0014215827467404906,0.004579091126616733,0.00010556130603485715,0.00048791139852254287,0.10534916009221754,0.0,0.0,2.0112524951047617e-05,0.0,0.0,0.0,0.0,0.00032289535738525715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39620565382099976,0.00016222701482805917,0.005201484433484106,0.011099947017750543,,,,,,,,,,,,,,,,,,,,,
