,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.14.1,XFG.6,XFV,XFY,XFZ
2022-04-08,0.02954589527632505,0.0012250749693651073,0.20313242205551685,0.5735301886286055,0.19235652365854802,,,,,,0.0010792442491427356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007869496018558857,,,,,,,,,,,0.00024115863541756486,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-09,0.026657176855951502,0.0011929580359719477,0.18797251507639878,0.5837379768490791,0.2002376550808548,,,,,,0.0011238693932682123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00081696001361702,,,,,,,,,,,0.00024193101503790964,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-10,0.02376845843557797,0.001160841102578788,0.17281260809728072,0.5939457650695528,0.20811878650316162,,,,,,0.0011684945373936892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008469704253781542,,,,,,,,,,,0.00024270339465825447,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,0.020879740015204415,0.0011287241691856284,0.15765270111816265,0.6041535532900265,0.21599991792546844,,,,,,0.0012131196815191659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008769808371392885,,,,,,,,,,,0.00024347577427859924,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,0.017991021594830875,0.0010966072357924685,0.1424927941390446,0.6143613415105003,0.22388104934777525,,,,,,0.0012577448256446426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009069912489004228,,,,,,,,,,,0.000244248153898944,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,0.015102303174457335,0.001064490302399309,0.12733288715992647,0.6245691297309739,0.23176218077008207,,,,,,0.0013023699697701195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009370016606615571,,,,,,,,,,,0.0002450205335192888,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-14,0.012213584754083795,0.0010323733690061493,0.1121729801808084,0.6347769179514476,0.23964331219238888,,,,,,0.0013469951138955962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009670120724226914,,,,,,,,,,,0.00024579291313963356,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,0.009324866333710255,0.0010002564356129896,0.09701307320169034,0.6449847061719214,0.2475244436146957,,,,,,0.001391620258021073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009970224841838258,,,,,,,,,,,0.00024656529275997834,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,0.00643614791333672,0.00096813950221983,0.08185316622257229,0.655192494392395,0.2554055750370025,,,,8.55860751471e-05,,0.0014362454021465498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00102703289594496,,,,,,,,,,,0.0002473376723803231,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-17,0.0062190736244831435,0.0009360225688266703,0.07914724863866074,0.6491024651697703,0.2641877900276865,,,,0.00019812487324603504,,0.0014808705462720265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010469211307021114,,,,,,,,,,,0.0002481100520006679,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,0.006001999335629566,0.0009039056354335107,0.07644133105474919,0.6430124359471457,0.27297000501837043,,,,0.00031066367134497004,,0.0015254956903975032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010668093654592628,,,,,,,,,,,0.0002488824316210127,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,0.005784925046775989,0.0008717887020403511,0.07373541347083765,0.636922406724521,0.2817522200090544,,,,0.00042320246944390505,,0.0015701208345229802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010866976002164143,,,,,,,,,,,0.0002496548112413575,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,0.0055678507579224115,0.0008396717686471914,0.0710294958869261,0.6308323775018965,0.29053443499973836,,,,0.0005357412675428402,,0.0016147459786484569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011065858349735658,,,,,,,,,,,0.00025042719086170226,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-21,0.005350776469068835,0.0008075548352540318,0.06832357830301455,0.6247423482792718,0.29931664999042235,,,,0.0006482800656417752,,0.0016593711227739336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001126474069730717,,,,,,,,,,,0.00025119957048204704,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-22,0.005133702180215257,0.0007754379018608721,0.065617660719103,0.6186523190566472,0.3080988649811063,,,,0.0007608188637407102,,0.0017039962668994105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011463623044878685,,,,,,,,,,,0.0002519719501023918,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-23,0.0049166278913616804,0.0007433209684677125,0.06291174313519146,0.6125622898340225,0.31688107997179027,,,,0.0008733576618396452,,0.0017486214110248872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00116625053924502,,,,,,,,,,,0.0002527443297227366,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-24,0.004699553602508103,0.0007112040350745529,0.06020582555127991,0.6064722606113979,0.32566329496247426,,,,0.0009858964599385803,,0.001793246555150364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011861387740021714,,,,,,,,,,,0.00025351670934308136,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,0.004482479313654526,0.0006790871016813932,0.05749990796736836,0.6003822313887732,0.3344455099531582,,,,0.0010984352580375152,,0.0018378716992758408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012060270087593228,,,,,,,,,,,0.00025428908896342613,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-26,0.004265405024800949,0.0006469701682882336,0.054793990383456816,0.5942922021661486,0.3432277249438422,,,,0.0012109740561364504,,0.0018824968434013175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012259152435164743,,,,,,,,,,,0.0002550614685837709,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-27,0.004048330735947372,0.0006148532348950739,0.05208807279954526,0.588202172943524,0.3520099399345261,,,,0.0013235128542353853,,0.0019271219875267942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012458034782736258,,,,,,,,,,,0.00025583384820411574,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28,0.0038312564470937946,0.0005827363015019143,0.049382155215633716,0.5821121437208994,0.3607921549252101,,,,0.0014360516523343203,,0.0019717471316522714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012656917130307772,,,,,,,,,,,0.0002566062278244605,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29,0.0036141821582402174,0.0005506193681087547,0.04667623763172217,0.5760221144982747,0.3695743699158941,,,,0.0015485904504332554,,0.002016372275777748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012855799477879287,,,,,,,,,,,0.0002573786074448053,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30,0.0033971078693866403,0.000518502434715595,0.043970320047810624,0.56993208527565,0.37835658490657803,,,,0.0016611292485321904,,0.0020609974199032248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00130546818254508,,,,,,,,,,,0.00025815098706515006,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,0.003180033580533063,0.0004863855013224354,0.04126440246389908,0.5638420560530254,0.387138799897262,,,,0.0017736680466311256,,0.0021056225640287015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013253564173022314,,,,,,,,,,,0.00025892336668549484,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-02,0.002962959291679486,0.00045426856792927573,0.03855848487998753,0.5577520268304007,0.39592101488794595,,,,0.0018862068447300605,,0.0021502477081541786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013452446520593828,,,,,,,,,,,0.0002596957463058396,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03,0.0027458850028259088,0.0004221516345361161,0.035852567296075985,0.5516619976077761,0.40470322987862994,,,,0.0019987456428289955,,0.0021948728522796553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013651328868165343,,,,,,,,,,,0.0002604681259261844,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04,0.002528810713972332,0.00039003470114295645,0.03314664971216444,0.5455719683851514,0.41348544486931393,,,,0.00211128444092793,,0.002239497996405132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013850211215736857,,,,,,,,,,,0.00026124050554652916,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05,0.0023117364251187544,0.0003579177677497968,0.030440732128252893,0.5394819391625268,0.4222676598599979,,,,0.0022238232390268653,,0.0022841231405306087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014049093563308372,,,,,,,,,,,0.00026201288516687393,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06,0.0020946621362651777,0.00032580083435663695,0.027734814544341346,0.5333919099399022,0.43104987485068186,,,,0.0023363620371258005,,0.0023287482846560854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014247975910879887,,,,,,,,,,,0.00026278526478721876,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-07,0.0018775878474116,0.0002936839009634773,0.025028896960429793,0.5273018807172776,0.4398320898413658,,,,0.0024489008352247352,,0.002373373428781562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014446858258451401,,,,,,,,,,,0.00026355764440756354,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-08,0.0016605135585580234,0.00026156696757031767,0.022322979376518247,0.5212118514946529,0.4486143048320498,,,,0.0025614396333236704,,0.0024179985729070393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014645740606022916,,,,,,,,,,,0.0002643300240279083,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-09,0.0014434392697044458,0.00022945003417715803,0.0196170617926067,0.5151218222720282,0.45739651982273377,,,,0.0026739784314226056,,0.002462623717032516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014844622953594428,,,,,,,,,,,0.0002651024036482531,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-10,0.001226364980850869,0.0001973331007839984,0.016911144208695147,0.5090317930494036,0.4661787348134177,,,,0.0027865172295215403,,0.0025072488611579927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015043505301165945,,,,,,,,,,,0.00026587478326859786,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-11,0.0010092906919972914,0.00016521616739083875,0.014205226624783601,0.502941763826779,0.4749609498041017,,,,0.0028990560276204755,,0.0025518740052834694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015242387648737457,,,,,,,,,,,0.00026664716288894263,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12,0.0007922164031437147,0.0001330992339976791,0.011499309040872055,0.4968517346041543,0.48374316479478563,,,,0.0030115948257194106,,0.002596499149408946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015441269996308972,,,,,,,,,,,0.0002674195425092874,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-13,0.0005751421142901371,0.00010098230060451947,0.008793391456960509,0.4907617053815297,0.4925253797854696,,,,0.003124133623818346,,0.002641124293534423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015640152343880487,,,,,,,,,,,0.0002681919221296322,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-14,0.00035806782543656003,6.886536721136e-05,0.00608747387304896,0.48467167615890505,0.5013075947761536,,,,0.0032366724219172805,,0.0026857494376599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015839034691452001,,,,,,,,,,,0.00026896430174997696,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-15,0.00035102736115469145,,0.005901676289171719,0.47570564810718813,0.5071752322571619,,,,0.004434372832266841,,0.004730258313273667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015756112066030088,,,,,,,,,,,0.0002697366813703218,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16,0.00034398689687282287,,0.005715878705294479,0.46673962005547115,0.5130428697381701,,,,0.005632073242616402,,0.006774767188887433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015673189440608172,,,,,,,,,,,0.00027050906099066656,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-17,0.0003369464325909543,,0.0055300811214172374,0.4577735920037542,0.5189105072191784,,,,0.006829773652965963,,0.0088192760645012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015590266815186259,,,,,,,,,,,0.00027128144061101133,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18,0.0003299059683090857,,0.005344283537539997,0.4488075639520373,0.5247781447001866,,,,0.008027474063315524,,0.010863784940114966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015507344189764343,,,,,,,,,,,0.0002720538202313561,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,0.0003228655040272172,,0.005158485953662756,0.4398415359003203,0.5306457821811948,,,,0.009225174473665086,,0.012908293815728732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001542442156434243,,,,,,,,,,,0.0002728261998517009,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-20,0.0003158250397453486,,0.004972688369785516,0.4308755078486034,0.5365134196622031,,,,0.010422874884014645,,0.014952802691342498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015341498938920516,,,,,,,,,,,0.00027359857947204566,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21,0.00030878457546348,,0.0047868907859082745,0.4219094797968864,0.5423810571432114,,,,0.011620575294364206,,0.016997311566956264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00152585763134986,,,,,,,,,,,0.00027437095909239043,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22,0.00030174411118161145,,0.004601093202031034,0.4129434517451695,0.5482486946242197,,,,0.012818275704713767,,0.01904182044257003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015175653688076687,,,,,,,,,,,0.0002751433387127352,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23,0.00029470364689974287,,0.004415295618153793,0.4039774236934526,0.5541163321052279,,,,0.014015976115063328,,0.021086329318183796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001509273106265477,,,,,,,,,,,0.00027591571833308,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24,0.0002876631826178743,,0.004229498034276553,0.3950113956417356,0.5599839695862362,,,,0.01521367652541289,,0.023130838193797562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015009808437232857,,,,,,,,,,,0.0002766880979534248,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-25,0.0002806227183360057,,0.004043700450399312,0.3860453675900187,0.5658516070672444,,,,0.016411376935762452,,0.025175347069411328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014926885811810944,,,,,,,,,,,0.0002774604775737696,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,0.0002735822540541372,,0.0038579028665220714,0.37707933953830175,0.5717192445482526,,,,0.01760907734611201,,0.027219855945025098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014843963186389028,,,,,,,,,,,0.00027823285719411436,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-27,0.00026654178977226855,,0.0036721052826448304,0.36811331148658477,0.5775868820292609,,,,0.01880677775646157,,0.029264364820638863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014761040560967115,,,,,,,,,,,0.00027900523681445913,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-28,0.0002595013254904,,0.00348630769876759,0.35914728343486785,0.5834545195102692,,,,0.020004478166811133,,0.03130887369625263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014678117935545201,,,,,,,,,,,0.0002797776164348039,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-29,0.00025246086120853144,,0.003300510114890349,0.3501812553831509,0.5893221569912774,,,,0.021202178577160696,,0.033353382571866395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014595195310123286,,,,,,,,,,,0.0002805499960551487,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-30,0.00024542039692666286,,0.0031147125310131084,0.34121522733143395,0.5951897944722857,,,,0.022399878987510256,,0.035397891447480165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014512272684701372,,,,,,,,,,,0.00028132237567549345,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31,0.00023837993264479428,,0.002928914947135868,0.332249199279717,0.601057431953294,,,,0.023597579397859815,,0.037442400323093934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014429350059279456,,,,,,,,,,,0.00028209475529583823,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,0.0002313394683629257,,0.002743117363258627,0.3232831712280001,0.6069250694343022,,,,0.024795279808209378,,0.0394869091987077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014346427433857543,,,,,,,,,,,0.000282867134916183,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02,0.00022429900408105715,,0.0025573197793813864,0.3143171431762831,0.6127927069153104,,,,0.025992980218558937,,0.041531418074321466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001426350480843563,,,,,,,,,,,0.00028363951453652783,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-03,0.00021725853979918857,,0.0023715221955041455,0.3053511151245662,0.6186603443963187,,,,0.0271906806289085,,0.04357592694993523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014180582183013714,,,,,,,,,,,0.0002844118941568726,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-04,0.00021021807551732,,0.002185724611626905,0.2963850870728493,0.6245279818773269,,,,0.02838838103925806,,0.045620435825549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00140976595575918,,,,,,,,,,,0.0002851842737772174,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05,0.00020317761123545144,,0.001999927027749664,0.2874190590211323,0.6303956193583352,,,,0.029586081449607622,,0.04766494470116276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014014736932169885,,,,,,,,,,,0.00028595665339756215,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-06,0.00019613714695358286,,0.0018141294438724235,0.27845303096941537,0.6362632568393435,,,,0.03078378185995718,,0.04970945357677653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001393181430674797,,,,,,,,,,,0.00028672903301790693,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07,0.00018909668267171428,,0.001628331859995183,0.26948700291769845,0.6421308943203516,,,,0.03198148227030674,,0.0517539624523903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013848891681326058,,,,,,,,,,,0.0002875014126382517,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08,0.0001820562183898457,,0.0014425342761179424,0.26052097486598147,0.6479985318013599,,,,0.033179182680656304,,0.05379847132800406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013765969055904142,,,,,,,,,,,0.0002882737922585965,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09,0.00017501575410797712,,0.001256736692240701,0.25155494681426455,0.6538661692823682,,,,0.03437688309100586,,0.05584298020361783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013683046430482228,,,,,,,,,,,0.00028904617187894125,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-10,0.00016797528982610856,,0.0010709391083634605,0.2425889187625476,0.6597338067633765,,,,0.03557458350135542,,0.057887489079231594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013600123805060315,,,,,,,,,,,0.0002898185514992861,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-11,0.00016093482554423998,,0.00088514152448622,0.23362289071083064,0.6656014442443847,,,,0.036772283911704985,0.0016735898097976199,0.05993199795484536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00135172011796384,,,,,,,,,,,0.00029059093111963086,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-12,0.0001666838994530876,,0.0008782995837593802,0.22748115225029839,0.6526530408433505,,,,0.04020061535494665,0.0023406441165466094,0.07496294001383434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00132956892027452,,,,,,,,,,,0.00029136331073997563,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-13,0.00017243297336193525,,0.0008714576430325404,0.22133941378976613,0.6397046374423163,,,,0.043628946798188316,0.0030076984232955987,0.08999388207282333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013074177225852,,,,,,,,,,,0.0002921356903603204,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14,0.00017818204727078286,,0.0008646157023057005,0.21519767532923387,0.6267562340412821,,,,0.04705727824142998,0.003674752730044588,0.1050248241318123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00128526652489588,,,,,,,,,,,0.0002929080699806652,,,,,,,,,,,,,,,,,,,,,,,,,
