,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.3.2,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,PQ.2.1.6,PQ.2.8.1,RV.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.10.4,XFG.14.1,XFG.2.5.1,XFG.23.1.3,XFG.6,XFJ,XFV,XFY,XFZ
2022-05-19,0.0010006103485855286,0.00028633835538193766,0.009367246448943762,0.5892318764870816,0.35867616002048763,,,,,0.01544803999630463,0.00044624077787817847,0.01903648060813011,,,,,0.00010820127644607417,4.77264506519352e-05,,,,,,,,,,,,,,,3.3367236725643856e-05,,,,4.555434616437723e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006980742178192057,,,,,,4.77264506519352e-05,6.928181563399513e-05,,,,,,,9.509198857154388e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-20,0.0009642075206751143,0.0002842105843377506,0.008993709222912493,0.5765057571909644,0.367051662756251,,,,,0.017182178396199375,0.0004499204075857185,0.022143299125933193,,,,,0.00010926451240305835,4.811019418426614e-05,,,,,,,,,,,,,,,3.358964077565691e-05,,,,4.556810378215268e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006884964282757429,,,,,,4.811019418426614e-05,7.404106714569416e-05,,,,,,,9.591616305563266e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21,0.0009278046927646999,0.00028208281329356364,0.008620171996881226,0.5637796378948472,0.37542716549201444,,,,,0.018916316796094124,0.00045360003729325856,0.025250117643736275,,,,,0.00011032774836004254,4.849393771659707e-05,,,,,,,,,,,,,,,3.3812044825669964e-05,,,,4.558186139992812e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0067891863873228,,,,,,4.849393771659707e-05,7.880031865739319e-05,,,,,,,9.674033753972143e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22,0.0008914018648542856,0.00027995504224937666,0.008246634770849958,0.5510535185987299,0.3838026682277778,,,,,0.02065045519598887,0.00045727966700079867,0.028356936161539358,,,,,0.00011139098431702672,4.887768124892801e-05,,,,,,,,,,,,,,,3.403444887568302e-05,,,,4.559561901770357e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006693408491888171,,,,,,4.887768124892801e-05,8.355957016909221e-05,,,,,,,9.756451202381021e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23,0.0008549990369438714,0.0002778272712051896,0.00787309754481869,0.5383273993026126,0.39217817096354124,,,,,0.022384593595883615,0.0004609592967083387,0.03146375467934244,,,,,0.00011245422027401091,4.926142478125895e-05,,,,,,,,,,,,,,,3.425685292569608e-05,,,,4.560937663547902e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006597630596453543,,,,,,4.926142478125895e-05,8.831882168079124e-05,,,,,,,9.838868650789898e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24,0.0008185962090334571,0.0002756995001610026,0.0074995603187874215,0.5256012800064953,0.4005536736993046,,,,,0.02411873199577836,0.00046463892641587876,0.03457057319714552,,,,,0.00011351745623099509,4.964516831358988e-05,,,,,,,,,,,,,,,3.447925697570914e-05,,,,4.562313425325446e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006501852701018914,,,,,,4.964516831358988e-05,9.307807319249027e-05,,,,,,,9.921286099198776e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-25,0.0007821933811230429,0.0002735717291168156,0.007126023092756154,0.5128751607103781,0.40892917643506804,,,,,0.025852870395673105,0.00046831855612341887,0.0376773917149486,,,,,0.00011458069218797927,5.002891184592082e-05,,,,,,,,,,,,,,,3.4701661025722195e-05,,,,4.563689187102991e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006406074805584285,,,,,,5.002891184592082e-05,9.78373247041893e-05,,,,,,,0.00010003703547607654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,0.0007457905532126286,0.00027144395807262857,0.006752485866724885,0.5001490414142609,0.41730467917083147,,,,,0.02758700879556785,0.0004719981858309589,0.04078421023275168,,,,,0.00011564392814496346,5.041265537825176e-05,,,,,,,,,,,,,,,3.4924065075735246e-05,,,,4.5650649488805353e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006310296910149657,,,,,,5.041265537825176e-05,0.00010259657621588832,,,,,,,0.00010086120996016531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-27,0.0007093877253022142,0.0002693161870284416,0.006378948640693618,0.48742292211814353,0.42568018190659485,,,,,0.029321147195462596,0.00047567781553849896,0.04389102875055476,,,,,0.00011670716410194764,5.0796398910582693e-05,,,,,,,,,,,,,,,3.5146469125748304e-05,,,,4.56644071065808e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006214519014715029,,,,,,5.0796398910582693e-05,0.00010735582772758735,,,,,,,0.00010168538444425409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-28,0.0006729848973917999,0.00026718841598425455,0.00600541141466235,0.4746968028220263,0.4340556846423582,,,,,0.031055285595357345,0.000479357445246039,0.046997847268357845,,,,,0.00011777040005893183,5.118014244291363e-05,,,,,,,,,,,,,,,3.536887317576136e-05,,,,4.567816472435625e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061187411192804,,,,,,5.118014244291363e-05,0.00011211507923928638,,,,,,,0.00010250955892834286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-29,0.0006365820694813857,0.0002650606449400675,0.0056318741886310815,0.46197068352590903,0.44243118737812165,,,,,0.032789423995252094,0.0004830370749535791,0.05010466578616093,,,,,0.000118833636015916,5.1563885975244565e-05,,,,,,,,,,,,,,,3.559127722577442e-05,,,,4.5691922342131694e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006022963223845771,,,,,,5.1563885975244565e-05,0.0001168743307509854,,,,,,,0.00010333373341243164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-30,0.0006001792415709714,0.00026293287389588053,0.005258336962599814,0.44924456422979175,0.4508066901138851,,,,,0.03452356239514684,0.00048671670466111916,0.05321148430396401,,,,,0.0001198968719729002,5.1947629507575505e-05,,,,,,,,,,,,,,,3.581368127578748e-05,,,,4.570567995990714e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005927185328411143,,,,,,5.1947629507575505e-05,0.00012163358226268443,,,,,,,0.00010415790789652041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31,0.0005637764136605571,0.0002608051028516935,0.004884799736568546,0.43651844493367453,0.45918219284964845,,,,,0.036257700795041585,0.0004903963343686592,0.05631830282176709,,,,,0.00012096010792988437,5.2331373039906444e-05,,,,,,,,,,,,,,,3.6036085325800535e-05,,,,4.5719437577682585e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005831407432976514,,,,,,5.2331373039906444e-05,0.00012639283377438346,,,,,,,0.00010498208238060919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,0.0005273735857501429,0.0002586773318075065,0.004511262510537278,0.42379232563755725,0.4675576955854118,,,,,0.03799183919493633,0.0004940759640761994,0.059425121339570175,,,,,0.00012202334388686856,5.271511657223738e-05,,,,,,,,,,,,,,,3.625848937581359e-05,,,,4.5733195195458034e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005735629537541885,,,,,,5.271511657223738e-05,0.0001311520852860825,,,,,,,0.00010580625686469797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02,0.0004909707578397285,0.0002565495607633195,0.00413772528450601,0.41106620634144,0.47593319832117525,,,,,0.039725977594831076,0.0004977555937837394,0.06253193985737326,,,,,0.00012308657984385274,5.3098860104568316e-05,,,,,,,,,,,,,,,3.648089342582664e-05,,,,4.574695281323348e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005639851642107257,,,,,,5.3098860104568316e-05,0.0001359113367977815,,,,,,,0.00010663043134878674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-03,0.00045456792992931423,0.00025442178971913244,0.0037641880584747423,0.39834008704532275,0.4843087010569387,,,,,0.04146011599472582,0.0005014352234912795,0.06563875837517634,,,,,0.00012414981580083693,5.3482603636899255e-05,,,,,,,,,,,,,,,3.67032974758397e-05,,,,4.5760710431008925e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005544073746672628,,,,,,5.3482603636899255e-05,0.00014067058830948052,,,,,,,0.00010745460583287552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-04,0.0004181651020189,0.00025229401867494545,0.003390650832443474,0.3856139677492055,0.49268420379270206,,,,,0.04319425439462057,0.0005051148531988195,0.06874557689297943,,,,,0.00012521305175782111,5.386634716923019e-05,,,,,,,,,,,,,,,3.692570152585276e-05,,,,4.5774468048784374e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005448295851238,,,,,,5.386634716923019e-05,0.00014542983982117957,,,,,,,0.00010827878031696429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05,0.0003817622741084857,0.00025016624763075847,0.003017113606412207,0.3728878484530882,0.5010597065284654,,,,,0.04492839279451531,0.0005087944829063596,0.0718523954107825,,,,,0.00012627628771480528,5.425009070156113e-05,,,,,,,,,,,,,,,3.7148105575865816e-05,,,,4.578822566655982e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053525179558033716,,,,,,5.425009070156113e-05,0.0001501890913328786,,,,,,,0.00010910295480105307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-06,0.0003453594461980714,0.00024803847658657144,0.0026435763803809385,0.3601617291569709,0.5094352092642289,,,,,0.04666253119441006,0.0005124741126138996,0.0749592139285856,,,,,0.00012733952367178947,5.4633834233892067e-05,,,,,,,,,,,,,,,3.7370509625878874e-05,,,,4.5801983284335265e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005256740060368742,,,,,,5.4633834233892067e-05,0.00015494834284457762,,,,,,,0.00010992712928514184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07,0.00030895661828765717,0.0002459107055423844,0.00227003915434967,0.3474356098608537,0.5178107119999923,,,,,0.0483966695943048,0.0005161537423214397,0.07806603244638867,,,,,0.00012840275962877366,5.5017577766223e-05,,,,,,,,,,,,,,,3.759291367589193e-05,,,,4.5815740902110714e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005160962164934114,,,,,,5.5017577766223e-05,0.00015970759435627663,,,,,,,0.00011075130376923062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08,0.00027255379037724285,0.00024378293449819742,0.0018965019283184031,0.3347094905647364,0.5261862147357557,,,,,0.05013080799419955,0.0005198333720289797,0.08117285096419176,,,,,0.00012946599558575785,5.540132129855394e-05,,,,,,,,,,,,,,,3.781531772590498e-05,,,,4.5829498519886157e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005065184269499486,,,,,,5.540132129855394e-05,0.00016446684586797567,,,,,,,0.0001115754782533194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09,0.00023615096246682853,0.00024165516345401038,0.0015229647022871346,0.32198337126861915,0.5345617174715191,,,,,0.051864946394094294,0.0005235130017365198,0.08427966948199483,,,,,0.00013052923154274203,5.578506483088487e-05,,,,,,,,,,,,,,,3.803772177591804e-05,,,,4.5843256137661606e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004969406374064856,,,,,,5.578506483088487e-05,0.0001692260973796747,,,,,,,0.00011239965273740817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-10,0.00019974813455641421,0.0002395273924098234,0.001149427476255866,0.3092572519725019,0.5429372202072825,,,,,0.053599084793989046,0.0005271926314440599,0.08738648799979792,,,,,0.0001315924674997262,5.616880836321581e-05,,,,,,,,,,,,,,,3.82601258259311e-05,,,,4.5857013755437055e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004873628478630228,,,,,,5.616880836321581e-05,0.00017398534889137373,,,,,,,0.00011322382722149695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-11,0.000163345306646,0.00023739962136563636,0.0007758902502246,0.29653113267638465,0.5513127229430459,,,,,0.05533322319388379,0.0005308722611516,0.090493306517601,,,,,0.00013265570345671039,5.655255189554675e-05,,,,,,,,,,,,,,,3.8482529875944156e-05,,,,4.58707713732125e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047778505831956,,,,,,5.655255189554675e-05,0.00017874460040307274,,,,,,,0.00011404800170558572,,,,4.08363266615e-05,,,,4.08363266615e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-12,0.00016132201796730715,0.00023527185032144935,0.0007634217732369572,0.2884344004288122,0.54186264531953,,,,,0.05739486707350253,0.0007138675594302535,0.10591112343328338,,,,,0.00013371893941369458,5.693629542787768e-05,,,,,,,,,,,,,,,3.8704933925957214e-05,,,,4.5884528990987946e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004663099987997721,,,,,,5.693629542787768e-05,0.00018350385191477175,,,,,,,0.0001148721761896745,,,,4.248969099923107e-05,,,,4.242356312930437e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-13,0.0001592987292886143,0.00023314407927726234,0.0007509532962493143,0.2803376681812398,0.532412567696014,,,,,0.05945651095312127,0.0008968628577089072,0.12132894034896577,,,,,0.00013478217537067877,5.732003896020862e-05,,,,,,,,,,,,,,,3.892733797597027e-05,,,,4.589828660876339e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004548349392799842,,,,,,5.732003896020862e-05,0.00018826310342647082,,,,,,,0.00011569635067376327,,,,4.4143055336962145e-05,,,,4.4010799597108733e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-14,0.00015727544060992142,0.00023101630823307533,0.0007384848192616715,0.2722409359336673,0.5229624900724981,,,,,0.06151815483274001,0.0010798581559875607,0.13674675726464813,,,,,0.00013584541132766295,5.770378249253956e-05,,,,,,,,,,,,,,,3.914974202598332e-05,,,,4.591204422653884e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004433598797601964,,,,,,5.770378249253956e-05,0.00019302235493816983,,,,,,,0.00011652052515785205,,,,4.579641967469322e-05,,,,4.559803606491309e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-15,0.00015525215193122857,0.00022888853718888832,0.0007260163422740286,0.26414420368609487,0.5135124124489822,,,,,0.06357979871235875,0.0012628534542662143,0.15216457418033053,,,,,0.00013690864728464714,5.8087526024870494e-05,,,,,,,,,,,,,,,3.937214607599638e-05,,,,4.5925801844314286e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004318848202404085,,,,,,5.8087526024870494e-05,0.00019778160644986885,,,,,,,0.00011734469964194082,,,,4.744978401242429e-05,,,,4.718527253271746e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-16,0.00015322886325253572,0.0002267607661447013,0.0007135478652863858,0.2560474714385224,0.5040623348254663,,,,,0.06564144259197749,0.0014458487525448678,0.16758239109601292,,,,,0.0001379718832416313,5.847126955720143e-05,,,,,,,,,,,,,,,3.959455012600944e-05,,,,4.593955946208973e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004204097607206207,,,,,,5.847126955720143e-05,0.00020254085796156786,,,,,,,0.0001181688741260296,,,,4.9103148350155355e-05,,,,4.8772509000521825e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-17,0.00015120557457384286,0.00022463299510051428,0.0007010793882987428,0.24795073919095,0.4946122572019503,,,,,0.06770308647159623,0.0016288440508235216,0.1830002080116953,,,,,0.0001390351191986155,5.885501308953237e-05,,,,,,,,,,,,,,,3.9816954176022495e-05,,,,4.595331707986518e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040893470120083285,,,,,,5.885501308953237e-05,0.00020730010947326693,,,,,,,0.00011899304861011838,,,,5.0756512687886434e-05,,,,5.035974546832619e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-18,0.00014918228589515,0.00022250522405632727,0.0006886109113111,0.23985400694337755,0.4851621795784343,,,,,0.06976473035121497,0.001811839349102175,0.1984180249273777,,,,,0.00014009835515559969,5.9238756621863305e-05,,,,,,,,,,,,,,,4.003935822603555e-05,,,,4.5967074697640626e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003974596416810449,,,,,,5.9238756621863305e-05,0.00021205936098496594,,,,,,,0.00011981722309420715,,,,5.24098770256175e-05,,,,5.194698193613056e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-19,0.00014715899721645713,0.00022037745301214026,0.0006761424343234572,0.2317572746958051,0.4757121019549184,,,,,0.07182637423083371,0.0019948346473808286,0.21383584184306006,,,,,0.00014116159111258387,5.9622500154194244e-05,,,,,,,,,,,,,,,4.026176227604861e-05,,,,4.598083231541607e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003859845821612571,,,,,,5.9622500154194244e-05,0.00021681861249666496,,,,,,,0.00012064139757829593,,,,5.406324136334857e-05,,,,5.353421840393492e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-20,0.00014513570853776428,0.00021824968196795325,0.0006636739573358143,0.22366054244823266,0.46626202433140246,,,,,0.07388801811045245,0.002177829945659482,0.22925365875874243,,,,,0.00014222482706956804,6.0006243686525183e-05,,,,,,,,,,,,,,,4.048416632606166e-05,,,,4.599458993319152e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0037450952264146925,,,,,,6.0006243686525183e-05,0.00022157786400836397,,,,,,,0.0001214655720623847,,,,5.5716605701079645e-05,,,,5.5121454871739284e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-21,0.00014311241985907143,0.00021612191092376624,0.0006512054803481715,0.21556381020066023,0.45681194670788655,,,,,0.07594966199007118,0.0023608252439381357,0.24467147567442482,,,,,0.00014328806302655223,6.0389987218856116e-05,,,,,,,,,,,,,,,4.070657037607472e-05,,,,4.600834755096696e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003630344631216814,,,,,,6.0389987218856116e-05,0.00022633711552006304,,,,,,,0.0001222897465464735,,,,5.736997003881072e-05,,,,5.670869133954365e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-22,0.00014108913118037858,0.00021399413987957923,0.0006387370033605286,0.20746707795308778,0.4473618690843706,,,,,0.07801130586968992,0.0025438205422167893,0.2600892925901072,,,,,0.00014435129898353642,6.0773730751187055e-05,,,,,,,,,,,,,,,4.092897442608778e-05,,,,4.602210516874241e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035155940360189356,,,,,,6.0773730751187055e-05,0.00023109636703176205,,,,,,,0.00012311392103056225,,,,5.902333437654179e-05,,,,5.829592780734801e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-23,0.00013906584250168572,0.0002118663688353922,0.0006262685263728857,0.19937034570551534,0.4379117914608547,,,,,0.08007294974930866,0.002726815840495443,0.2755071095057896,,,,,0.0001454145349405206,6.115747428351799e-05,,,,,,,,,,,,,,,4.1151378476100835e-05,,,,4.603586278651786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003400843440821057,,,,,,6.115747428351799e-05,0.00023585561854346106,,,,,,,0.00012393809551465102,,,,6.067669871427286e-05,,,,5.988316427515238e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-24,0.00013704255382299284,0.00020973859779120519,0.0006138000493852429,0.19127361345794291,0.4284617138373387,,,,,0.0821345936289274,0.0029098111387740964,0.290924926421472,,,,,0.0001464777708975048,6.154121781584893e-05,,,,,,,,,,,,,,,4.137378252611389e-05,,,,4.60496204042933e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032860928456231783,,,,,,6.154121781584893e-05,0.00024061487005516008,,,,,,,0.0001247622699987398,,,,6.233006305200393e-05,,,,6.147040074295674e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-25,0.0001350192651443,0.00020761082674701818,0.0006013315723976,0.18317688121037046,0.41901163621382276,,,,,0.08419623750854614,0.00309280643705275,0.3063427433371544,,,,,0.00014754100685448896,6.192496134817987e-05,,,,,,,,,,,,,,,4.159618657612695e-05,,,,4.606337802206875e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031713422504253,,,,,,6.192496134817987e-05,0.00024537412156685914,,,,,,,0.0001255864444828286,,,,6.3983427389735e-05,,,,6.305763721076112e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-26,0.00013299597646560714,0.00020548305570283117,0.0005888630954099572,0.175080148962798,0.40956155859030685,,,,,0.08625788138816487,0.0032758017353314035,0.3217605602528367,,,,,0.00014860424281147315,6.23087048805108e-05,,,,,,,,,,,,,,,4.181859062614e-05,,,,4.607713563984419e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030565916552274214,,,,,,6.23087048805108e-05,0.00025013337307855816,,,,,,,0.00012641061896691736,,,,6.563679172746608e-05,,,,6.464487367856547e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-27,0.0001309726877869143,0.00020335528465864416,0.0005763946184223143,0.16698341671522557,0.40011148096679094,,,,,0.08831952526778361,0.003458797033610057,0.3371783771685191,,,,,0.00014966747876845734,6.269244841284175e-05,,,,,,,,,,,,,,,4.204099467615306e-05,,,,4.609089325761964e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029418410600295427,,,,,,6.269244841284175e-05,0.00025489262459025717,,,,,,,0.00012723479345100612,,,,6.729015606519714e-05,,,,6.623211014636983e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-28,0.0001289493991082214,0.00020122751361445715,0.0005639261414346715,0.15888668446765314,0.390661403343275,,,,,0.09038116914740235,0.0036417923318887106,0.3525961940842015,,,,,0.00015073071472544153,6.307619194517268e-05,,,,,,,,,,,,,,,4.226339872616612e-05,,,,4.610465087539509e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002827090464831664,,,,,,6.307619194517268e-05,0.0002596518761019562,,,,,,,0.0001280589679350949,,,,6.894352040292822e-05,,,,6.781934661417421e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-29,0.00012692611042952856,0.00019909974257027014,0.0005514576644470286,0.15078995222008068,0.381211325719759,,,,,0.09244281302702109,0.003824787630167364,0.3680140109998839,,,,,0.00015179395068242571,6.345993547750361e-05,,,,,,,,,,,,,,,4.2485802776179174e-05,,,,4.611840849317053e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027123398696337854,,,,,,6.345993547750361e-05,0.00026441112761365525,,,,,,,0.0001288831424191837,,,,7.059688474065929e-05,,,,6.940658308197857e-05,,,,,,,,,,,,,,,,,,,,,
2022-06-30,0.0001249028217508357,0.0001969719715260831,0.0005389891874593857,0.14269321997250825,0.3717612480962431,,,,,0.09450445690663983,0.004007782928446018,0.3834318279155663,,,,,0.00015285718663940988,6.384367900983456e-05,,,,,,,,,,,,,,,4.270820682619223e-05,,,,4.613216611094598e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002597589274435907,,,,,,6.384367900983456e-05,0.00026917037912535427,,,,,,,0.00012970731690327246,,,,7.225024907839037e-05,,,,7.099381954978293e-05,,,,,,,,,,,,,,,,,,,,,
2022-07-01,0.00012287953307214285,0.0001948442004818961,0.0005265207104717429,0.1345964877249358,0.3623111704727272,,,,,0.09656610078625857,0.004190778226724671,0.3988496448312487,,,,,0.00015392042259639407,6.422742254216549e-05,,,,,,,,,,,,,,,4.293061087620529e-05,,,,4.614592372872143e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024828386792380285,,,,,,6.422742254216549e-05,0.0002739296306370533,,,,,,,0.00013053149138736122,,,,7.390361341612143e-05,,,,7.25810560175873e-05,,,,,,,,,,,,,,,,,,,,,
2022-07-02,0.00012085624439345,0.00019271642943770908,0.0005140522334841,0.12649975547736336,0.35286109284921124,,,,,0.09862774466587731,0.004373773525003325,0.4142674617469311,,,,,0.00015498365855337826,6.461116607449642e-05,,,,,,,,,,,,,,,4.315301492621834e-05,,,,4.615968134649687e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00236808808404015,,,,,,6.461116607449642e-05,0.0002786888821487523,,,,,,,0.00013135566587145,,,,7.55569777538525e-05,,,,7.416829248539166e-05,,,,,,,,,,,,,,,,,,,,,
2022-07-03,0.00011883295571475713,0.00019058865839352207,0.0005015837564964572,0.1184030232297909,0.3434110152256953,,,,,0.10068938854549606,0.004556768823281979,0.42968527866261347,,,,,0.00015604689451036245,6.499490960682737e-05,,,,,,,,,,,,,,,4.33754189762314e-05,,,,4.617343896427232e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022533374888422716,,,,,,6.499490960682737e-05,0.00028344813366045136,,,,,,,0.0001321798403555388,,,,7.721034209158358e-05,,,,7.575552895319602e-05,,,,,,,,,,,,,,,,,,,,,
