,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NA,NB.1.8.1,NW.1,Other,PA.1,PQ.17,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.14.1,XFG.6,XFV,XFY,XFZ
2023-02-07,0.00030784718832620715,3.606608173148572e-05,0.0001439706216582348,0.0045492157660191445,9.145069387673482e-05,0.002742768219572327,0.0015350495824739676,4.9349986032349105e-05,0.00013506919770271697,0.0016397957551816439,0.0449341171354587,0.0035988082932557185,0.002030499554945984,0.010501847107661832,0.0147635952286821,0.11341410263308452,0.24368298412965872,0.013202646156839444,7.21321634630116e-05,2.706406241380306e-05,,,,0.008087799553842492,,,,,,,,4.447683662916579e-05,,,6.615461035960624e-05,2.4108160037627678e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003943154893931862,,,0.035552053496108495,4.430934636318456e-05,,2.5391326078365774e-05,,,,,0.48555599765053814,0.005238007270755931,0.0012792072702722482,0.00012069095256649285,0.00015345187230534217,,0.0001357217116665232,0.001804478890335234,0.0005357024179569518,0.00025532725684174824,,,,,,,,,,,,,,,,
2023-02-08,0.00031104185005196785,3.6944782907814286e-05,0.00013503981920485892,0.004485914570977868,8.937314825218393e-05,0.0026477706435668355,0.001491120644329482,4.9574654293994645e-05,0.00013058533347372678,0.0015697146955062128,0.04303444955231882,0.0034410595939593875,0.0019498445846173283,0.009921822638716493,0.014186938077078295,0.10939964705279889,0.23804591888827933,0.013158692462768889,7.388956581566965e-05,2.7413233042032652e-05,,,,0.008372156178146278,,,,,,,,4.4590923723887086e-05,,,6.680421093396805e-05,2.4233645988316072e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003928714111680095,,,0.035153340648061436,4.443865984572232e-05,,2.5642100451569645e-05,,,,,0.4985839644713061,0.005428053856511288,0.0013208982636569392,0.00012530946176925715,0.00015405272767294743,,0.00013873400959186428,0.0018981963767145536,0.0005597573266900608,0.0002653751750715143,,,,,,,,,,,,,,,,
2023-02-09,0.00031423651177772856,3.7823484084142855e-05,0.00012610901675148302,0.0044226133759365915,8.729560262763303e-05,0.0025527730675613445,0.0014471917061849963,4.979932255564018e-05,0.0001261014692447366,0.0014996336358307815,0.04113478196917894,0.003283310894663056,0.0018691896142886731,0.009341798169771154,0.013610280925474491,0.10538519147251328,0.23240885364689995,0.013114738768698331,7.564696816832767e-05,2.7762403670262245e-05,,,,0.008656512802450061,,,,,,,,4.470501081860838e-05,,,6.745381150832986e-05,2.4359131939004462e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003914273329428328,,,0.03475462780001437,4.4567973328260094e-05,,2.589287482477351e-05,,,,,0.511611931292074,0.005618100442266644,0.0013625892570416304,0.00012992797097202143,0.00015465358304055267,,0.00014174630751720535,0.0019919138630938734,0.0005838122354231696,0.0002754230933012804,,,,,,,,,,,,,,,,
2023-02-10,0.0003174311735034893,3.870218526047143e-05,0.00011717821429810713,0.004359312180895314,8.521805700308214e-05,0.0024577754915558535,0.0014032627680405107,5.002399081728571e-05,0.00012161760501574643,0.0014295525761553502,0.03923511438603906,0.003125562195366725,0.0017885346439600177,0.008761773700825815,0.013033623773870686,0.10137073589222766,0.22677178840552054,0.013070785074627776,7.740437052098571e-05,2.8111574298491835e-05,,,,0.008940869426753846,,,,,,,,4.481909791332967e-05,,,6.810341208269167e-05,2.4484617889692856e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003899832547176561,,,0.03435591495196731,4.469728681079786e-05,,2.6143649197977382e-05,,,,,0.524639898112842,0.005808147028022,0.0014042802504263215,0.0001345464801747857,0.00015525443840815794,,0.00014475860544254642,0.0020856313494731927,0.0006078671441562786,0.00028547101153104644,,,,,,,,,,,,,,,,
2023-02-11,0.00032062583522925,3.9580886436800004e-05,0.00010824741184473123,0.004296010985854038,8.314051137853124e-05,0.0023627779155503625,0.001359333829896025,5.024865907893125e-05,0.00011713374078675624,0.001359471516479919,0.03733544680289918,0.0029678134960703937,0.0017078796736313623,0.008181749231880475,0.012456966622266882,0.09735628031194205,0.22113472316414112,0.01302683138055722,7.916177287364376e-05,2.8460744926721428e-05,,,,0.009225226051057632,,,,,,,,4.4933185008050964e-05,,,6.875301265705348e-05,2.461010384038125e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003885391764924794,,,0.03395720210392025,4.482660029333563e-05,,2.639442357118125e-05,,,,,0.53766786493361,0.005998193613777357,0.0014459712438110125,0.00013916498937755,0.0001558552937757632,,0.0001477709033678875,0.0021793488358525124,0.0006319220528893876,0.00029551892976081254,,,,,,,,,,,,,,,,
2023-02-12,0.0003238204969550107,4.045958761312857e-05,9.931660939135534e-05,0.00423270979081276,8.106296575398036e-05,0.0022677803395448714,0.0013154048917515392,5.047332734057679e-05,0.00011264987655776607,0.0012893904568044877,0.0354357792197593,0.0028100647967740627,0.001627224703302707,0.007601724762935136,0.011880309470663077,0.09334182473165642,0.21549765792276174,0.012982877686486663,8.091917522630177e-05,2.880991555495102e-05,,,,0.009509582675361415,,,,,,,,4.504727210277226e-05,,,6.940261323141528e-05,2.473558979106964e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003870950982673027,,,0.033558489255873195,4.4955913775873394e-05,,2.664519794438512e-05,,,,,0.550695831754378,0.006188240199532713,0.0014876622371957035,0.00014378349858031427,0.00015645614914336847,,0.00015078320129322857,0.002273066322231832,0.0006559769616224964,0.0003055668479905786,,,,,,,,,,,,,,,,
2023-02-13,0.00032701515868077143,4.133828878945714e-05,9.038580693797944e-05,0.004169408595771484,7.898542012942946e-05,0.00217278276353938,0.0012714759536070536,5.069799560222232e-05,0.00010816601232877589,0.0012193093971290564,0.033536111636619424,0.0026523160974777312,0.0015465697329740515,0.0070217002939897966,0.011303652319059273,0.08932736915137081,0.20986059268138235,0.012938923992416107,8.267657757895982e-05,2.915908618318061e-05,,,,0.0097939392996652,,,,,,,,4.516135919749355e-05,,,7.005221380577709e-05,2.4861075741758034e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00385651020042126,,,0.03315977640782613,4.5085227258411165e-05,,2.6895972317588988e-05,,,,,0.5637237985751458,0.0063782867852880685,0.0015293532305803946,0.00014840200778307855,0.0001570570045109737,,0.00015379549921856964,0.002366783808611152,0.0006800318703556054,0.0003156147662203447,,,,,,,,,,,,,,,,
2023-02-14,0.00033020982040653213,4.2216989965785715e-05,8.145500448460358e-05,0.004106107400730207,7.690787450487856e-05,0.002077785187533889,0.0012275470154625677,5.092266386386786e-05,0.0001036821480997857,0.0011492283374536253,0.03163644405347954,0.0024945673981814,0.001465914762645396,0.006441675825044457,0.01072699516745547,0.0853129135710852,0.20422352744000294,0.012894970298345552,8.443397993161786e-05,2.9508256811410204e-05,,,,0.010078295923968986,,,,,,,,4.527544629221484e-05,,,7.07018143801389e-05,2.4986561692446428e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003842069418169493,,,0.03276106355977907,4.521454074094893e-05,,2.7146746690792856e-05,,,,,0.5767517653959138,0.006568333371043425,0.0015710442239650858,0.00015302051698584283,0.00015765785987857897,,0.00015680779714391069,0.0024605012949904716,0.0007040867790887144,0.00032566268445011074,,,,,,,,,,,,,,,,
2023-02-15,0.0003334044821322929,4.309569114211429e-05,7.252420203122768e-05,0.004042806205688931,7.483032888032768e-05,0.001982787611528398,0.001183618077318082,5.1147332125513395e-05,9.919828387079553e-05,0.001079147277778194,0.029736776470339663,0.002336818698885069,0.0013852597923167407,0.005861651356099118,0.010150338015851664,0.08129845799079957,0.19858646219862353,0.012851016604274994,8.619138228427589e-05,2.9857427439639797e-05,,,,0.010362652548272771,,,,,,,,4.538953338693612e-05,,,7.135141495450071e-05,2.511204764313482e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038276286359177256,,,0.03236235071173201,4.53438542234867e-05,,2.7397521063996728e-05,,,,,0.5897797322166818,0.006758379956798782,0.0016127352173497768,0.00015763902618860714,0.00015825871524618423,,0.00015982009506925176,0.0025542187813697914,0.0007281416878218232,0.00033571060267987684,,,,,,,,,,,,,,,,
2023-02-16,0.0003365991438580536,4.397439231844286e-05,6.359339957785179e-05,0.003979505010647653,7.275278325577679e-05,0.001887790035522907,0.0011396891391735964,5.137200038715893e-05,9.471441964180536e-05,0.0010090662181027627,0.027837108887199785,0.002179069999588738,0.0013046048219880852,0.005281626887153779,0.00957368086424786,0.07728400241051396,0.19294939695724414,0.012807062910204439,8.794878463693392e-05,3.0206598067869387e-05,,,,0.010647009172576556,,,,,,,,4.5503620481657415e-05,,,7.20010155288625e-05,2.5237533593823212e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038131878536659587,,,0.031963637863684946,4.5473167706024466e-05,,2.7648295437200596e-05,,,,,0.6028076990374497,0.006948426542554138,0.001654426210734468,0.00016225753539137142,0.0001588595706137895,,0.00016283239299459283,0.0026479362677491107,0.0007521965965549322,0.0003457585209096429,,,,,,,,,,,,,,,,
2023-02-17,0.0003397938055838143,4.4853093494771426e-05,5.4662597124475895e-05,0.003916203815606377,7.067523763122589e-05,0.001792792459517416,0.0010957602010291108,5.159666864880447e-05,9.023055541281518e-05,0.0009389851584273314,0.025937441304059908,0.002021321300292406,0.0012239498516594303,0.004701602418208439,0.008997023712644055,0.07326954683022834,0.18731233171586475,0.012763109216133882,8.970618698959197e-05,3.055576869609898e-05,,,,0.01093136579688034,,,,,,,,4.561770757637871e-05,,,7.265061610322431e-05,2.5363019544511606e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0037987470714141917,,,0.03156492501563789,4.560248118856224e-05,,2.7899069810404465e-05,,,,,0.6158356658582176,0.0071384731283094935,0.0016961172041191589,0.00016687604459413572,0.00015946042598139474,,0.0001658446909199339,0.0027416537541284304,0.0007762515052880412,0.000355806439139409,,,,,,,,,,,,,,,,
2023-02-18,0.000342988467309575,4.57317946711e-05,4.57317946711e-05,0.0038529026205651,6.859769200667499e-05,0.001697794883511925,0.001051831262884625,5.1821336910449996e-05,8.574669118382499e-05,0.0008689040987519,0.024037773720920023,0.001863572600996075,0.0011432948813307748,0.0041215779492631,0.008420366561040251,0.06925509124994272,0.18167526647448534,0.012719155522063326,9.146358934225e-05,3.090493932432857e-05,,,,0.011215722421184125,,2.2865897335525e-05,2.2865897335525e-05,,,,4.57317946711e-05,4.57317946711e-05,,,7.330021667758612e-05,2.54885054952e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0037843062891624248,,,0.03116621216759083,4.57317946711e-05,,2.8149844183608333e-05,,,,,0.6288636326789856,0.00732851971406485,0.00173780819750385,0.0001714945537969,0.000160061281349,,0.00016885698884527497,0.00283537124050775,0.00080030641402115,0.00036585435736917503,,,,,,,,,,,,,,,,
2023-02-19,0.0003328104586281268,4.5134306008363396e-05,4.717550603209955e-05,0.0037950545478711508,7.113998409679151e-05,0.001678332112662991,0.0010349816553310918,5.2046005172095536e-05,8.579167849471875e-05,0.0008451223376530795,0.02347732993075618,0.0018130714137701213,0.0011179997667827954,0.004032382961927992,0.008243157162464059,0.06776802629298924,0.17788742662274407,0.012627426368583477,8.92328222984009e-05,3.125410995255816e-05,,,,0.011683152747406968,,2.331744400131875e-05,2.4717928291802677e-05,,,,5.714170602370421e-05,4.5134306008363396e-05,,,7.394981725194791e-05,2.5613991445888394e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003744962976530266,,,0.030997253771472163,0.0001228185361209107,,2.84006185568122e-05,,,,,0.6341747742678437,0.007494568313372142,0.001775179431465993,0.00017883488700520892,0.0001760963904026491,,0.00017186928677061605,0.0031567101936420877,0.0009190651814735732,0.0004120869717942536,,,,,,,,,,,,,,,,
2023-02-20,0.0003226324499466786,4.453681734562679e-05,4.861921739309911e-05,0.0037372064751772017,7.368227618690802e-05,0.0016588693418140572,0.0010181320477775588,5.2270673433741076e-05,8.583666580561249e-05,0.0008213405765542589,0.022916886140592334,0.0017625702265441677,0.001092704652234816,0.003943187974592884,0.008065947763887867,0.06628096133603575,0.1740995867710028,0.012535697215103628,8.700205525455178e-05,3.160328058078776e-05,,,,0.01215058307362981,,2.37689906671125e-05,2.6569959248080357e-05,,,,6.855161737630842e-05,4.453681734562679e-05,,,7.459941782630972e-05,2.5739477396576784e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003705619663898107,,,0.030828295375353493,0.00019990527757072143,,2.8651392930016074e-05,,,,,0.639485915856702,0.007660616912679434,0.0018125506654281358,0.00018617522021351787,0.0001921314994562982,,0.00017488158469595712,0.003478049146776425,0.0010378239489259964,0.0004583195862193322,,,,,,,,,,,,,,,,
2023-02-21,0.00031245444126523034,4.393932868289018e-05,5.006292875409866e-05,0.0036793584024832526,7.622456827702455e-05,0.0016394065709651232,0.001001282440224026,5.24953416953866e-05,8.588165311650624e-05,0.0007975588154554384,0.02235644235042849,0.0017120690393182141,0.0010674095376868365,0.003853992987257776,0.007888738365311674,0.06479389637908227,0.17031174691926151,0.012443968061623779,8.477128821070268e-05,3.195245120901735e-05,,,,0.012618013399852654,,2.422053733290625e-05,2.8421990204358034e-05,,,,7.996152872891262e-05,4.393932868289018e-05,,,7.524901840067153e-05,2.5864963347265178e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003666276351265948,,,0.030659336979234827,0.00027699201902053216,,2.8902167303219942e-05,,,,,0.6447970574455602,0.007826665511986726,0.0018499218993902786,0.0001935155534218268,0.00020816660850994732,,0.0001778938826212982,0.0037993880999107627,0.0011565827163784197,0.0005045522006444107,,,,,,,,,,,,,,,,
2023-02-22,0.00030227643258378214,4.334184002015357e-05,5.150664011509821e-05,0.0036215103297893036,7.876686036714107e-05,0.0016199438001161892,0.0009844328326704928,5.2720009957032144e-05,8.59266404274e-05,0.0007737770543566179,0.021795998560264644,0.0016615678520922608,0.001042114423138857,0.003764797999922668,0.007711528966735483,0.0633068314221288,0.1665239070675202,0.01235223890814393,8.254052116685358e-05,3.230162183724694e-05,,,,0.013085443726075497,,2.46720839987e-05,3.027402116063571e-05,,,,9.137144008151683e-05,4.334184002015357e-05,,,7.589861897503334e-05,2.5990449297953572e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003626933038633789,,,0.03049037858311616,0.00035407876047034286,,2.915294167642381e-05,,,,,0.6501081990344184,0.007992714111294017,0.0018872931333524215,0.0002008558866301357,0.00022420171756359642,,0.00018090618054663926,0.004120727053045101,0.0012753414838308427,0.0005507848150694893,,,,,,,,,,,,,,,,
2023-02-23,0.00029209842390233394,4.2744351357416966e-05,5.2950351476097765e-05,0.003563662257095354,8.130915245725758e-05,0.0016004810292672552,0.0009675832251169597,5.294467821867768e-05,8.597162773829374e-05,0.0007499952932577973,0.0212355547701008,0.0016110666648663072,0.0010168193085908776,0.00367560301258756,0.007534319568159291,0.061819766465175306,0.16273606721577893,0.01226050975466408,8.030975412300446e-05,3.265079246547653e-05,,,,0.013552874052298339,,2.512363066449375e-05,3.212605211691339e-05,,,,0.00010278135143412104,4.2744351357416966e-05,,,7.654821954939514e-05,2.6115935248641962e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035875897260016303,,,0.030321420186997492,0.00043116550192015356,,2.940371604962768e-05,,,,,0.6554193406232766,0.00815876271060131,0.0019246643673145644,0.00020819621983844466,0.00024023682661724553,,0.00018391847847198034,0.004442066006179438,0.001394100251283266,0.0005970174294945679,,,,,,,,,,,,,,,,
2023-02-24,0.00028192041522088573,4.214686269468036e-05,5.439406283709732e-05,0.003505814184401405,8.38514445473741e-05,0.0015810182584183215,0.0009507336175634268,5.316934648032321e-05,8.60166150491875e-05,0.0007262135321589768,0.020675110979936955,0.0015605654776403536,0.0009915241940428982,0.0035864080252524517,0.007357110169583099,0.06033270150822183,0.15894822736403766,0.012168780601184231,7.807898707915536e-05,3.299996309370612e-05,,,,0.014020304378521182,,2.55751773302875e-05,3.397808307319107e-05,,,,0.00011419126278672526,4.214686269468036e-05,,,7.719782012375695e-05,2.6241421199330356e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003548246413369471,,,0.030152461790878826,0.0005082522433699643,,2.9654490422831547e-05,,,,,0.6607304822121348,0.008324811309908602,0.0019620356012767072,0.00021553655304675358,0.0002562719356708947,,0.0001869307763973214,0.004763404959313775,0.0015128590187356893,0.0006432500439196465,,,,,,,,,,,,,,,,
2023-02-25,0.0002717424065394375,4.154937403194375e-05,5.5837774198096874e-05,0.003447966111707456,8.639373663749061e-05,0.0015615554875693875,0.0009338840100098937,5.339401474196875e-05,8.606160236008125e-05,0.0007024317710601563,0.02011466718977311,0.0015100642904144,0.0009662290794949187,0.0034972130379173436,0.007179900771006907,0.05884563655126834,0.15516038751229638,0.012077051447704382,7.584822003530624e-05,3.3349133721935714e-05,,,,0.014487734704744026,,2.602672399608125e-05,3.583011402946875e-05,,,,0.00012560117413932945,4.154937403194375e-05,,,7.784742069811876e-05,2.636690715001875e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035089031007373124,,,0.029983503394760157,0.000585338984819775,,2.990526479603542e-05,,,,,0.666041623800993,0.008490859909215893,0.00199940683523885,0.0002228768862550625,0.0002723070447245438,,0.00018994307432266248,0.005084743912448113,0.0016316177861881126,0.000689482658344725,,,,,,,,,,,,,,,,
2023-02-26,0.0002615643978579893,4.095188536920714e-05,5.7281485559096426e-05,0.003390118039013507,8.893602872760714e-05,0.0015420927167204535,0.0009170344024563607,5.3618683003614285e-05,8.610658967097499e-05,0.0006786500099613357,0.019554223399609265,0.0014595631031884464,0.0009409339649469391,0.003408018050582236,0.007002691372430715,0.05735857159431486,0.1513725476605551,0.011985322294224533,7.361745299145714e-05,3.3698304350165304e-05,,,,0.014955165030966867,,2.6478270661875e-05,3.768214498574643e-05,,,,0.00013701108549193366,4.095188536920714e-05,,,7.849702127248057e-05,2.649239310070714e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034695597881051533,,,0.02981454499864149,0.0006624257262695857,,3.0156039169239288e-05,,,,,0.6713527653898511,0.008656908508523185,0.002036778069200993,0.00023021721946337142,0.0002883421537781929,,0.00019295537224800355,0.005406082865582451,0.0017503765536405356,0.0007357152727698036,,,,,,,,,,,,,,,,
2023-02-27,0.00025138638917654107,4.035439670647054e-05,5.8725196920095984e-05,0.003332269966319558,9.147832081772366e-05,0.0015226299458715197,0.0009001847949028276,5.384335126525982e-05,8.615157698186875e-05,0.0006548682488625152,0.01899377960944542,0.001409061915962493,0.0009156388503989597,0.003318823063247128,0.006825481973854523,0.05587150663736137,0.14758470780881383,0.011893593140744684,7.138668594760804e-05,3.4047474978394894e-05,,,,0.01542259535718971,,2.692981732766875e-05,3.9534175942024104e-05,,,,0.00014842099684453787,4.035439670647054e-05,,,7.914662184684237e-05,2.6617879051395534e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034302164754729946,,,0.029645586602522825,0.0007395124677193964,,3.0406813542443156e-05,,,,,0.6766639069787094,0.008822957107830478,0.0020741493031631356,0.00023755755267168034,0.000304377262831842,,0.00019596767017334462,0.005727421818716788,0.001869135321092959,0.0007819478871948822,,,,,,,,,,,,,,,,
2023-02-28,0.00024120838049509287,3.975690804373393e-05,6.0168908281095535e-05,0.003274421893625609,9.402061290784017e-05,0.0015031671750225857,0.0008833351873492946,5.406801952690536e-05,8.61965642927625e-05,0.0006310864877636947,0.018433335819281575,0.0013585607287365394,0.0008903437358509802,0.0032296280759120197,0.006648272575278331,0.054384441680407895,0.14379686795707253,0.011801863987264835,6.915591890375894e-05,3.439664560662449e-05,,,,0.015890025683412554,,2.73813639934625e-05,4.138620689830178e-05,,,,0.00015983090819714208,3.975690804373393e-05,,,7.979622242120417e-05,2.6743365002083928e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033908731628408354,,,0.029476628206404155,0.0008165992091692071,,3.065758791564702e-05,,,,,0.6819750485675675,0.00898900570713777,0.0021115205371252787,0.00024489788587998926,0.0003204123718854911,,0.0001989799680986857,0.006048760771851125,0.001987894088545382,0.0008281805016199608,,,,,,,,,,,,,,,,
2023-03-01,0.00023103037181364464,3.915941938099732e-05,6.161261964209509e-05,0.00321657382093166,9.656290499795669e-05,0.0014837044041736518,0.0008664855797957616,5.429268778855089e-05,8.624155160365624e-05,0.000607304726664874,0.017872892029117734,0.0013080595415105858,0.0008650486213030008,0.0031404330885769116,0.006471063176702139,0.05289737672345441,0.14000902810533128,0.011710134833784986,6.692515185990982e-05,3.474581623485408e-05,,,,0.016357456009635396,,2.783291065925625e-05,4.3238237854579465e-05,,,,0.0001712408195497463,3.915941938099732e-05,,,8.044582299556598e-05,2.6868850952772318e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033515298502086767,,,0.02930766981028549,0.0008936859506190178,,3.090836228885089e-05,,,,,0.6872861901564258,0.009155054306445061,0.0021488917710874213,0.0002522382190882982,0.0003364474809391402,,0.00020199226602402677,0.006370099724985463,0.0021066528559978053,0.0008744131160450393,,,,,,,,,,,,,,,,
2023-03-02,0.00022085236313219644,3.856193071826071e-05,6.305633100309464e-05,0.0031587257482377108,9.91051970880732e-05,0.0014642416333247178,0.0008496359722422285,5.4517356050196427e-05,8.628653891455e-05,0.0005835229655660535,0.01731244823895389,0.0012575583542846322,0.0008397535067550213,0.0030512381012418035,0.006293853778125948,0.05141031176650093,0.13622118825358998,0.011618405680305137,6.469438481606072e-05,3.509498686308367e-05,,,,0.01682488633585824,,2.828445732505e-05,4.5090268810857136e-05,,,,0.00018265073090235052,3.856193071826071e-05,,,8.109542356992778e-05,2.6994336903460715e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033121865375765175,,,0.029138711414166824,0.0009707726920688286,,3.1159136662054765e-05,,,,,0.6925973317452839,0.009321102905752353,0.0021862630050495644,0.00025957855229660716,0.0003524825899927893,,0.00020500456394936784,0.006691438678119801,0.0022254116234502286,0.0009206457304701179,,,,,,,,,,,,,,,,
2023-03-03,0.0002106743544507482,3.796444205552411e-05,6.450004236409419e-05,0.0031008776755437617,0.00010164748917818972,0.001444778862475784,0.0008327863646886955,5.474202431184197e-05,8.633152622544375e-05,0.000559741204467233,0.016752004448790044,0.0012070571670586786,0.0008144583922070419,0.002962043113906696,0.006116644379549755,0.04992324680954745,0.1324333484018487,0.011526676526825288,6.24636177722116e-05,3.5444157491313266e-05,,,,0.017292316662081083,,2.873600399084375e-05,4.694229976713482e-05,,,,0.00019406064225495473,3.796444205552411e-05,,,8.174502414428958e-05,2.7119822854149106e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003272843224944359,,,0.028969753018048154,0.0010478594335186393,,3.140991103525863e-05,,,,,0.6979084733341422,0.009487151505059646,0.002223634239011707,0.0002669188855049161,0.0003685176990464384,,0.0002080168618747089,0.007012777631254139,0.002344170390902652,0.0009668783448951965,,,,,,,,,,,,,,,,
2023-03-04,0.0002004963457693,3.73669533927875e-05,6.594375372509375e-05,0.0030430296028498127,0.00010418978126830624,0.00142531609162685,0.0008159367571351625,5.49666925734875e-05,8.637651353633749e-05,0.0005359594433684124,0.0161915606586262,0.001156555979832725,0.0007891632776590625,0.0028728481265715873,0.005939434980973563,0.04843618185259396,0.12864550855010742,0.011434947373345439,6.02328507283625e-05,3.5793328119542856e-05,,,,0.017759746988303925,,2.91875506566375e-05,4.87943307234125e-05,,,,0.00020547055360755893,3.73669533927875e-05,,,8.239462471865139e-05,2.72453088048375e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032334999123121997,,,0.028800794621929488,0.00112494617496845,,3.16606854084625e-05,,,,,0.7032196149230003,0.009653200104366938,0.00226100547297385,0.000274259218713225,0.0003845528081000875,,0.00021102915980004998,0.007334116584388475,0.0024629291583550747,0.001013110959320275,,,,,,,,,,,,,,,,
2023-03-05,0.00019031833708785178,3.6769464730050896e-05,6.73874650860933e-05,0.002985181530155863,0.00010673207335842276,0.001405853320777916,0.0007990871495816294,5.5191360835133034e-05,8.642150084723125e-05,0.0005121776822695919,0.015631116868462355,0.0011060547926067714,0.0007638681631110829,0.0027836531392364796,0.005762225582397371,0.04694911689564048,0.12485766869836615,0.011343218219865588,5.80020836845134e-05,3.6142498747772446e-05,,,,0.01822717731452677,,2.963909732243125e-05,5.0646361679690174e-05,,,,0.00021688046496016314,3.6769464730050896e-05,,,8.30442252930132e-05,2.7370794755525893e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003194156599680041,,,0.028631836225810822,0.0012020329164182607,,3.1911459781666367e-05,,,,,0.7085307565118586,0.00981924870367423,0.002298376706935993,0.0002815995519215339,0.00040058791715373663,,0.00021404145772539106,0.007655455537522813,0.002581687925807498,0.0010593435737453537,,,,,,,,,,,,,,,,
2023-03-06,0.00018014032840640357,3.6171976067314284e-05,6.883117644709285e-05,0.002927333457461914,0.00010927436544853928,0.001386390549928982,0.0007822375420280964,5.5416029096778575e-05,8.6466488158125e-05,0.0004883959211707714,0.01507067307829851,0.0010555536053808178,0.0007385730485631035,0.0026944581519013715,0.005585016183821179,0.04546205193868699,0.12106982884662487,0.011251489066385739,5.577131664066429e-05,3.649166937600204e-05,,,,0.01869460764074961,,3.0090643988225002e-05,5.249839263596786e-05,,,,0.00022829037631276735,3.6171976067314284e-05,,,8.3693825867375e-05,2.7496280706214284e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031548132870478822,,,0.028462877829692153,0.0012791196578680714,,3.216223415487024e-05,,,,,0.7138418981007167,0.00998529730298152,0.0023357479408981354,0.00028893988512984284,0.00041662302620738573,,0.00021705375565073213,0.007976794490657151,0.0027004466932599213,0.0011055761881704322,,,,,,,,,,,,,,,,
