region,x,y
Aachen,2022-08-06,113.00241800948386
Aachen,2022-08-07,107.67457927251775
Aachen,2022-08-08,102.70756364460921
Aachen,2022-08-09,98.1188158903859
Aachen,2022-08-10,93.92033375937571
Aachen,2022-08-11,90.12001265648186
Aachen,2022-08-12,86.72293735575236
Aachen,2022-08-13,83.73261666132206
Aachen,2022-08-14,81.15216794477992
Aachen,2022-08-15,78.98546857281013
Aachen,2022-08-16,77.07180241228781
Aachen,2022-08-17,75.24781969841764
Aachen,2022-08-18,73.51450878315855
Aachen,2022-08-19,71.87263666416062
Aachen,2022-08-20,70.32279425317809
Aachen,2022-08-21,68.86544047446738
Aachen,2022-08-22,67.50094525477361
Aachen,2022-08-23,66.22963152298024
Aachen,2022-08-24,65.05181639155214
Aachen,2022-08-25,63.96785174425274
Aachen,2022-08-26,62.97816450633032
Aachen,2022-08-27,62.083296925474315
Aachen,2022-08-28,61.28394724565182
Aachen,2022-08-29,60.58101121281599
Aachen,2022-08-30,59.97562491307686
Aachen,2022-08-31,59.469209512037686
Aachen,2022-09-01,59.063518540742976
Aachen,2022-09-02,58.760688461449504
Aachen,2022-09-03,58.563293348055694
Aachen,2022-09-04,58.4744046347792
Aachen,2022-09-05,58.497657026460296
Aachen,2022-09-06,58.63732182933175
Aachen,2022-09-07,58.8983891577451
Aachen,2022-09-08,59.36747199835716
Aachen,2022-09-09,60.11452981628413
Aachen,2022-09-10,61.12210578012315
Aachen,2022-09-11,62.37453368835382
Aachen,2022-09-12,63.857021980154265
Aachen,2022-09-13,65.55480817525367
Aachen,2022-09-14,67.45236427547853
Aachen,2022-09-15,69.53264238724657
Aachen,2022-09-16,71.77635788295986
Aachen,2022-09-17,74.1613151101501
Aachen,2022-09-18,76.66178811378455
Aachen,2022-09-19,79.24797603341094
Aachen,2022-09-20,81.8855595893767
Aachen,2022-09-21,84.5353910421489
Aachen,2022-09-22,87.15335470905526
Aachen,2022-09-23,89.69043793828847
Aachen,2022-09-24,92.09305266334177
Aachen,2022-09-25,94.30364455013428
Aachen,2022-09-26,96.26161960879784
Aachen,2022-09-27,98.2810260012223
Aachen,2022-09-28,100.69350496955887
Aachen,2022-09-29,103.46243774733021
Aachen,2022-09-30,106.5485737455449
Aachen,2022-10-01,109.90829538388083
Aachen,2022-10-02,113.49204316745019
Aachen,2022-10-03,117.24293462875343
Aachen,2022-10-04,121.09563326781884
Aachen,2022-10-05,124.9755435124052
Aachen,2022-10-06,128.7984236256933
Aachen,2022-10-07,132.47051848607742
Aachen,2022-10-08,135.88931590601797
Aachen,2022-10-09,138.94502111157587
Aachen,2022-10-10,141.52282179342387
Aachen,2022-10-11,143.50597898854875
Aachen,2022-10-12,144.77972631648993
Aachen,2022-10-13,145.03958044758517
Aachen,2022-10-14,144.16938051659398
Aachen,2022-10-15,142.35781143150743
Aachen,2022-10-16,139.80586940852905
Aachen,2022-10-17,136.71601682973295
Aachen,2022-10-18,133.2837914435375
Aachen,2022-10-19,129.69202990197957
Aachen,2022-10-20,126.10761258474524
Aachen,2022-10-21,122.68047406738243
Aachen,2022-10-22,119.54454722576317
Aachen,2022-10-23,116.82030626437134
Aachen,2022-10-24,114.61862952088612
Aachen,2022-10-25,113.04580293228868
Aachen,2022-10-26,112.20962056370406
Aachen,2022-10-27,111.6784721273616
Aachen,2022-10-28,110.96682964097748
Aachen,2022-10-29,110.10709009102129
Aachen,2022-10-30,109.13142661569921
Aachen,2022-10-31,108.07142250034721
Aachen,2022-11-01,106.95779456639983
Aachen,2022-11-02,105.82020403156282
Aachen,2022-11-03,104.68715113307049
Aachen,2022-11-04,103.58594868240233
Aachen,2022-11-05,102.54276921910316
Aachen,2022-11-06,101.58276050178934
Aachen,2022-11-07,100.73022466123571
Aachen,2022-11-08,100.0088573933463
Aachen,2022-11-09,99.44204505021959
Aachen,2022-11-10,99.05321937443367
Aachen,2022-11-11,98.86627191763026
Aachen,2022-11-12,98.90603292115571
Aachen,2022-11-13,99.19882268128816
Aachen,2022-11-14,99.77308728527811
Aachen,2022-11-15,100.66013525164529
Aachen,2022-11-16,101.89499727104284
Aachen,2022-11-17,103.73074836988793
Aachen,2022-11-18,106.36274413728405
Aachen,2022-11-19,109.74962049615014
Aachen,2022-11-20,113.85499541489517
Aachen,2022-11-21,118.642645070746
Aachen,2022-11-22,124.07186665458576
Aachen,2022-11-23,130.0929240847534
Aachen,2022-11-24,136.64256192211687
Aachen,2022-11-25,143.63966256260565
Aachen,2022-11-26,150.98121429349106
Aachen,2022-11-27,158.53885133444183
Aachen,2022-11-28,166.15631589247806
Aachen,2022-11-29,173.648266768358
Aachen,2022-11-30,180.80090549608008
Aachen,2022-12-01,187.37489276033088
Aachen,2022-12-02,193.1109672717492
Aachen,2022-12-03,197.73854076675076
Aachen,2022-12-04,200.98731686508938
Aachen,2022-12-05,202.60166961159197
Aachen,2022-12-06,202.82178589628774
Aachen,2022-12-07,202.10215129874504
Aachen,2022-12-08,200.53822293934016
Aachen,2022-12-09,198.23412575050426
Aachen,2022-12-10,195.29892362870058
Aachen,2022-12-11,191.84328044185136
Aachen,2022-12-12,187.97659871457293
Aachen,2022-12-13,183.80468423106984
Aachen,2022-12-14,179.42795041817135
Aachen,2022-12-15,174.9401484997172
Aachen,2022-12-16,170.4275885665399
Aachen,2022-12-17,165.9688027727095
Aachen,2022-12-18,161.6345942828496
Aachen,2022-12-19,157.4884135085743
Aachen,2022-12-20,153.58700560714095
Aachen,2022-12-21,149.98127919330972
Aachen,2022-12-22,146.20975224198472
Aachen,2022-12-23,141.86050335881845
Aachen,2022-12-24,137.05390369748918
Aachen,2022-12-25,131.9061280842876
Aachen,2022-12-26,126.52637755370677
Aachen,2022-12-27,121.01483320423236
Aachen,2022-12-28,115.46130441754711
Aachen,2022-12-29,109.94450396946887
Aachen,2022-12-30,104.53186312079431
Aachen,2022-12-31,99.27979023367293
Aachen,2023-01-01,94.23427513520053
Aachen,2023-01-02,89.43174644966788
Aachen,2023-01-03,84.90009856140401
Aachen,2023-01-04,80.65981704270308
Aachen,2023-01-05,76.72514485095776
Aachen,2023-01-06,73.10524525108617
Aachen,2023-01-07,69.80533046402076
Aachen,2023-01-08,66.82773699223088
Aachen,2023-01-09,64.17293920535974
Aachen,2023-01-10,61.84050207859685
Aachen,2023-01-11,59.829982135824984
Aachen,2023-01-12,58.14179297443708
Aachen,2023-01-13,56.778058676268145
Aachen,2023-01-14,55.74348549319496
Aachen,2023-01-15,55.04629012143579
Aachen,2023-01-16,54.69923249956595
Aachen,2023-01-17,54.72673035903912
Aachen,2023-01-18,55.1189277450628
Aachen,2023-01-19,55.84598728732096
Aachen,2023-01-20,56.88268728438689
Aachen,2023-01-21,58.20658536320275
Aachen,2023-01-22,59.79639331758575
Aachen,2023-01-23,61.63049737477332
Aachen,2023-01-24,63.68558406897883
Aachen,2023-01-25,65.93535452887005
Aachen,2023-01-26,68.34933076614594
Aachen,2023-01-27,70.89177723165663
Aachen,2023-01-28,73.52077959076188
Aachen,2023-01-29,76.1875398553155
Aachen,2023-01-30,78.83596159763115
Aachen,2023-01-31,81.40260931656289
Aachen,2023-02-01,83.81713003696701
Aachen,2023-02-02,86.3378014385113
Aachen,2023-02-03,89.26684435562082
Aachen,2023-02-04,92.59517931256852
Aachen,2023-02-05,96.31270237334328
Aachen,2023-02-06,100.406945751448
Aachen,2023-02-07,104.86171119688584
Aachen,2023-02-08,109.65567682278851
Aachen,2023-02-09,114.76099208765164
Aachen,2023-02-10,120.14189076846121
Aachen,2023-02-11,125.75336783582841
Aachen,2023-02-12,131.53998272576322
Aachen,2023-02-13,137.4348677655343
Aachen,2023-02-14,143.3590352199349
Aachen,2023-02-15,149.22108794531164
Aachen,2023-02-16,154.91744498939914
Aachen,2023-02-17,160.33319243825167
Aachen,2023-02-18,165.34365912661357
Aachen,2023-02-19,169.81679446204427
Aachen,2023-02-20,173.61639010750142
Aachen,2023-02-21,177.1300929485134
Aachen,2023-02-22,180.80530959422012
Aachen,2023-02-23,184.5915680752606
Aachen,2023-02-24,188.43389992825124
Aachen,2023-02-25,192.2725832747437
Aachen,2023-02-26,196.04306415293954
Aachen,2023-02-27,199.6760823493012
Aachen,2023-02-28,203.098027696456
Aachen,2023-03-01,206.2315504810271
Aachen,2023-03-02,208.9964449397352
Aachen,2023-03-03,211.3108175793814
Aachen,2023-03-04,213.09254211291503
Aachen,2023-03-05,214.26099019716014
Aachen,2023-03-06,214.73901213339116
Aachen,2023-03-07,214.45512474390247
Aachen,2023-03-08,213.34584553544425
Aachen,2023-03-09,211.0341103573778
Aachen,2023-03-10,207.34350005671786
Aachen,2023-03-11,202.52908389791193
Aachen,2023-03-12,196.84912201062133
Aachen,2023-03-13,190.5542249350114
Aachen,2023-03-14,183.87919951483687
Aachen,2023-03-15,177.03757576104545
Aachen,2023-03-16,170.2186087098314
Aachen,2023-03-17,163.58642343359801
Aachen,2023-03-18,157.28091320192635
Aachen,2023-03-19,151.41999804825488
Aachen,2023-03-20,146.1028895601286
Aachen,2023-03-21,141.4140742331069
Aachen,2023-03-22,137.4278113662585
Aachen,2023-03-23,133.67692607348087
Aachen,2023-03-24,129.6942222022471
Aachen,2023-03-25,125.54614545998783
Aachen,2023-03-26,121.29445047027886
Aachen,2023-03-27,116.99558941561423
Aachen,2023-03-28,112.70035298142459
Aachen,2023-03-29,108.45373381035361
Aachen,2023-03-30,104.2949795721552
Aachen,2023-03-31,100.25780191037659
Aachen,2023-04-01,96.37070850669802
Aachen,2023-04-02,92.65742786713923
Aachen,2023-04-03,89.1373997677156
Aachen,2023-04-04,85.82630823631312
Aachen,2023-04-05,82.736638190185
Aachen,2023-04-06,79.87824116027707
Aachen,2023-04-07,77.25889974808506
Aachen,2023-04-08,74.88488447586809
Aachen,2023-04-09,72.76150046333659
Aachen,2023-04-10,70.89362490234672
Aachen,2023-04-11,69.2647954969468
Aachen,2023-04-12,67.83268315323195
Aachen,2023-04-13,66.56591284140956
Aachen,2023-04-14,65.4359833874964
Aachen,2023-04-15,64.41672038185386
Aachen,2023-04-16,63.48384332043851
Aachen,2023-04-17,62.614631109444325
Aachen,2023-04-18,61.78767379578837
Aachen,2023-04-19,60.98270113499969
Aachen,2023-04-20,60.18048053810988
Aachen,2023-04-21,59.3627781707364
Aachen,2023-04-22,58.51237760291985
Aachen,2023-04-23,57.61315050333341
Aachen,2023-04-24,56.650173505772386
Aachen,2023-04-25,55.60988462100109
Aachen,2023-04-26,54.48027150353948
Aachen,2023-04-27,53.31749319845689
Aachen,2023-04-28,52.18280761092753
Aachen,2023-04-29,51.07329917301814
Aachen,2023-04-30,49.98625788971448
Aachen,2023-05-01,48.91916894029107
Aachen,2023-05-02,47.869703581526075
Aachen,2023-05-03,46.835711206679555
Aachen,2023-05-04,45.81521242431123
Aachen,2023-05-05,44.80639302977146
Aachen,2023-05-06,43.807598749757645
Aachen,2023-05-07,42.81733064690507
Aachen,2023-05-08,41.834241077162424
Aachen,2023-05-09,40.857130097856746
Aachen,2023-05-10,39.88494222903433
Aachen,2023-05-11,38.916763475039836
Aachen,2023-05-12,37.951818517479474
Aachen,2023-05-13,36.98946799485963
Aachen,2023-05-14,36.02920578838108
Aachen,2023-05-15,35.07065623774851
Aachen,2023-05-16,34.0912617787957
Aachen,2023-05-17,33.0778984740631
Aachen,2023-05-18,32.043675415789906
Aachen,2023-05-19,31.000610472610074
Aachen,2023-05-20,29.959572020760103
Aachen,2023-05-21,28.930259495372297
Aachen,2023-05-22,27.921217189568345
Aachen,2023-05-23,26.93987564815399
Aachen,2023-05-24,25.992615185317
Aachen,2023-05-25,25.08484644051045
Aachen,2023-05-26,24.221103416248543
Aachen,2023-05-27,23.405145065039775
Aachen,2023-05-28,22.640062167520842
Aachen,2023-05-29,21.928386936436183
Aachen,2023-05-30,21.272203466933192
Aachen,2023-05-31,20.673257816956852
Aachen,2023-06-01,20.080360309656676
Aachen,2023-06-02,19.450922842125298
Aachen,2023-06-03,18.798609813517054
Aachen,2023-06-04,18.13588496661023
Aachen,2023-06-05,17.473904216152864
Aachen,2023-06-06,16.822479667702403
Aachen,2023-06-07,16.190103299036483
Aachen,2023-06-08,15.584018574000382
Aachen,2023-06-09,15.010328876807689
Aachen,2023-06-10,14.474132865808425
Aachen,2023-06-11,13.979678445882858
Aachen,2023-06-12,13.530528880839322
Aachen,2023-06-13,13.129736487603388
Aachen,2023-06-14,12.780021293803243
Aachen,2023-06-15,12.483953965120211
Aachen,2023-06-16,12.24414422644185
Aachen,2023-06-17,12.063437960538986
Aachen,2023-06-18,11.945128260729694
Aachen,2023-06-19,11.893188077220834
Aachen,2023-06-20,11.88941188058669
Aachen,2023-06-21,11.912427619229671
Aachen,2023-06-22,11.96225827870263
Aachen,2023-06-23,12.039106439249021
Aachen,2023-06-24,12.143355042983533
Aachen,2023-06-25,12.275570152342244
Aachen,2023-06-26,12.436505719118067
Aachen,2023-06-27,12.627110414082692
Aachen,2023-06-28,12.848536598400912
Aachen,2023-06-29,13.102151550369742
Aachen,2023-06-30,13.389551095081565
Aachen,2023-07-01,13.712575821069432
Aachen,2023-07-02,14.073330107533618
Aachen,2023-07-03,14.474204229128192
Aachen,2023-07-04,14.917899853337381
Aachen,2023-07-05,15.407459299120504
Aachen,2023-07-06,15.99084009894706
Aachen,2023-07-07,16.71543847923929
Aachen,2023-07-08,17.584897797840256
Aachen,2023-07-09,18.604022086240757
Aachen,2023-07-10,19.77826118127417
Aachen,2023-07-11,21.11314706828583
Aachen,2023-07-12,22.613656070504852
Aachen,2023-07-13,24.283477392426843
Aachen,2023-07-14,26.1241758644362
Aachen,2023-07-15,28.134246360178118
Aachen,2023-07-16,30.30806992249037
Aachen,2023-07-17,32.634797531704784
Aachen,2023-07-18,35.09720667306592
Aachen,2023-07-19,37.670597825560826
Aachen,2023-07-20,40.321821369482045
Aachen,2023-07-21,43.00854796476957
Aachen,2023-07-22,45.67891399771147
Aachen,2023-07-23,48.27168416534264
Aachen,2023-07-24,50.717071017791206
Aachen,2023-07-25,53.19116456650824
Aachen,2023-07-26,55.91570462422692
Aachen,2023-07-27,58.881186424902715
Aachen,2023-07-28,62.07364205553796
Aachen,2023-07-29,65.47346211583816
Aachen,2023-07-30,69.05422672993397
Aachen,2023-07-31,72.78159791398355
Aachen,2023-08-01,76.61234292997183
Aachen,2023-08-02,80.49357525542247
Aachen,2023-08-03,84.36231440112688
Aachen,2023-08-04,88.1454757306834
Aachen,2023-08-05,91.76040399136099
Aachen,2023-08-06,95.11605659087057
Aachen,2023-08-07,98.11492205245908
Aachen,2023-08-08,100.68778119844521
Aachen,2023-08-09,102.8431348555197
Aachen,2023-08-10,104.60393160851957
Aachen,2023-08-11,106.00154957123553
Aachen,2023-08-12,107.07430447161538
Aachen,2023-08-13,107.86597914678771
Aachen,2023-08-14,108.42445211704447
Aachen,2023-08-15,108.80048679932668
Aachen,2023-08-16,109.04672696299792
Aachen,2023-08-17,109.21692958231895
Aachen,2023-08-18,109.36545429588634
Aachen,2023-08-19,109.54701990169625
Aachen,2023-08-20,109.81673308127073
Aachen,2023-08-21,110.23039305220537
Aachen,2023-08-22,110.84507819851169
Aachen,2023-08-23,111.72002703749995
Aachen,2023-08-24,112.62032535758408
Aachen,2023-08-25,113.2840751042706
Aachen,2023-08-26,113.73394259683771
Aachen,2023-08-27,113.99433674640743
Aachen,2023-08-28,114.09095464017257
Aachen,2023-08-29,114.0503739479886
Aachen,2023-08-30,113.89969996043065
Aachen,2023-08-31,113.66627264866422
Aachen,2023-09-01,113.37743703481742
Aachen,2023-09-02,113.06037843728684
Aachen,2023-09-03,112.74202284460425
Aachen,2023-09-04,112.44900179051655
Aachen,2023-09-05,112.20768065389177
Aachen,2023-09-06,112.04424928340859
Aachen,2023-09-07,111.98487423898224
Aachen,2023-09-08,112.05591274228904
Aachen,2023-09-09,112.28418963795968
Aachen,2023-09-10,112.69734029850417
Aachen,2023-09-11,113.32422449192903
Aachen,2023-09-12,114.10200947742092
Aachen,2023-09-13,114.94780738382318
Aachen,2023-09-14,115.86166145943719
Aachen,2023-09-15,116.84369291424274
Aachen,2023-09-16,117.89409688044005
Aachen,2023-09-17,119.01313851453075
Aachen,2023-09-18,120.2011492170353
Aachen,2023-09-19,121.45852294711963
Aachen,2023-09-20,122.78571261047959
Aachen,2023-09-21,124.18322649978415
Aachen,2023-09-22,125.65162476786418
Aachen,2023-09-23,127.19151591460933
Aachen,2023-09-24,128.80355326926826
Aachen,2023-09-25,130.4884314505141
Aachen,2023-09-26,132.24688278723735
Aachen,2023-09-27,134.07967368362134
Aachen,2023-09-28,135.9693847977663
Aachen,2023-09-29,137.8990232762441
Aachen,2023-09-30,139.8700590288755
Aachen,2023-10-01,141.88401770590227
Aachen,2023-10-02,143.9424830852716
Aachen,2023-10-03,146.04709958380255
Aachen,2023-10-04,148.19957489902154
Aachen,2023-10-05,150.4016827888405
Aachen,2023-10-06,152.6552659967079
Aachen,2023-10-07,154.96223933029665
Aachen,2023-10-08,157.32459290229954
Aachen,2023-10-09,159.74439554240456
Aachen,2023-10-10,162.2237983901028
Aachen,2023-10-11,164.76503867855408
Aachen,2023-10-12,167.3704437203749
Aachen,2023-10-13,170.04243510689142
Aachen,2023-10-14,172.7835331331213
Aachen,2023-10-15,175.59636146150882
Aachen,2023-10-16,178.4836520382742
Aachen,2023-10-17,181.38339067388264
Aachen,2023-10-18,184.24640452328364
Aachen,2023-10-19,187.09599021802
Aachen,2023-10-20,189.95704760398306
Aachen,2023-10-21,192.85607974300777
Aachen,2023-10-22,195.8212282113473
Aachen,2023-10-23,198.88234770300824
Aachen,2023-10-24,202.0711241661867
Aachen,2023-10-25,205.42124109187654
Aachen,2023-10-26,208.96859916098043
Aachen,2023-10-27,212.7515952699678
Aachen,2023-10-28,216.81146803076072
Aachen,2023-10-29,221.19271822178433
Aachen,2023-10-30,225.94361440805295
Aachen,2023-10-31,231.11679611669345
Aachen,2023-11-01,236.76998963616305
Aachen,2023-11-02,243.00774973831707
Aachen,2023-11-03,249.8828878259909
Aachen,2023-11-04,257.37854245132274
Aachen,2023-11-05,265.475282033791
Aachen,2023-11-06,274.1500201558072
Aachen,2023-11-07,283.37492331152
Aachen,2023-11-08,293.1163174754629
Aachen,2023-11-09,303.33360560577944
Aachen,2023-11-10,313.9782141956979
Aachen,2023-11-11,324.9925931643082
Aachen,2023-11-12,336.3092995944937
Aachen,2023-11-13,347.85020187065965
Aachen,2023-11-14,359.52584635651374
Aachen,2023-11-15,371.2350335246211
Aachen,2023-11-16,382.864653979145
Aachen,2023-11-17,394.2898366207657
Aachen,2023-11-18,405.37446077416104
Aachen,2023-11-19,415.9720809152016
Aachen,2023-11-20,425.9273062127446
Aachen,2023-11-21,435.6257196444394
Aachen,2023-11-22,445.5467743403783
Aachen,2023-11-23,455.66856715785997
Aachen,2023-11-24,465.96685942390917
Aachen,2023-11-25,476.4149645003721
Aachen,2023-11-26,486.9836495200579
Aachen,2023-11-27,497.6410539450716
Aachen,2023-11-28,508.35262774999865
Aachen,2023-11-29,519.0810921521783
Aachen,2023-11-30,529.7864258918449
Aachen,2023-12-01,540.4258800990905
Aachen,2023-12-02,550.9540247644978
Aachen,2023-12-03,561.3228297487601
Aachen,2023-12-04,571.481783115838
Aachen,2023-12-05,581.37804934781
Aachen,2023-12-06,590.9566696911947
Aachen,2023-12-07,600.1934890301834
Aachen,2023-12-08,609.0975791748458
Aachen,2023-12-09,617.663327316306
Aachen,2023-12-10,625.886388371462
Aachen,2023-12-11,633.7636714931581
Aachen,2023-12-12,641.2933209175726
Aachen,2023-12-13,648.474691563632
Aachen,2023-12-14,655.3083198212017
Aachen,2023-12-15,661.7958899815906
Aachen,2023-12-16,667.940196775518
Aachen,2023-12-17,673.7451044904403
Aachen,2023-12-18,679.215503141348
Aachen,2023-12-19,684.3572621670287
Aachen,2023-12-20,689.1771821177617
Aalen,2023-11-29,0.00384323277809801
Aalen,2023-12-04,0.004309630167425899
Aalen,2023-12-06,0.003869818207979328
Aalen,2023-12-11,0.004278753600952829
Aalen,2023-12-13,0.00376715586608218
Aalen,2023-12-18,0.004340444114840117
Aalen,2023-12-20,0.00394101424370557
Altötting,2022-06-01,22.713715903126978
Altötting,2022-06-02,21.964647882063723
Altötting,2022-06-03,21.296431168370624
Altötting,2022-06-04,20.70358866034651
Altötting,2022-06-05,20.18135530461682
Altötting,2022-06-06,19.72561758676765
Altötting,2022-06-07,19.332862297503798
Altötting,2022-06-08,19.000133727485704
Altötting,2022-06-09,18.770692144629813
Altötting,2022-06-10,18.681307510650743
Altötting,2022-06-11,18.72213440894014
Altötting,2022-06-12,18.88610105299672
Altötting,2022-06-13,19.1684004751141
Altötting,2022-06-14,19.56607924807253
Altötting,2022-06-15,20.07769556449887
Altötting,2022-06-16,20.70302459034775
Altötting,2022-06-17,21.44279342121788
Altötting,2022-06-18,22.29843121370613
Altötting,2022-06-19,23.271822519135018
Altötting,2022-06-20,24.365053806875615
Altötting,2022-06-21,25.580144864070018
Altötting,2022-06-22,26.918758393568982
Altötting,2022-06-23,28.381882870306153
Altötting,2022-06-24,29.969485703680572
Altötting,2022-06-25,31.680136113096466
Altötting,2022-06-26,33.51059995216547
Altötting,2022-06-27,35.455412075377815
Altötting,2022-06-28,37.506435742868526
Altötting,2022-06-29,39.65242295530851
Altötting,2022-06-30,41.87859437439322
Altötting,2022-07-01,44.16626239337047
Altötting,2022-07-02,46.492525649454684
Altötting,2022-07-03,48.83006737851667
Altötting,2022-07-04,51.14709296127304
Altötting,2022-07-05,53.407443176629016
Altötting,2022-07-06,55.570918397966835
Altötting,2022-07-07,57.59384459839183
Altötting,2022-07-08,59.42990403033485
Altötting,2022-07-09,61.0312414747523
Altötting,2022-07-10,62.34984098792785
Altötting,2022-07-11,63.33914849889616
Altötting,2022-07-12,64.94440297507347
Altötting,2022-07-13,67.95420713786366
Altötting,2022-07-14,72.10314032919244
Altötting,2022-07-15,77.09271075181118
Altötting,2022-07-16,82.5376037543433
Altötting,2022-07-17,87.92814181556798
Altötting,2022-07-18,92.61888122592822
Altötting,2022-07-19,95.30713844727613
Altötting,2022-07-20,95.0565289272892
Altötting,2022-07-21,91.88692669772455
Altötting,2022-07-22,86.0845840044441
Altötting,2022-07-23,78.15946176151391
Altötting,2022-07-24,68.7712442720453
Altötting,2022-07-25,58.638922665645175
Altötting,2022-07-26,47.03578420178178
Altötting,2022-07-27,35.10216485189528
Altötting,2022-07-28,25.062394399194176
Altötting,2022-07-29,17.604123446105376
Altötting,2022-07-30,12.509198315516882
Altötting,2022-07-31,9.246722355886915
Altötting,2022-08-01,7.3115501887411956
Altötting,2022-08-02,6.130209234072005
Altötting,2022-08-03,5.2852402434659425
Altötting,2022-08-04,4.662787503011534
Altötting,2022-08-05,4.1887633263509745
Altötting,2022-08-06,3.812880392564908
Altötting,2022-08-07,3.4995770096794314
Altötting,2022-08-08,3.222855201234343
Altötting,2022-08-09,2.952839145327589
Altötting,2022-08-10,2.6871096962743595
Altötting,2022-08-11,2.4416781077432286
Altötting,2022-08-12,2.2272020905792367
Altötting,2022-08-13,2.0502642599121295
Altötting,2022-08-14,1.9149165485766402
Altötting,2022-08-15,1.8242756246436742
Altötting,2022-08-16,1.7821425782800417
Altötting,2022-08-17,1.828323221853273
Altötting,2022-08-18,1.9794468553869042
Altötting,2022-08-19,2.2099774188322368
Altötting,2022-08-20,2.486324001588026
Altötting,2022-08-21,2.754395386363801
Altötting,2022-08-22,2.9360692381612914
Altötting,2022-08-23,3.050697790460802
Altötting,2022-08-24,3.1693388057030667
Altötting,2022-08-25,3.2777884112611892
Altötting,2022-08-26,3.360021912094819
Altötting,2022-08-27,3.399056872461082
Altötting,2022-08-28,3.378594421154492
Altötting,2022-08-29,3.2853464824610286
Altötting,2022-08-30,3.1058345159228806
Altötting,2022-08-31,2.867728954424118
Altötting,2022-09-01,2.6173143947298874
Altötting,2022-09-02,2.3896100561971716
Altötting,2022-09-03,2.2087516130434843
Altötting,2022-09-04,2.0917547740116778
Altötting,2022-09-05,2.0540643853289677
Altötting,2022-09-06,2.0648397174898556
Altötting,2022-09-07,2.0827186790136873
Altötting,2022-09-08,2.1103390062912006
Altötting,2022-09-09,2.1505847482863976
Altötting,2022-09-10,2.2067289438160462
Altötting,2022-09-11,2.2826266806610485
Altötting,2022-09-12,2.38297578275791
Altötting,2022-09-13,2.5064392087627327
Altötting,2022-09-14,2.65143580138297
Altötting,2022-09-15,2.8240101570643517
Altötting,2022-09-16,3.031708175599441
Altötting,2022-09-17,3.284122452594487
Altötting,2022-09-18,3.5936592904043922
Altötting,2022-09-19,3.9766271479127666
Altötting,2022-09-20,4.454798510504735
Altötting,2022-09-21,5.057679235808615
Altötting,2022-09-22,5.891901262964871
Altötting,2022-09-23,7.093944551207688
Altötting,2022-09-24,8.769754857439212
Altötting,2022-09-25,11.058434143858015
Altötting,2022-09-26,14.13010925701703
Altötting,2022-09-27,18.17532933637751
Altötting,2022-09-28,23.37992569764237
Altötting,2022-09-29,29.87907966417093
Altötting,2022-09-30,37.68718861318925
Altötting,2022-10-01,46.60815214651163
