,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,PQ.17.11,PQ.2.1.6,PQ.2.8.1,RF.5.4,RK.1,RV.1,RW.1.1,SB.1.1,SW.2,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.10.4,XFG.14.1,XFG.2.5.1,XFG.23.1.3,XFG.6,XFJ,XFV,XFY,XFZ
2022-07-30,0.00021951076931330194,0.00017257434774362404,0.00043413611988047795,0.028771032024031605,0.12873770955663455,0.00092219578017155,,,0.08525224803731984,0.012956104501007232,0.7407916514919355,,,0.0010906396170096903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009584648785396153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-31,0.00022051980481873465,0.00017492442386533326,0.000432583712948702,0.02645703673792569,0.11963449557731434,0.0009250356153722845,,,0.08441275906759298,0.013289604476745112,0.7526718225780424,,,0.0011367070869059742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009336930643357637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-01,0.00022152884032416734,0.00017727449998704246,0.000431031306016926,0.024143041451819773,0.11053128159799414,0.0009278754505730191,,,0.0835732700978661,0.013623104452482993,0.7645519936641494,,,0.0011827745568022579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009089212501319121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,0.00022253787582960003,0.00017962457610875166,0.00042947889908515004,0.021829046165713864,0.10142806761867393,0.0009307152857737538,,,0.08273378112813923,0.013956604428220871,0.7764321647502563,,,0.0012288420266985418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008841494359280603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,0.00022354691133503272,0.00018197465223046086,0.00042792649215337407,0.019515050879607948,0.09232485363935372,0.0009335551209744884,,,0.08189429215841235,0.014290104403958752,0.7883123358363634,,,0.0012749094965948254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008593776217242087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,0.00022455594684046541,0.00018432472835217006,0.0004263740852215981,0.017201055593502032,0.08322163966003351,0.000936394956175223,,,0.08105480318868546,0.014623604379696632,0.8001925069224703,,,0.0013209769664911093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008346058075203571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,0.0002255649823458981,0.00018667480447387929,0.0004248216782898221,0.014887060307396116,0.0741184256807133,0.0009392347913759575,,,0.0802153142189586,0.014957104355434512,0.8120726780085774,,,0.001367044436387393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008098339933165054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,0.0002265740178513308,0.00018902488059558848,0.00042326927135804616,0.012573065021290198,0.0650152117013931,0.0009420746265766922,0.0001570124340315,,0.07937582524923172,0.015290604331172393,0.8239528490946844,0.0003381841256318615,0.0001570124340315,0.001413111906283677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007850621791126537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,0.00022758305335676349,0.00019137495671729768,0.00042171686442627024,0.012260541463127472,0.06305727844413081,0.0010358426177165126,0.00025151546687591044,,0.07789701819010482,0.01610055516197619,0.8264696476878701,0.0003429083550184703,0.00016050581181621237,0.0015670650169779695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008298319618596202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,0.0002285920888621962,0.00019372503283900688,0.00042016445749449427,0.011948017904964746,0.061099345186868506,0.0011296106088563328,0.00034601849972032086,,0.07641821113097792,0.016910505992779983,0.8289864462810559,0.0003476325844050791,0.00016399918960092474,0.001721018127672262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008746017446065867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,0.0002296011243676289,0.00019607510896071608,0.0004186120505627183,0.01163549434680202,0.059141411929606216,0.0012233785999961532,0.0004405215325647313,,0.07493940407185103,0.017720456823583777,0.8315032448742417,0.0003523568137916879,0.0001674925673856371,0.0018749712383665548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009193715273535532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,0.00023061015987306158,0.0001984251850824253,0.00041705964363094233,0.011322970788639294,0.05718347867234392,0.0013171465911359734,0.0005350245654091418,,0.07346059701272413,0.01853040765438757,0.8340200434674274,0.0003570810431782967,0.00017098594517034945,0.002028924349060847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009641413101005197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,0.00023161919537849427,0.00020077526120413448,0.00041550723669916636,0.011010447230476568,0.05522554541508162,0.0014109145822757939,0.0006295275982535521,,0.07198178995359723,0.019340358485191365,0.8365368420606132,0.00036180527256490547,0.00017447932295506182,0.00218287745975514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010089110928474861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12,0.00023262823088392696,0.0002031253373258437,0.00041395482976739045,0.010697923672313842,0.053267612157819326,0.0015046825734156143,0.0007240306310979626,,0.07050298289447035,0.02015030931599516,0.839053640653799,0.0003665295019515143,0.00017797270073977419,0.0023368305704494323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010536808755944526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-13,0.00023363726638935965,0.0002054754134475529,0.0004124024228356145,0.010385400114151115,0.05130967890055703,0.0015984505645554345,0.000818533663942373,,0.06902417583534345,0.020960260146798953,0.8415704392469847,0.0003712537313381231,0.00018146607852448656,0.002490783681143725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001098450658341419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14,0.00023464630189479234,0.0002078254895692621,0.0004108500159038385,0.01007287655598839,0.04935174564329474,0.001692218555695255,0.0009130366967867834,,0.06754536877621656,0.021770210977602747,0.8440872378401704,0.00037597796072473186,0.00018495945630919892,0.002644736791838018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011432204410883856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-15,0.00023565533740022503,0.00021017556569097133,0.00040929760897206254,0.009760352997825664,0.047393812386032436,0.0017859865468350753,0.001007539729631194,,0.06606656171708966,0.02258016180840654,0.8466040364333561,0.00038070219011134064,0.00018845283409391127,0.00279868990253231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001187990223835352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-16,0.00023666437290565772,0.0002125256418126805,0.00040774520204028657,0.009447829439662938,0.045435879128770146,0.0018797545379748955,0.0011020427624756043,,0.06458775465796276,0.023390112639210335,0.8491208350265419,0.0003854264194979494,0.00019194621187862364,0.0029526430132266026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012327600065823185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-17,0.00023767340841109041,0.00021487571793438973,0.0004061927951085106,0.009135305881500213,0.04347794587150785,0.0019735225291147157,0.0011965457953200147,,0.06310894759883587,0.02420006347001413,0.8516376336197277,0.00039015064888455825,0.000195439589663336,0.0031065961239208953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001277529789329285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-18,0.0002386824439165231,0.00021722579405609893,0.0004046403881767346,0.008822782323337486,0.04152001261424555,0.0020672905202545363,0.0012910488281644252,,0.06163014053970897,0.025010014300817923,0.8541544322129134,0.00039487487827116703,0.00019893296744804837,0.003260549234615188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013222995720762517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-19,0.0002396914794219558,0.00021957587017780813,0.00040308798124495866,0.00851025876517476,0.03956207935698326,0.0021610585113943565,0.0013855518610088357,,0.060151333480582075,0.02581996513162172,0.8566712308060992,0.0003995991076577758,0.00020242634523276074,0.0034145023453094805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001367069354823218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-20,0.00024070051492738848,0.00022192594629951733,0.00040153557431318274,0.008197735207012034,0.03760414609972096,0.002254826502534177,0.001480054893853246,,0.05867252642145518,0.02662991596242551,0.859188029399285,0.00040432333704438464,0.00020591972301747309,0.0035684554560037733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014118391375701846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-21,0.00024170955043282118,0.00022427602242122653,0.00039998316738140677,0.007885211648849307,0.03564621284245867,0.0023485944936739974,0.0015745579266976564,,0.05719371936232828,0.02743986679322931,0.8617048279924707,0.0004090475664309934,0.00020941310080218548,0.0037224085666980656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001456608920317151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-22,0.0002427185859382539,0.00022662609854293576,0.0003984307604496308,0.007572688090686582,0.03368827958519637,0.0024423624848138176,0.0016690609595420669,,0.055714912303201386,0.0282498176240331,0.8642216265856565,0.0004137717958176022,0.00021290647858689782,0.0038763616773923584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015013787030641176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-23,0.00024372762144368658,0.00022897617466464493,0.00039687835351785483,0.007260164532523855,0.031730346327934075,0.0025361304759536378,0.0017635639923864774,,0.05423610524407449,0.029059768454836897,0.8667384251788423,0.000418496025204211,0.0002163998563716102,0.004030314788086652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015461484858110839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-24,0.0002447366569491193,0.00023132625078635415,0.00039532594658607886,0.00694764097436113,0.02977241307067178,0.002629898467093458,0.0018580670252308878,,0.0527572981849476,0.029869719285640688,0.869255223772028,0.00042322025459081976,0.00021989323415632256,0.004184267898780944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015909182685580506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25,0.00024574569245455194,0.00023367632690806335,0.00039377353965430295,0.006635117416198403,0.02781447981340949,0.0027236664582332786,0.001952570058075298,,0.051278491125820704,0.030679670116444485,0.8717720223652138,0.0004279444839774286,0.0002233866119410349,0.004338221009475236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016356880513050168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26,0.0002467547279599847,0.00023602640302977255,0.000392221132722527,0.006322593858035678,0.025856546556147192,0.002817434449373099,0.0020470730909197088,,0.04979968406669381,0.031489620947248276,0.8742888209583995,0.00043266871336403737,0.0002268799897257473,0.004492174120169529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016804578340519835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-27,0.0002477637634654173,0.00023837647915148178,0.000390668725790751,0.006010070299872951,0.023898613298884895,0.0029112024405129194,0.0021415761237641192,,0.04832087700756692,0.03229957177805207,0.8768056195515852,0.00043739294275064615,0.00023037336751045964,0.004646127230863821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017252276167989498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-28,0.00024877279897085006,0.00024072655527319095,0.00038911631885897504,0.005697546741710226,0.0219406800416226,0.0030049704316527396,0.0022360791566085297,,0.046842069948440014,0.033109522608855864,0.879322418144771,0.000442117172137255,0.000233866745295172,0.004800080341558113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017699973995459165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-29,0.00024978183447628275,0.00024307663139490018,0.00038756391192719907,0.005385023183547499,0.0199827467843603,0.00309873842279256,0.00233058218945294,,0.045363262889313125,0.03391947343965966,0.8818392167379567,0.00044684140152386376,0.00023736012307988438,0.004954033452252407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001814767182292883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-30,0.00025079086998171544,0.0002454267075166094,0.0003860115049954231,0.005072499625384773,0.018024813527098005,0.0031925064139323805,0.0024250852222973507,,0.04388445583018623,0.03472942427046346,0.8843560153311425,0.00045156563091047254,0.00024085350086459675,0.0051079865629467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018595369650398494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-31,0.00025179990548714813,0.0002477767836383186,0.00038445909806364713,0.0047599760672220465,0.016066880269835715,0.0032862744050722007,0.002519588255141761,,0.04240564877105933,0.03553937510126725,0.8868728139243283,0.0004562898602970813,0.0002443468786493091,0.005261939673640992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001904306747786816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,0.0002528089409925808,0.00025012685976002775,0.00038290669113187116,0.004447452509059322,0.014108947012573418,0.003380042396212021,0.0026140912879861716,,0.040926841711932435,0.03634932593207105,0.889389612517514,0.0004610140896836901,0.00024784025643402146,0.0054158927843352845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019490765305337824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-02,0.0002538179764980135,0.000252476935881737,0.0003813542842000952,0.004134928950896595,0.012151013755311121,0.003473810387351841,0.0027085943208305817,,0.03944803465280554,0.03715927676287484,0.8919064111106998,0.00046573831907029893,0.00025133363421873386,0.005569845895029577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001993846313280749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-03,0.0002548270120034462,0.0002548270120034462,0.00037980187726831927,0.0038224053927338694,0.01019308049804883,0.0035675783784916617,0.002803097353674992,,0.03796922759367864,0.037969227593678635,0.8944232097038856,0.0004704625484569077,0.0002548270120034462,0.005723799005723869,,0.0002548270120034462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020386160960277153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-04,0.0002857481934870207,,0.0003782494703365433,0.0038060103786167333,0.009901113585558667,0.0036924157411903783,0.002787070359732738,,0.03711768550347982,0.03884740581142372,0.893595081273016,0.0006384598463037792,0.00031687365660945253,0.006246562865511518,,0.0004138932989527465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020619039449348998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-05,0.00031666937497059516,,0.00037669706340476733,0.0037896153644995973,0.009609146673068504,0.0038172531038890953,0.002771043365790484,,0.03626614341328099,0.039725584029168814,0.8927669528421465,0.0008064571441506506,0.00037892030121545886,0.006769326725299167,,0.0005729595859020468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020851917938420846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-06,0.0003475905564541696,,0.0003751446564729914,0.003773220350382461,0.009317179760578342,0.003942090466587812,0.0027550163718482296,,0.03541460132308217,0.0406037622469139,0.8919388244112769,0.0009744544419975222,0.00044096694582146514,0.007292090585086815,,0.000732025872851347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002108479642749269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-07,0.00037851173793774405,,0.00037359224954121545,0.0037568253362653256,0.009025212848088179,0.004066927829286529,0.002738989377905976,,0.034563059232883345,0.041481940464658994,0.8911106959804074,0.0011424517398443935,0.0005030135904274715,0.007814854444874465,,0.0008910921598006473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002131767491656454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-08,0.00040943291942131853,,0.0003720398426094395,0.0037404303221481895,0.008733245935598016,0.0041917651919852455,0.0027229623839637217,,0.03371151714268452,0.04236011868240408,0.8902825675495378,0.001310449037691265,0.0005650602350334777,0.008337618304662113,,0.0010501584467499476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021550553405636384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-09,0.00044035410090489295,,0.0003704874356776635,0.0037240353080310535,0.008441279023107852,0.004316602554683962,0.0027069353900214675,,0.032859975052485696,0.04323829690014917,0.8894544391186683,0.0014784463355381366,0.0006271068796394841,0.008860382164449763,,0.001209224733699248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002178343189470823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-10,0.00047127528238846743,,0.00036893502874588754,0.0037076402939139174,0.00814931211061769,0.004441439917382679,0.0026909083960792134,,0.03200843296228687,0.04411647511789426,0.8886263106877987,0.001646443633385008,0.0006891535242454904,0.009383146024237411,,0.0013682910206485482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022016310383780077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-11,0.0005021964638720419,,0.00036738262181411157,0.0036912452797967813,0.007857345198127526,0.004566277280081396,0.002674881402136959,,0.031156890872088047,0.04499465333563935,0.8877981822569291,0.0018144409312318794,0.0007512001688514967,0.009905909884025059,,0.0015273573075978485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002224918887285192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-12,0.0005331176453556164,,0.0003658302148823356,0.0036748502656796453,0.007565378285637364,0.004691114642780113,0.002658854408194705,,0.030305348781889223,0.04587283155338444,0.8869700538260595,0.0019824382290787508,0.0008132468134575031,0.010428673743812709,,0.0016864235945471488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002248206736192377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-13,0.0005640388268391909,,0.00036427780795055963,0.0036584552515625092,0.007273411373147201,0.004815952005478829,0.002642827414252451,,0.0294538066916904,0.04675100977112953,0.88614192539519,0.002150435526925622,0.0008752934580635094,0.010951437603600359,,0.001845489881496449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022714945850995615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-14,0.0005949600083227653,,0.00036272540101878366,0.0036420602374453736,0.006981444460657038,0.004940789368177546,0.002626800420310197,,0.028602264601491574,0.04762918798887462,0.8853137969643204,0.002318432824772494,0.0009373401026695157,0.011474201463388007,,0.0020045561684457493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002294782434006746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,0.0006258811898063397,,0.0003611729940870077,0.0036256652233282376,0.006689477548166876,0.0050656267308762624,0.002610773426367943,,0.02775072251129275,0.048507366206619704,0.8844856685334509,0.002486430122619365,0.000999386747275522,0.011996965323175655,,0.0021636224553950494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023180702829139308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-16,0.0006568023712899142,,0.00035962058715523177,0.0036092702092111015,0.006397510635676713,0.00519046409357498,0.0025947464324256888,,0.026899180421093925,0.0493855444243648,0.8836575401025814,0.0026544274204662365,0.0010614333918815282,0.012519729182963305,,0.00232268874234435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002341358131821115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-17,0.0006877235527734887,,0.0003580681802234558,0.0035928751950939654,0.0061055437231865494,0.005315301456273696,0.0025787194384834346,,0.0260476383308951,0.05026372264210989,0.8828294116717118,0.002822424718313108,0.0011234800364875346,0.013042493042750953,,0.0024817550292936504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023646459807283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-18,0.0007186447342570632,,0.00035651577329167983,0.0035764801809768294,0.005813576810696387,0.005440138818972413,0.0025626924445411804,,0.025196096240696277,0.051141900859854976,0.8820012832408423,0.0029904220161599796,0.001185526681093541,0.013565256902538602,,0.00264082131624295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023879338296354845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-19,0.0007495659157406376,,0.00035496336635990386,0.0035600851668596933,0.005521609898206224,0.00556497618167113,0.0025466654505989263,,0.024344554150497452,0.05202007907760006,0.8811731548099727,0.003158419314006851,0.0012475733256995473,0.01408802076232625,,0.0027998876031922505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002411221678542669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-20,0.000780487097224212,,0.00035341095942812795,0.0035436901527425573,0.005229642985716061,0.005689813544369846,0.002530638456656672,,0.023493012060298628,0.052898257295345155,0.8803450263791032,0.003326416611853722,0.0013096199703055535,0.014610784622113899,,0.002958953890141551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002434509527449854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
