,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.3.2,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,PQ.17.11,PQ.2.1.6,PQ.2.8.1,RV.1,RW.1.1,SW.2,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.10.4,XFG.14.1,XFG.2.5.1,XFG.23.1.3,XFG.6,XFJ,XFV,XFY,XFZ
2022-03-31,0.12467466515826651,0.0015552630689593143,0.45175023393316577,0.4009197301917024,0.018461070100234362,,,,,0.003372184436347395,,0.0007124783952238673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002267547450693514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-01,0.1181827008028279,0.0014761174918800322,0.4353440731436341,0.4222639096634729,0.01991599227351662,,,,,0.003421359168546925,,0.0007221235878954131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024147595707160073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-02,0.11169073644738928,0.00139697191480075,0.41893791235410244,0.44360808913524336,0.021370914446798873,,,,,0.0034705339007464545,,0.0007317687805669589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025619716907385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03,0.10519877209195067,0.001317826337721468,0.40253175156457077,0.4649522686070139,0.02282583662008113,,,,,0.003519708632945984,,0.0007414139732385047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002709183810760993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-04,0.09870680773651204,0.0012386807606421858,0.3861255907750391,0.48629644807878436,0.024280758793363385,,,,,0.0035688833651455138,,0.0007510591659100504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028563959307834857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-05,0.09221484338107341,0.0011595351835629035,0.36971942998550744,0.5076406275505548,0.02573568096664564,,,,,0.0036180580973450434,,0.0007607043585815962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030036080508059784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06,0.0857228790256348,0.0010803896064836215,0.3533132691959758,0.5289848070223253,0.027190603139927896,,,,,0.003667232829544573,,0.000770349551253142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031508201708284715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,0.07923091467019618,0.0010012440294043393,0.3369071084064441,0.5503289864940959,0.02864552531321015,,,,,0.003716407561744103,,0.0007799947439246878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003298032290850964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-08,0.07273895031475755,0.0009220984523250573,0.32050094761691245,0.5716731659658663,0.030100447486492408,,,,,0.003765582293943633,,0.0007896399365962336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034452444108734573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-09,0.06624698595931894,0.0008429528752457751,0.3040947868273808,0.5930173454376368,0.03155536965977466,,,,,0.0038147570261431625,,0.0007992851292677794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00359245653089595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-10,0.059755021603880326,0.0007638072981664928,0.2876886260378491,0.6143615249094073,0.03301029183305691,,,,,0.003863931758342692,,0.0008089303219393252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003739668650918443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,0.053263057248441714,0.0006846617210872108,0.27128246524831745,0.6357057043811778,0.034465214006339166,,,,,0.003913106490542222,,0.0008185755146108709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038868807709409358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,0.046771092893003074,0.0006055161440079286,0.25487630445878573,0.6570498838529484,0.03592013617962142,,,,,0.003962281222741751,,0.0008282207072824167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040340928909634284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,0.04027912853756446,0.0005263705669286464,0.23847014366925406,0.6783940633247187,0.03737505835290368,,,,,0.00401145595494128,,0.0008378658999539625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004181305010985922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-14,0.03378716418212585,0.00044722498984936434,0.2220639828797224,0.6997382427964893,0.038829980526185935,,,,,0.00406063068714081,,0.0008475110926255083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004328517131008415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,0.02729519982668721,0.0003680794127700823,0.20565782209019073,0.7210824222682597,0.04028490269946819,,,,,0.00410980541934034,,0.0008571562852970541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004475729251030907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,0.020803235471248602,0.0002889338356908,0.18925166130065912,0.7424266017400302,0.04173982487275044,,,,,0.00415898015153987,,0.0008668014779685999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046229413710534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-17,0.020115621500216136,0.00028810708311904876,0.18314906968069922,0.7373114663821001,0.053282141808297545,,,,,0.004208154883739399,,0.0011679966202270927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004497378266283386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,0.019428007529183666,0.00028728033054729754,0.1770464780607393,0.7321963310241699,0.06482445874384465,,,,,0.004257329615938929,,0.0014691917624855856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0043718151615133715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,0.0187403935581512,0.00028645357797554626,0.17094388644077943,0.7270811956662399,0.07636677567939176,,,,,0.004306504348138459,,0.0017703869047440784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004246252056743357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,0.01805277958711873,0.00028562682540379504,0.16484129482081952,0.7219660603083097,0.08790909261493887,,,,,0.004355679080337988,,0.0020715820470025713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004120688951973343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-21,0.017365165616086264,0.0002848000728320438,0.15873870320085962,0.7168509249503796,0.09945140955048598,,,,,0.004404853812537518,,0.0023727771892610642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003995125847203329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-22,0.016677551645053794,0.0002839733202602926,0.1526361115808997,0.7117357895924495,0.11099372648603306,,,,,0.004454028544737048,,0.002673972331519557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038695627424333145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-23,0.015989937674021328,0.0002831465676885413,0.14653351996093983,0.7066206542345194,0.12253604342158017,,,,,0.004503203276936578,,0.00297516747377805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0037439996376633002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-24,0.015302323702988858,0.0002823198151167901,0.14043092834097992,0.7015055188765893,0.13407836035712728,,,,,0.004552378009136107,,0.003276362616036543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003618436532893286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,0.014614709731956391,0.0002814930625450389,0.13432833672102001,0.6963903835186591,0.1456206772926744,,,,,0.004601552741335637,,0.003577557758295036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034928734281232717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-26,0.013927095760923922,0.00028066630997328765,0.1282257451010601,0.691275248160729,0.1571629942282215,,,,,0.004650727473535166,,0.003878752900553529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033673103233532575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-27,0.013239481789891455,0.0002798395574015364,0.12212315348110021,0.686160112802799,0.1687053111637686,,,,,0.004699902205734696,,0.0041799480428120215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003241747218583243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28,0.012551867818858987,0.00027901280482978515,0.1160205618611403,0.6810449774448688,0.1802476280993157,,,,,0.004749076937934226,,0.004481143185070514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031161841138132285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29,0.011864253847826519,0.00027818605225803393,0.10991797024118041,0.6759298420869387,0.1917899450348628,,,,,0.004798251670133756,,0.004782338327329007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029906210090432143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30,0.011176639876794051,0.0002773592996862827,0.1038153786212205,0.6708147067290087,0.2033322619704099,,,,,0.004847426402333285,,0.0050835334695875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028650579042732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,0.010489025905761583,0.00027653254711453143,0.09771278700126061,0.6656995713710785,0.21487457890595701,,,,,0.004896601134532815,,0.005384728611845993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027394947995031857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-02,0.009801411934729115,0.0002757057945427802,0.0916101953813007,0.6605844360131484,0.22641689584150412,,,,,0.004945775866732344,,0.005685923754104486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026139316947331715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03,0.009113797963696647,0.000274879041971029,0.0855076037613408,0.6554693006552182,0.23795921277705123,,,,,0.004994950598931874,,0.005987118896362979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024883685899631572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04,0.008426183992664179,0.00027405228939927776,0.0794050121413809,0.6503541652972882,0.24950152971259834,,,,,0.0050441253311314035,,0.006288314038621472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002362805485193143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05,0.0077385700216317105,0.0002732255368275265,0.073302420521421,0.6452390299393581,0.26104384664814545,,,,,0.005093300063330934,,0.006589509180879965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022372423804231287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06,0.007050956050599242,0.00027239878425577526,0.0671998289014611,0.6401238945814279,0.2725861635836926,,,,,0.005142474795530463,,0.006890704323138458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021116792756531145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-07,0.006363342079566774,0.00027157203168402404,0.06109723728150121,0.6350087592234979,0.28412848051923967,,,,,0.005191649527729993,,0.007191899465396951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019861161708831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-08,0.005675728108534306,0.0002707452791122728,0.0549946456615413,0.6298936238655677,0.2956707974547868,,,,,0.005240824259929522,,0.007493094607655444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001860553066113086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-09,0.004988114137501838,0.00026991852654052154,0.048892054041581395,0.6247784885076376,0.3072131143903339,,,,,0.005289998992129052,,0.007794289749913937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017349899613430717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-10,0.004300500166469372,0.0002690917739687703,0.04278946242162149,0.6196633531497076,0.31875543132588097,,,,,0.005339173724328582,,0.008095484892172428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001609426856573057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-11,0.003612886195436902,0.0002682650213970191,0.03668687080166158,0.6145482177917774,0.3302977482614281,,,,,0.005388348456528112,,0.008396680034430922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014838637518030428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12,0.0029252722244044356,0.00026743826882526787,0.0305842791817017,0.6094330824338473,0.3418400651969752,,,,,0.005437523188727642,,0.008697875176689414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013583006470330285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-13,0.0022376582533719658,0.00026661151625351665,0.024481687561741794,0.6043179470759172,0.3533823821325223,,,,,0.005486697920927171,,0.008999070318947908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012327375422630142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-14,0.0015500442823394999,0.00026578476368176537,0.0183790959417819,0.5992028117179871,0.3649246990680694,,,,,0.005535872653126701,,0.0093002654612064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001107174437493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-15,0.0015071570815052677,0.00026495801111001415,0.01774348553070523,0.586136886706719,0.3725144569199163,,,,,0.007994277663733588,,0.012923824437126316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011549331580420893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16,0.0014642698806710355,0.0002641312585382629,0.01710787511962856,0.573070961695451,0.38010421477176326,,,,,0.010452682674340477,,0.016547383413046235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012026918785911786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-17,0.0014213826798368035,0.0002633045059665117,0.016472264708551884,0.560005036684183,0.38769397262361016,,,,,0.012911087684947364,,0.02017094238896615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012504505991402677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18,0.0013784954790025713,0.0002624777533947604,0.015836654297475213,0.546939111672915,0.3952837304754571,,,,,0.015369492695554252,,0.02379450136488607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001298209319689357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,0.0013356082781683391,0.0002616510008230092,0.015201043886398542,0.5338731866616468,0.402873488327304,,,,,0.01782789770616114,,0.02741806034080599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013459680402384464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-20,0.001292721077334107,0.000260824248251258,0.014565433475321871,0.5208072616503789,0.410463246179151,,,,,0.020286302716768026,,0.031041619316725902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013937267607875357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21,0.001249833876499875,0.00025999749567950676,0.0139298230642452,0.5077413366391108,0.4180530040309979,,,,,0.022744707727374913,,0.03466517829264582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014414854813366248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22,0.0012069466756656428,0.0002591707431077555,0.01329421265316853,0.4946754116278428,0.42564276188284483,,,,,0.0252031127379818,,0.038288737268565735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014892442018857141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23,0.0011640594748314106,0.00025834399053600426,0.012658602242091857,0.48160948661657477,0.43323251973469173,,,,,0.027661517748588688,,0.041912296244485656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015370029224348034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24,0.0011211722739971784,0.00025751723796425303,0.012022991831015186,0.46854356160530675,0.4408222775865387,,,,,0.030119922759195575,,0.045535855220405576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015847616429838928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-25,0.0010782850731629462,0.0002566904853925018,0.011387381419938513,0.4554776365940387,0.4484120354383856,,,,,0.03257832776980246,,0.04915941419632549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001632520363532982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,0.001035397872328714,0.00025586373282075053,0.010751771008861842,0.4424117115827707,0.4560017932902325,,,,,0.035036732780409356,,0.05278297317224541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016802790840820714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-27,0.000992510671494482,0.0002550369802489993,0.010116160597785171,0.4293457865715027,0.46359155114207945,,,,,0.03749513779101624,,0.05640653214816532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017280378046311605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-28,0.0009496234706602498,0.0002542102276772481,0.0094805501867085,0.41627986156023467,0.4711813089939264,,,,,0.03995354280162313,,0.06003009112408524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017757965251802498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-29,0.0009067362698260178,0.00025338347510549687,0.008844939775631827,0.4032139365489666,0.4787710668457733,,,,,0.04241194781223002,,0.06365365010000515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001823555245729339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-30,0.0008638490689917856,0.0002525567225337456,0.008209329364555156,0.39014801153769857,0.4863608246976202,,,,,0.044870352822836905,,0.06727720907592508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018713139662784282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31,0.0008209618681575534,0.00025172996996199437,0.0075737189534784855,0.37708208652643055,0.49395058254946717,,,,,0.04732875783344379,,0.07090076805184499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019190726868275176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,0.0007780746673233213,0.00025090321739024314,0.006938108542401813,0.3640161615151625,0.5015403404013141,,,,,0.04978716284405068,,0.0745243270277649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001966831407376607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02,0.0007351874664890891,0.0002500764648184919,0.006302498131325142,0.35095023650389445,0.509130098253161,,,,,0.05224556785465757,,0.07814788600368482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002014590127925696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-03,0.000692300265654857,0.00024924971224674064,0.005666887720248471,0.33788431149262643,0.5167198561050079,,,,,0.054703972865264454,,0.08177144497960474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020623488484747855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-04,0.0006494130648206248,0.0002484229596749894,0.005031277309171798,0.3248183864813584,0.5243096139568548,,,,,0.05716237787587134,,0.08539500395552466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002110107569023875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05,0.0006065258639863927,0.0002475962071032382,0.004395666898095127,0.3117524614700904,0.5318993718087018,,,,,0.05962078288647823,,0.08901856293144457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002157866289572964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
