Date,Region,Total_State_Infections,BA.2.75.2,BN.1,B.1.617.2,FD.2,BA.4,EU.1.1,BA.2.75,FE.1.1,BF.11,FD.1.1,XBB.1.5.1,XBB.1.5.59,XBB.2.3.8,EG.6.1,XBB.1.42.2,XBB.1.5.10,XBB.1.5.72,XBB.1.9.2,XBB.1.5.70,BA.5.2.6,GK.2,JD.1.1,XBB.1.16.17,FL.1.5.1,HK.3,XBB.1.16.1,GE.1,JF.1,XBB,XBB.1.16.6,XBB.2.3,BA.1.1,BQ.1.1,EG.5.1.8,JN.1.4.3,XBB.1.5.68,BA.2.12.1,BA.2.86,XDP,JN.1.13.1,KP.1.2,KQ.1,KW.1.1,XBB.1.16.11,XBB.1.9.1,BF.7,JG.3,JN.1.32,JN.1.8.1,KP.4.1,BA.4.6,CH.1.1,KP.2.15,XBB.1.16.15,HF.1,JN.1.13,KV.2,GK.1.1,JN.1.18.6,LP.1,JN.1.11.1,KP.2,MC.19,KP.1.1,LB.1,KS.1,LF.3.1,BQ.1,JN.1.18,KP.2.3,LB.1.3.1,XEQ,XEK,MC.28.1,EG.5,HV.1,KP.1.1.3,MC.10.1,LF.7.2.1,JN.1.16,LF.7.7.1,LF.7.7.2,JN.1.16.1,XBB.1.16,XBB.1.5,XEC.4,BA.2,BA.5,PA.1,XDV.1,B.1.1.529,JN.1.7,LP.8.1,JN.1,KP.3,KP.3.1.1,MC.1,XEC,XFG.1,XFV,NW.1,PQ.17.11,XFC,XFY,Other,PQ.2.1.6,XFG.23.1.3,BA.3.2,LF.7.9,PQ.17,XFG.2.5.1,XFZ,LF.7,XFG.10.4,XFG.14.1,XFG.6,RV.1,XFG,NB.1.8.1,PQ.2.8.1,XFG.1.1
2022-12-04,IL,26124,92,631,4,0,95,0,169,0,373,0,0,0,0,0,0,0,0,3,0,358,0,0,0,0,0,0,0,0,399,0,1,9,5538,0,0,3,6,7,0,0,0,0,0,0,0,2029,0,0,0,0,1053,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,102,0,187,10392,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-05,IL,27062,94,667,4,0,96,0,174,0,383,0,0,0,0,0,0,0,0,3,0,372,0,0,0,0,0,0,0,0,419,0,1,10,5906,0,0,3,6,8,0,0,0,0,0,0,0,2087,0,0,0,0,1057,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,117,0,195,10541,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-06,IL,28000,97,705,4,0,96,0,178,0,392,0,0,0,0,0,0,0,0,3,0,385,0,0,0,0,0,0,0,0,438,0,1,10,6287,0,0,3,6,8,0,0,0,0,0,0,0,2144,0,0,0,0,1058,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,134,0,202,10674,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-07,IL,28938,99,743,5,0,97,0,183,0,402,0,0,0,0,0,0,0,0,3,0,399,0,0,0,0,0,0,0,0,458,0,1,10,6679,0,0,3,7,9,0,0,0,0,0,0,0,2200,0,0,0,0,1057,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,151,0,209,10792,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-08,IL,29876,102,783,5,0,97,0,188,0,411,0,0,0,0,0,0,0,0,3,0,413,0,0,0,0,0,0,0,0,478,0,1,10,7083,0,0,3,7,9,0,0,0,0,0,0,0,2255,0,0,0,0,1054,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,169,0,217,10894,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-09,IL,30814,104,823,5,0,96,0,192,0,420,0,0,0,0,0,0,0,0,3,0,426,0,0,0,0,0,0,0,0,499,0,1,11,7499,0,0,4,7,9,0,0,0,0,0,0,0,2309,0,0,0,0,1048,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,188,0,224,10981,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-10,IL,31752,107,864,5,0,96,0,197,0,428,0,0,0,0,0,0,0,0,3,0,440,0,0,0,0,0,0,0,0,520,0,1,11,7927,0,0,4,8,10,0,0,0,0,0,0,0,2363,0,0,0,0,1040,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,207,0,232,11052,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,IL,31212,104,866,5,0,91,0,192,0,417,0,0,0,0,0,0,0,0,3,0,434,0,0,0,0,0,0,0,0,517,0,1,11,7988,0,0,4,8,10,0,0,0,0,0,0,0,2305,0,0,0,0,983,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,217,0,229,10605,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12,IL,30672,101,867,5,0,87,0,187,0,406,0,0,0,0,0,0,0,0,3,0,427,0,0,0,0,0,0,0,0,514,0,1,10,8043,0,0,4,8,9,0,0,0,0,0,0,0,2249,0,0,0,0,927,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5845,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,227,0,225,10168,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13,IL,30132,99,867,5,0,82,0,183,0,395,0,0,0,0,0,0,0,0,3,0,420,0,0,0,0,0,0,0,0,510,0,1,10,8090,0,0,4,8,9,0,0,0,0,0,0,0,2193,0,0,0,0,873,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,236,0,222,9739,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14,IL,29593,96,866,4,0,77,0,178,0,384,0,0,0,0,0,0,0,0,3,0,413,0,0,0,0,0,0,0,0,506,0,1,10,8131,0,0,4,8,9,0,0,0,0,0,0,0,2138,0,0,0,0,820,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,245,0,219,9319,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-15,IL,29053,94,865,4,0,73,0,173,0,373,0,0,0,0,0,0,0,0,3,0,407,0,0,0,0,0,0,0,0,502,0,1,9,8165,0,0,4,7,9,0,0,0,0,0,0,0,2083,0,0,0,0,768,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,253,0,215,8908,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-16,IL,28513,92,864,4,0,69,0,169,0,362,0,0,0,0,0,0,0,0,3,0,400,0,0,0,0,0,0,0,0,498,0,1,9,8193,0,0,3,7,9,0,0,0,0,0,0,0,2029,0,0,0,0,718,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,261,0,212,8506,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17,IL,27973,89,862,4,0,64,0,164,0,352,0,0,0,0,0,0,0,0,3,0,393,0,0,0,0,0,0,0,0,494,0,1,9,8213,0,0,3,7,9,0,0,0,0,0,0,0,1975,0,0,0,0,669,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5693,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,269,0,208,8113,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18,IL,28466,90,892,4,0,63,0,166,0,354,0,0,0,0,0,0,0,0,3,0,401,0,0,0,0,0,0,0,0,508,0,1,9,8537,0,0,3,8,9,0,0,0,0,0,0,0,1995,0,0,0,0,645,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,286,0,213,8021,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19,IL,28959,91,922,4,0,61,0,168,0,357,0,0,0,0,0,0,0,0,3,0,408,0,0,0,0,0,0,0,0,522,0,1,9,8867,0,0,4,8,9,0,0,0,0,0,0,0,2014,0,0,0,0,619,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,303,0,217,7919,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-20,IL,29453,92,953,4,0,59,0,169,0,359,0,0,0,0,0,0,0,0,3,0,416,0,0,0,0,0,0,0,0,536,0,1,9,9203,0,0,4,8,10,0,0,0,0,0,0,0,2032,0,0,0,0,593,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,321,0,221,7810,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-21,IL,29946,93,984,4,0,57,0,171,0,361,0,0,0,0,0,0,0,0,3,0,424,0,0,0,0,0,0,0,0,551,0,2,9,9545,0,0,4,8,10,0,0,0,0,0,0,0,2050,0,0,0,0,565,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,340,0,226,7693,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-22,IL,30439,93,1016,4,0,54,0,172,0,363,0,0,0,0,0,0,0,0,3,0,432,0,0,0,0,0,0,0,0,565,0,2,9,9893,0,0,4,9,10,0,0,0,0,0,0,0,2067,0,0,0,0,536,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,359,0,230,7567,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-23,IL,30932,94,1048,4,0,52,0,174,0,365,0,0,0,0,0,0,0,0,3,0,439,0,0,0,0,0,0,0,0,580,0,2,9,10248,0,0,4,9,10,0,0,0,0,0,0,0,2084,0,0,0,0,505,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6775,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,378,0,234,7433,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-24,IL,31426,95,1081,5,23,50,0,175,0,367,0,9,1,0,0,0,1,0,4,0,447,0,0,0,0,0,0,0,0,595,0,2,9,10609,0,0,4,9,11,0,0,0,0,0,0,0,2100,1,0,0,0,474,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,398,0,239,7291,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-25,IL,30300,89,1039,4,25,47,0,167,0,351,0,10,1,0,0,0,1,0,3,0,427,0,0,0,0,0,0,0,0,588,0,2,9,10277,0,0,4,9,10,0,0,0,0,0,0,0,1986,1,0,0,0,446,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6682,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,533,0,227,6907,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-26,IL,29174,83,997,4,26,44,0,159,0,335,0,12,1,0,0,0,2,0,3,0,406,0,0,0,0,0,0,0,0,579,0,2,8,9941,0,0,4,8,10,0,0,0,0,0,0,0,1874,1,0,0,0,420,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6402,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,656,0,215,6532,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-27,IL,28048,77,955,4,28,42,0,151,0,320,0,13,1,0,0,0,2,0,3,0,386,0,0,0,0,0,0,0,0,570,0,2,8,9602,0,0,4,8,10,0,0,0,0,0,0,0,1766,1,0,0,0,394,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,768,0,204,6167,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-28,IL,26922,71,913,4,29,40,0,144,0,304,0,14,1,0,0,0,3,0,3,0,367,0,0,0,0,0,0,0,0,560,0,2,8,9259,0,0,3,7,9,0,0,0,0,0,0,0,1660,1,0,0,0,369,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,869,0,193,5810,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-29,IL,25797,66,872,4,30,37,0,136,0,289,0,15,1,0,0,0,3,0,3,0,348,0,0,0,0,0,0,0,0,548,0,2,7,8913,0,0,3,7,9,0,0,0,0,0,0,0,1558,1,0,0,0,344,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,960,0,182,5462,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-30,IL,24671,61,831,4,31,35,0,129,0,274,0,16,1,0,0,0,3,0,3,0,329,0,0,0,0,0,0,0,0,535,0,2,7,8563,0,0,3,7,9,0,0,0,0,0,0,0,1458,1,0,0,0,321,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1039,0,171,5124,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-31,IL,23545,56,790,3,32,33,0,122,0,260,0,17,1,0,0,0,4,0,3,0,310,0,0,0,0,0,0,0,0,522,0,1,6,8210,0,0,3,6,8,0,0,0,0,0,0,0,1361,1,0,0,0,298,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1107,0,161,4795,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-01,IL,23065,52,771,3,33,31,0,118,0,252,0,18,1,0,0,0,4,0,3,0,300,0,0,0,0,0,0,0,0,522,0,1,6,8079,0,0,3,6,8,0,0,0,0,0,0,0,1303,1,0,0,0,284,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1198,0,155,4603,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-02,IL,22584,49,753,3,35,30,0,114,0,245,0,19,1,0,0,0,4,0,3,0,291,0,0,0,0,0,0,0,0,521,0,1,6,7947,0,0,3,6,8,0,0,0,0,0,0,0,1247,1,0,0,0,270,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1283,0,150,4416,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-03,IL,22104,46,734,3,36,29,0,110,0,238,0,20,1,0,0,0,5,0,3,0,281,0,0,0,0,0,0,0,0,521,0,1,6,7813,0,0,3,6,8,0,0,0,0,0,0,0,1192,1,0,0,0,257,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4655,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1365,0,144,4232,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-04,IL,21623,43,715,3,37,28,0,107,0,231,0,20,1,0,0,0,5,0,3,0,272,0,0,0,0,0,0,0,0,519,0,1,6,7677,0,0,3,5,8,0,0,0,0,0,0,0,1138,1,0,0,0,244,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1441,0,139,4052,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-05,IL,21143,40,697,3,38,26,0,103,0,224,0,21,1,0,0,0,5,0,2,0,262,0,0,0,0,0,0,0,0,517,0,1,5,7540,0,0,3,5,8,0,0,0,0,0,0,0,1086,1,0,0,0,231,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1513,0,133,3877,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-06,IL,20663,37,679,3,39,25,0,99,0,217,0,22,1,0,0,0,6,0,2,0,253,0,0,0,0,0,0,0,0,515,0,1,5,7402,0,0,3,5,8,0,0,0,0,0,0,0,1034,1,0,0,0,218,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1580,0,128,3705,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-07,IL,20182,34,660,3,40,24,0,96,0,210,0,23,1,0,0,0,6,0,2,0,244,0,0,0,0,0,0,0,0,512,0,1,5,7262,0,0,3,5,8,0,0,0,0,0,0,0,984,1,0,0,0,206,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1642,0,123,3537,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-08,IL,19803,32,646,3,41,23,0,93,0,204,0,24,1,0,0,0,6,0,2,0,237,0,0,0,0,0,0,0,0,512,0,1,5,7157,0,0,3,5,8,0,0,0,0,0,0,0,940,1,0,0,0,196,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1708,0,118,3390,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-09,IL,19425,30,631,3,42,22,0,90,0,198,0,24,1,0,0,0,6,0,2,0,229,0,0,0,0,0,0,0,0,511,0,1,5,7051,0,0,3,5,7,0,0,0,0,0,0,0,897,1,0,0,0,185,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1771,0,114,3247,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-10,IL,19046,27,616,3,43,21,0,87,0,193,0,25,1,0,0,0,7,0,2,0,222,0,0,0,0,0,0,0,0,510,0,1,5,6944,0,0,3,4,7,0,0,0,0,0,0,0,855,1,0,0,0,175,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1830,0,110,3106,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-11,IL,18667,25,602,3,44,20,0,84,0,187,0,26,1,0,0,0,7,0,2,0,215,0,0,0,0,0,0,0,0,508,0,1,4,6835,0,0,3,4,7,0,0,0,0,0,0,0,814,1,0,0,0,165,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1885,0,106,2969,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-12,IL,18288,23,587,3,45,19,0,82,0,182,0,26,1,0,0,0,7,0,2,0,207,0,0,0,0,0,0,0,0,506,0,1,4,6725,0,0,3,4,7,0,0,0,0,0,0,0,774,1,0,0,0,155,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3670,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1937,0,101,2834,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-13,IL,17909,21,573,3,45,18,0,79,0,177,0,27,1,0,0,0,7,0,2,0,200,0,0,0,0,0,0,0,0,504,0,1,4,6615,0,0,2,4,7,0,0,0,0,0,0,0,735,1,0,0,0,146,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1984,0,97,2703,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-14,IL,17531,18,559,3,46,17,0,76,0,171,0,27,1,0,0,0,8,0,2,0,193,0,0,0,0,0,0,0,0,502,0,1,4,6503,0,0,2,4,7,0,0,0,0,0,0,0,696,1,0,0,0,137,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2028,0,93,2575,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-15,IL,17139,16,544,3,46,17,0,73,0,166,0,28,1,0,0,0,8,0,2,0,187,0,0,0,0,0,0,0,0,498,0,1,4,6385,0,0,2,4,7,0,0,0,0,0,0,0,659,1,0,0,0,128,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2067,0,90,2448,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-16,IL,16747,14,530,3,47,16,0,71,0,161,0,28,1,0,0,0,8,0,2,0,180,0,0,0,0,0,0,0,0,495,0,1,4,6265,0,0,2,4,7,0,0,0,0,0,0,0,622,1,0,0,0,119,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2102,0,86,2324,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-17,IL,16356,13,516,2,47,15,0,68,0,155,0,28,1,0,0,0,8,0,2,0,173,0,0,0,0,0,0,0,0,491,0,1,3,6145,0,0,2,3,7,0,0,0,0,0,0,0,586,1,0,0,0,111,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2133,0,82,2203,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-18,IL,15964,11,501,2,48,14,0,66,0,150,0,29,1,0,0,0,8,0,2,0,166,0,0,0,0,0,0,0,0,486,0,1,3,6023,0,0,2,3,7,0,0,0,0,0,0,0,552,1,0,0,0,102,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2160,0,78,2086,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-19,IL,15573,9,487,2,48,13,0,63,0,145,0,29,1,0,0,0,8,0,2,0,160,0,0,0,0,0,0,0,0,482,0,1,3,5900,0,0,2,3,6,0,0,0,0,0,0,0,518,1,0,0,0,94,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2184,0,75,1971,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-20,IL,15181,7,473,2,48,13,0,61,0,140,0,29,1,0,0,0,8,0,2,0,154,0,0,0,0,0,0,0,0,476,0,1,3,5776,0,0,2,3,6,0,0,0,0,0,0,0,486,1,0,0,0,87,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2913,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2203,0,71,1860,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-21,IL,14790,6,459,2,9,12,0,58,0,135,0,9,1,0,0,0,8,1,9,0,147,0,0,0,0,0,0,0,0,471,0,1,3,5650,0,0,2,3,6,0,0,0,0,0,0,3,454,1,0,0,0,79,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2219,0,68,1752,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-22,IL,14407,6,436,2,9,11,0,56,0,128,0,11,1,0,0,0,9,1,9,0,140,0,0,0,0,0,0,0,0,466,0,1,4,5416,0,0,2,3,6,0,0,0,0,0,0,4,430,1,0,0,0,75,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2383,0,65,1659,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
